Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
28/04/2025 10:18 a. m.,Ordeño,09:32,21.11,1,,,,,0,,1.02,1.14,1.08,1.14,0,0,0,0,4.40,4.69,4.71,4.56,VMS 3,,Tanque,,1.44,1.68,1.44,1.56,6.22,5.02,5.12,4.75
28/04/2025 07:10 p. m.,Ordeño,08:17,13.57,2,,,DD,DD,0,,1.02,0.00,0.96,1.02,0,0,0,0,4.86,0.00,5.08,4.76,VMS 3,,Tanque,,1.56,0.00,1.56,1.44,5.09,0.00,4.25,4.23
29/04/2025 09:16 a. m.,Ordeño,10:02,25.91,1,,TI,,,1,DD,1.08,1.14,1.08,1.02,0,0,0,0,4.61,5.83,4.78,4.68,VMS 3,,Tanque,,1.50,1.50,1.50,1.44,6.69,8.14,5.60,5.48
29/04/2025 02:37 p. m.,Ordeño,05:36,7.83,2,,,,,0,,0.90,0.84,0.96,0.90,0,0,0,0,4.50,4.71,4.53,4.49,VMS 3,,Tanque,,1.44,1.32,1.26,1.26,2.51,1.52,1.85,1.95
29/04/2025 10:00 p. m.,Ordeño,07:02,13.49,3,,,,,0,,1.02,0.96,0.96,0.90,0,0,0,0,4.48,4.84,4.54,4.49,VMS 3,,Tanque,,1.50,1.38,1.50,1.32,4.01,2.86,3.41,3.21
30/04/2025 03:08 a. m.,Ordeño,06:40,8.84,1,,,,,0,,0.90,1.02,0.84,0.96,0,0,0,0,4.36,4.77,4.59,4.37,VMS 3,,Tanque,,1.44,1.50,1.38,1.26,2.70,2.04,2.19,1.91
30/04/2025 04:02 p. m.,Ordeño,08:08,17.59,2,,,DI,DI,0,,0.00,1.20,1.14,1.14,0,0,0,0,0.00,4.79,4.79,4.65,VMS 3,,Tanque,,0.00,1.68,1.62,1.62,0.00,5.60,6.12,5.87
30/04/2025 09:31 p. m.,Ordeño,12:31,15.70,3,,,,,0,,1.08,0.96,0.96,0.96,0,0,0,0,5.18,4.74,4.78,4.59,VMS 3,,Tanque,,1.56,1.32,1.32,1.38,8.40,2.51,2.27,2.52
01/05/2025 09:34 a. m.,Ordeño,10:11,22.77,1,,,,,0,,1.02,1.14,1.02,1.02,0,0,0,0,4.36,4.77,4.64,4.66,VMS 3,,Tanque,,1.50,1.68,1.44,1.44,6.80,4.99,5.80,5.18
01/05/2025 04:08 p. m.,Ordeño,06:45,11.22,2,,TD,,,0,,0.96,1.02,0.96,0.96,0,0,0,0,4.71,4.85,4.81,4.59,VMS 3,,Tanque,,1.32,1.38,1.32,1.56,2.92,2.77,2.74,2.79
01/05/2025 11:29 p. m.,Ordeño,07:17,13.20,3,,,,,0,,1.02,1.14,0.96,1.02,0,0,0,0,4.56,4.78,4.70,4.52,VMS 3,,Tanque,,1.38,1.50,1.44,1.44,3.72,3.20,3.04,3.24
02/05/2025 07:16 a. m.,Ordeño,07:32,15.51,1,,TD,,,0,,0.96,1.08,0.90,0.96,0,0,0,0,4.52,4.60,4.58,4.45,VMS 3,,Tanque,,1.44,1.50,1.32,1.32,4.08,3.93,3.76,3.74
02/05/2025 02:01 p. m.,Ordeño,07:11,13.13,2,,,,,0,,0.96,1.02,0.90,0.84,0,0,0,0,4.91,4.98,4.86,4.82,VMS 3,,Tanque,,1.44,1.38,1.26,1.20,3.65,3.16,3.23,3.09
02/05/2025 11:29 p. m.,Ordeño,09:08,18.83,3,,,,,0,,0.96,0.96,0.84,0.78,0,0,0,0,4.73,4.75,4.74,4.55,VMS 3,,Tanque,,1.44,1.38,1.44,1.26,5.22,4.36,4.73,4.52
03/05/2025 11:14 a. m.,Ordeño,10:26,23.23,1,,,,,0,,0.96,1.08,0.96,0.96,0,0,0,0,4.70,4.91,4.92,4.84,VMS 3,,Tanque,,1.38,1.68,1.32,1.44,6.54,5.40,5.78,5.51
03/05/2025 07:48 p. m.,Ordeño,08:12,17.40,2,,TD,,,0,,0.96,1.08,0.96,0.96,0,0,0,0,4.57,4.77,4.82,4.80,VMS 3,,Tanque,,1.44,1.62,1.26,1.32,4.96,4.08,4.32,4.04
04/05/2025 01:49 a. m.,Ordeño,07:08,9.96,1,,TD,TD,,0,,0.96,1.02,0.78,0.54,0,0,0,0,4.84,4.84,4.93,4.76,VMS 3,,Tanque,,1.56,1.44,1.20,1.32,3.44,3.24,3.03,0.25
04/05/2025 10:37 a. m.,Ordeño,10:23,18.05,2,,"TI,TD",,,0,,0.96,1.02,0.90,0.96,0,0,0,0,4.75,4.91,5.08,5.36,VMS 3,,Tanque,,1.50,1.56,1.56,1.32,5.23,4.44,3.81,4.57
04/05/2025 07:28 p. m.,Ordeño,09:06,20.98,3,,TI,,,0,,0.96,1.02,0.90,0.96,0,0,0,0,4.82,4.92,5.08,5.08,VMS 3,,Tanque,,1.38,1.38,1.50,1.32,5.00,4.52,5.17,6.29
05/05/2025 01:38 a. m.,Ordeño,07:32,13.41,1,,TD,,,0,,0.96,1.08,0.84,0.72,0,0,0,0,4.63,4.79,4.83,4.64,VMS 3,,Tanque,,1.50,1.56,1.20,1.14,3.72,3.61,3.35,2.73
05/05/2025 09:30 a. m.,Ordeño,08:31,18.47,2,,,,,0,,0.96,1.08,0.84,0.90,0,0,0,0,4.81,4.83,4.97,4.82,VMS 3,,Tanque,,1.38,1.68,1.26,1.32,5.14,4.32,4.54,4.47
05/05/2025 03:37 p. m.,Ordeño,07:38,13.79,3,,TD,,,0,,0.90,1.08,0.78,0.84,0,0,0,0,4.89,4.91,5.12,4.99,VMS 3,,Tanque,,1.44,1.56,1.20,1.32,3.85,3.61,3.40,2.93
05/05/2025 10:46 p. m.,Ordeño,10:47,16.84,4,,,,,0,,0.84,1.08,0.84,0.78,0,0,0,0,4.54,4.99,4.96,4.41,VMS 3,,Tanque,,1.32,1.50,1.20,1.26,4.57,4.04,4.04,4.19
06/05/2025 09:35 a. m.,Ordeño,11:14,22.30,1,,TD,,,0,,0.96,1.08,0.90,0.84,0,0,0,0,5.15,5.05,5.17,4.80,VMS 3,,Tanque,,1.50,1.50,1.38,1.80,6.22,5.78,5.70,4.60
06/05/2025 02:46 p. m.,Ordeño,06:49,12.76,2,,TD,,,0,,0.96,0.96,0.84,0.84,0,0,0,0,4.67,4.79,4.84,4.66,VMS 3,,Tanque,,1.44,1.32,1.26,1.32,3.30,2.94,2.74,3.78
06/05/2025 10:06 p. m.,Ordeño,10:13,17.51,3,,,,,0,,0.96,1.02,0.90,0.84,0,0,0,0,4.90,5.05,5.11,4.77,VMS 3,,Tanque,,1.38,1.44,1.32,1.92,4.98,4.03,4.22,4.28
07/05/2025 04:01 a. m.,Ordeño,09:21,14.09,1,,,,,0,,0.84,0.96,0.72,0.72,0,0,0,0,5.04,4.99,4.98,4.89,VMS 3,,Tanque,,1.32,1.38,1.20,1.08,3.89,3.39,3.48,3.33
07/05/2025 10:18 a. m.,Ordeño,09:29,13.82,2,,TI,,,0,,0.90,0.96,0.78,0.78,0,0,0,0,4.88,4.93,4.92,4.77,VMS 3,,Tanque,,1.26,1.50,1.26,1.14,3.88,3.61,2.78,3.55
07/05/2025 06:20 p. m.,Ordeño,08:30,19.20,3,,,,,0,,0.96,1.08,0.96,0.84,0,0,0,0,5.16,5.27,5.29,5.32,VMS 3,,Tanque,,1.50,1.44,1.38,1.20,5.34,4.59,4.99,4.28
08/05/2025 04:16 a. m.,Ordeño,10:21,22.37,1,,,,,0,,0.96,0.96,0.84,0.84,0,0,0,0,5.01,5.14,5.11,5.10,VMS 3,,Tanque,,1.38,1.50,1.26,1.26,6.45,4.92,5.86,5.14
08/05/2025 10:17 a. m.,Ordeño,08:29,11.43,2,,"DD,TI,TD",TI,,0,,0.90,1.02,0.72,0.84,0,0,0,0,5.01,5.03,5.05,4.94,VMS 3,,Tanque,,1.32,1.56,1.20,1.26,3.98,3.27,1.29,2.89
08/05/2025 04:05 p. m.,Ordeño,08:28,15.80,3,,,,,0,,0.84,1.02,0.90,0.66,0,0,0,0,5.21,5.34,5.41,5.14,VMS 3,,Tanque,,1.26,1.56,1.32,1.02,3.75,3.31,5.11,3.63
08/05/2025 10:28 p. m.,Ordeño,07:31,13.63,4,,TD,,,0,,0.90,0.96,0.72,0.78,0,0,0,0,5.15,5.18,5.28,5.22,VMS 3,,Tanque,,1.26,1.62,1.08,1.20,3.86,3.35,3.28,3.14
09/05/2025 04:12 a. m.,Ordeño,07:25,11.11,1,,,,,0,,0.84,0.96,0.72,0.78,0,0,0,0,4.96,5.11,5.05,5.12,VMS 3,,Tanque,,1.32,1.38,1.14,1.14,3.14,2.74,2.44,2.79
09/05/2025 11:19 a. m.,Ordeño,07:44,14.05,2,,TD,,,0,,0.84,0.90,0.78,0.78,0,0,0,0,4.90,4.98,4.99,4.83,VMS 3,,Tanque,,1.26,1.32,1.20,1.44,4.01,3.47,3.44,3.13
09/05/2025 06:58 p. m.,Ordeño,08:51,17.06,3,,,,,0,,0.84,0.96,0.90,0.78,0,0,0,0,5.03,4.92,5.17,4.98,VMS 3,,Tanque,,1.26,1.56,1.38,1.20,4.70,4.11,4.06,4.19
10/05/2025 03:46 a. m.,Ordeño,10:13,21.43,1,,,,,0,,0.90,1.08,0.90,0.78,0,0,0,0,5.01,5.13,5.23,5.06,VMS 3,,Tanque,,1.32,1.56,1.26,1.20,6.09,5.03,5.25,5.06
10/05/2025 11:18 a. m.,Ordeño,09:28,16.21,2,,DI,,,0,,0.84,1.02,0.84,0.84,0,0,0,0,5.15,5.10,5.19,4.93,VMS 3,,Tanque,,1.86,1.56,1.20,1.38,3.16,4.12,4.50,4.43
10/05/2025 05:03 p. m.,Ordeño,10:10,16.28,3,,,,,0,,0.90,1.02,0.84,0.84,0,0,0,0,5.23,5.16,5.26,5.12,VMS 3,,Tanque,,1.26,1.44,1.26,1.14,5.76,3.82,3.26,3.44
11/05/2025 12:30 a. m.,Ordeño,07:28,18.20,1,,,,,0,,0.90,0.96,0.78,0.78,0,0,0,0,4.95,5.18,5.21,5.16,VMS 3,,Tanque,,1.32,1.50,1.32,1.14,4.92,4.50,4.27,4.51
11/05/2025 06:42 a. m.,Ordeño,08:53,15.46,2,,,,,0,,0.84,1.02,0.78,0.78,0,0,0,0,5.08,5.26,5.28,5.22,VMS 3,,Tanque,,1.32,1.44,1.38,1.14,4.10,4.04,3.60,3.72
11/05/2025 03:34 p. m.,Ordeño,11:13,18.74,3,,"TI,TD",,,0,,0.90,1.02,0.84,0.72,0,0,0,0,5.15,5.17,5.33,5.05,VMS 3,,Tanque,,1.32,1.44,1.50,1.50,5.41,4.84,4.37,4.12
12/05/2025 12:44 a. m.,Ordeño,11:54,24.36,1,,,,,0,,0.90,1.02,0.90,0.84,0,0,0,0,5.01,5.23,5.29,5.18,VMS 3,,Tanque,,1.44,1.56,1.32,1.32,6.36,5.68,5.89,6.43
12/05/2025 12:45 p. m.,Ordeño,11:10,26.57,2,,"DI,TD",,,0,,0.96,1.14,0.96,0.78,0,0,0,0,5.27,5.28,5.18,5.25,VMS 3,,Tanque,,1.26,1.56,1.32,1.44,7.04,6.53,7.04,5.96
12/05/2025 05:51 p. m.,Ordeño,07:15,12.29,3,,,,,0,,0.90,0.96,0.78,0.84,0,0,0,0,4.88,5.13,5.19,5.11,VMS 3,,Tanque,,1.26,1.44,1.44,1.26,3.82,2.68,2.59,3.20
13/05/2025 12:19 a. m.,Ordeño,08:21,13.28,1,,,,,0,,0.84,0.96,0.78,0.78,0,0,0,0,4.77,4.99,4.86,4.74,VMS 3,,Tanque,,1.38,1.38,1.14,1.20,3.59,3.18,3.16,3.35
13/05/2025 08:20 a. m.,Ordeño,08:30,19.66,2,,,,,0,,0.90,0.90,0.96,0.90,0,0,0,0,5.35,5.25,5.28,5.29,VMS 3,,Tanque,,1.32,1.32,1.32,1.38,5.47,4.70,4.70,4.79
13/05/2025 01:06 p. m.,Ordeño,07:26,12.79,3,,,,,0,,0.84,1.02,0.72,0.78,0,0,0,0,5.27,5.32,5.16,5.28,VMS 3,,Tanque,,1.38,1.32,1.08,1.14,3.63,3.16,2.98,3.02
13/05/2025 06:25 p. m.,Ordeño,07:25,14.37,4,,,,,0,,0.84,1.02,0.72,0.78,0,0,0,0,5.50,5.51,5.45,5.59,VMS 3,,Tanque,,1.32,1.38,1.20,1.14,3.99,3.47,3.40,3.51
14/05/2025 12:22 a. m.,Ordeño,07:38,15.55,1,,,,,0,,0.84,1.02,0.78,0.72,0,0,0,0,5.37,5.35,5.26,5.32,VMS 3,,Tanque,,1.32,1.44,1.20,1.08,4.18,3.94,3.75,3.68
14/05/2025 07:33 a. m.,Ordeño,09:30,17.15,2,,,,,0,,0.84,0.96,0.84,0.72,0,0,0,0,5.15,5.28,5.15,5.18,VMS 3,,Tanque,,1.20,1.44,1.26,1.14,4.79,3.95,4.29,4.12
14/05/2025 06:00 p. m.,Ordeño,11:56,26.38,3,,,,,0,,0.90,1.02,0.90,0.84,0,0,0,0,5.63,5.62,5.34,5.58,VMS 3,,Tanque,,1.38,1.38,1.32,1.26,7.51,5.99,6.70,6.18
15/05/2025 02:30 a. m.,Ordeño,10:16,22.70,1,,,,,0,,0.96,1.02,0.90,0.84,0,0,0,0,5.51,5.40,5.40,5.53,VMS 3,,Tanque,,1.38,1.50,1.44,1.26,6.36,5.45,5.67,5.22
15/05/2025 10:34 a. m.,Ordeño,09:40,19.13,2,,,,,0,,0.90,1.02,0.72,0.72,0,0,0,0,5.37,5.27,4.96,5.18,VMS 3,,Tanque,,1.26,1.50,1.14,1.14,5.21,4.54,4.65,4.73
15/05/2025 04:45 p. m.,Ordeño,08:07,16.34,3,,,,,0,,0.90,1.08,0.90,0.84,0,0,0,0,5.27,5.34,5.29,5.47,VMS 3,,Tanque,,1.32,1.56,1.32,1.20,4.68,3.92,3.95,3.79
16/05/2025 02:15 a. m.,Ordeño,09:19,21.74,1,,,,,0,,0.90,1.02,0.84,0.84,0,0,0,0,5.18,5.23,5.08,5.20,VMS 3,,Tanque,,1.32,1.50,1.32,1.08,6.05,5.13,5.35,5.21
16/05/2025 12:39 p. m.,Ordeño,10:32,24.47,2,,TD,,,0,,0.90,1.02,0.90,0.78,0,0,0,0,5.17,5.29,5.14,5.24,VMS 3,,Tanque,,1.38,1.56,1.32,1.20,6.69,5.90,6.11,5.77
16/05/2025 06:34 p. m.,Ordeño,07:39,14.75,3,,,,,0,,0.84,1.02,0.78,0.78,0,0,0,0,5.20,5.22,5.20,5.28,VMS 3,,Tanque,,1.38,1.50,1.20,1.08,4.20,3.47,3.57,3.51
16/05/2025 11:45 p. m.,Ordeño,07:40,11.95,4,,,,,0,,0.78,0.90,0.66,0.72,0,0,0,0,5.10,5.13,5.09,5.12,VMS 3,,Tanque,,1.14,1.32,1.02,1.08,3.36,2.92,2.85,2.82
17/05/2025 07:58 a. m.,Ordeño,09:28,18.77,1,,,,,0,,0.90,0.96,0.78,0.78,0,0,0,0,4.98,5.05,4.94,5.06,VMS 3,,Tanque,,1.38,1.38,1.08,1.08,5.34,4.41,4.64,4.38
17/05/2025 01:44 p. m.,Ordeño,07:43,14.57,2,,,,,0,,0.84,0.90,0.78,0.72,0,0,0,0,5.29,5.32,5.20,5.36,VMS 3,,Tanque,,1.20,1.26,1.26,1.08,3.97,3.56,3.51,3.53
17/05/2025 11:47 p. m.,Ordeño,10:39,24.51,3,,,,,0,,0.84,1.02,0.84,0.78,0,0,0,0,5.34,5.31,5.39,5.47,VMS 3,,Tanque,,1.38,1.56,1.32,1.26,6.65,5.94,6.05,5.87
18/05/2025 07:35 a. m.,Ordeño,08:37,17.50,1,,,,,0,,0.90,0.90,0.84,0.78,0,0,0,0,5.01,5.20,4.99,5.17,VMS 3,,Tanque,,1.38,1.50,1.26,1.20,4.94,4.34,4.09,4.13
18/05/2025 12:03 p. m.,Ordeño,06:44,10.25,2,,,,,0,,0.84,0.84,0.72,0.78,0,0,0,0,4.74,4.99,5.00,4.90,VMS 3,,Tanque,,1.20,1.20,1.08,1.20,2.84,2.56,2.40,2.45
18/05/2025 05:48 p. m.,Ordeño,07:36,13.11,3,,,,,0,,0.78,0.90,0.78,0.72,0,0,0,0,5.00,5.13,5.01,5.02,VMS 3,,Tanque,,1.20,1.32,1.38,1.14,3.59,3.10,3.26,3.16
19/05/2025 12:13 a. m.,Ordeño,08:34,16.05,1,,,,,0,,0.90,0.96,0.78,0.72,0,0,0,0,5.00,5.12,5.00,5.04,VMS 3,,Tanque,,1.32,1.50,1.20,1.14,4.44,4.00,3.89,3.72
19/05/2025 09:36 a. m.,Ordeño,10:19,22.74,2,,,,,0,,0.90,1.02,0.90,0.78,0,0,0,0,5.26,5.37,5.22,5.39,VMS 3,,Tanque,,1.32,1.50,1.38,1.14,6.72,5.31,5.52,5.19
19/05/2025 06:39 p. m.,Ordeño,08:52,20.54,3,,,,,0,,0.90,1.02,0.90,0.84,0,0,0,0,5.26,5.33,5.15,5.30,VMS 3,,Tanque,,1.38,1.56,1.32,1.26,5.70,4.81,4.92,5.11
20/05/2025 01:53 a. m.,Ordeño,08:02,15.85,1,,,,,0,,0.90,0.96,0.78,0.78,0,0,0,0,4.98,5.12,5.01,5.13,VMS 3,,Tanque,,1.32,1.50,1.20,1.14,4.55,3.81,3.76,3.73
20/05/2025 09:59 a. m.,Ordeño,12:03,16.05,2,,,,,0,,0.78,0.90,0.66,0.66,0,0,0,0,4.99,5.06,4.95,4.97,VMS 3,,Tanque,,1.26,1.26,1.08,1.02,4.44,3.74,3.99,3.88
20/05/2025 05:01 p. m.,Ordeño,08:57,18.95,3,,,,,0,,0.90,1.08,0.78,0.72,0,0,0,0,5.46,5.41,5.35,5.43,VMS 3,,Tanque,,1.38,1.50,1.20,1.14,5.47,4.39,4.65,4.44
20/05/2025 11:25 p. m.,Ordeño,08:07,14.93,4,,,,,0,,0.78,0.90,0.72,0.66,0,0,0,0,4.98,5.13,5.04,5.16,VMS 3,,Tanque,,1.20,1.44,1.08,1.26,4.10,3.69,3.66,3.48
21/05/2025 07:05 a. m.,Ordeño,08:30,16.62,1,,,,,0,,0.84,0.96,0.78,0.72,0,0,0,0,5.15,5.24,5.22,5.29,VMS 3,,Tanque,,1.26,1.38,1.14,1.02,4.87,3.92,3.99,3.84
21/05/2025 05:46 p. m.,Ordeño,10:30,21.41,2,,,,,0,,0.84,0.96,0.66,0.78,0,0,0,0,5.32,5.32,4.79,5.47,VMS 3,,Tanque,,1.32,1.44,1.14,1.14,5.84,5.51,4.95,5.11
21/05/2025 11:38 p. m.,Ordeño,08:56,8.88,3,,,TD,TD,0,,0.84,0.90,0.72,0.00,0,0,0,0,4.79,4.91,4.74,0.00,VMS 3,,Tanque,,1.32,1.32,1.26,0.00,3.27,2.69,2.92,0.00
22/05/2025 07:33 a. m.,Ordeño,10:36,17.58,1,,,,,0,,0.84,0.96,0.72,0.78,0,0,0,0,5.15,5.18,5.00,5.24,VMS 3,,Tanque,,1.32,1.38,1.08,1.08,4.34,3.72,3.44,6.08
22/05/2025 12:41 p. m.,Ordeño,06:42,10.06,2,,,,,0,,0.84,0.96,0.72,0.72,0,0,0,0,4.99,5.05,4.91,4.69,VMS 3,,Tanque,,1.14,1.38,1.08,1.20,2.71,2.51,2.47,2.37
22/05/2025 06:26 p. m.,Ordeño,08:02,12.62,3,,,,,0,,0.78,0.84,0.72,0.72,0,0,0,0,4.99,5.19,4.97,5.01,VMS 3,,Tanque,,1.20,1.20,1.08,1.08,3.56,3.05,3.00,3.01
23/05/2025 07:56 a. m.,Ordeño,12:04,31.59,1,,,,,0,,0.96,1.14,0.90,0.96,0,0,0,0,5.87,5.53,5.61,5.58,VMS 3,,Tanque,,1.44,1.56,1.44,1.26,8.78,7.47,8.00,7.34
23/05/2025 04:16 p. m.,Ordeño,08:20,17.24,2,,,,,0,,0.84,1.08,0.72,0.72,0,0,0,0,5.45,5.40,5.32,5.46,VMS 3,,Tanque,,1.32,1.56,1.44,1.14,4.55,4.43,4.22,4.04
23/05/2025 11:00 p. m.,Ordeño,07:31,14.39,3,,,,,0,,0.84,0.96,0.72,0.72,0,0,0,0,4.99,5.20,5.10,5.29,VMS 3,,Tanque,,1.32,1.32,1.08,1.02,4.03,3.58,3.40,3.38
24/05/2025 07:48 a. m.,Ordeño,09:14,19.71,1,,,,,0,,0.90,0.96,0.78,0.72,0,0,0,0,5.14,5.20,5.10,5.19,VMS 3,,Tanque,,1.32,1.44,1.20,1.08,5.30,5.04,4.74,4.63
24/05/2025 05:24 p. m.,Ordeño,09:08,20.89,2,,,,,0,,0.90,1.14,0.84,0.78,0,0,0,0,5.33,5.34,5.32,5.38,VMS 3,,Tanque,,1.32,1.56,1.14,1.20,5.82,5.18,4.99,4.90
24/05/2025 11:35 p. m.,Ordeño,08:40,12.57,3,,,,,0,,0.84,0.90,0.72,0.66,0,0,0,0,4.97,4.99,4.97,5.03,VMS 3,,Tanque,,1.14,1.32,1.08,0.96,3.40,3.27,2.99,2.91
25/05/2025 09:19 a. m.,Ordeño,09:48,21.95,1,,,,,0,,0.90,1.02,0.78,0.78,0,0,0,0,5.01,5.20,5.13,5.16,VMS 3,,Tanque,,1.26,1.50,1.08,1.26,6.28,5.12,5.40,5.15
25/05/2025 06:21 p. m.,Ordeño,11:41,18.64,2,,,,,0,,0.84,0.96,0.66,0.72,0,0,0,0,4.96,5.07,4.92,4.88,VMS 3,,Tanque,,1.20,1.38,1.08,1.08,4.97,4.71,4.30,4.66
26/05/2025 03:40 a. m.,Ordeño,09:35,20.92,1,,,,,0,,0.90,1.02,0.78,0.78,0,0,0,0,4.88,5.06,4.91,5.12,VMS 3,,Tanque,,1.32,1.50,1.20,1.14,5.90,4.98,5.39,4.65
26/05/2025 12:21 p. m.,Ordeño,10:53,22.13,2,,,,,0,,0.90,0.96,0.84,0.66,0,0,0,0,5.18,5.18,5.10,5.18,VMS 3,,Tanque,,1.32,1.44,1.44,1.08,5.93,5.55,5.47,5.18
27/05/2025 12:17 a. m.,Ordeño,11:28,26.93,1,,,,,0,,0.84,1.02,0.84,0.78,0,0,0,0,5.31,5.49,5.33,5.44,VMS 3,,Tanque,,1.32,1.50,1.26,1.14,7.14,6.52,6.77,6.50
27/05/2025 08:36 a. m.,Ordeño,08:58,17.09,2,,,,,0,,0.90,0.90,0.72,0.66,0,0,0,0,4.78,4.93,4.93,5.06,VMS 3,,Tanque,,1.32,1.32,1.14,1.02,4.94,4.01,4.18,3.96
27/05/2025 04:14 p. m.,Ordeño,08:28,16.32,3,,,,,0,,0.90,0.96,0.72,0.72,0,0,0,0,5.14,5.29,5.20,5.28,VMS 3,,Tanque,,1.68,1.38,1.14,1.08,4.57,3.84,3.95,3.96
