Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
12/03/2025 04:53 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
12/03/2025 11:59 p. m.,Ordeño,05:56,10.70,1,,,,,0,,0.96,1.26,0.96,0.84,0,0,0,0,4.74,4.59,4.35,4.28,VMS 3,,Tanque,,1.32,1.56,1.44,1.26,2.57,3.12,2.24,2.77
13/03/2025 06:21 p. m.,Ordeño,07:01,16.07,2,,DI,,,0,,0.90,1.38,1.14,0.96,0,0,0,0,4.97,4.78,4.55,4.32,VMS 3,,Tanque,,1.38,1.86,1.50,1.32,3.83,4.80,3.63,3.81
14/03/2025 05:13 a. m.,Ordeño,05:39,8.12,1,,,,,0,,0.84,1.20,0.96,0.84,0,0,0,0,4.57,4.34,4.21,3.84,VMS 3,,Tanque,,1.20,1.56,1.32,1.20,2.04,2.23,1.88,1.97
14/03/2025 02:20 p. m.,Ordeño,06:22,8.97,2,,,,,0,,0.96,1.26,0.90,0.78,0,0,0,0,4.61,4.55,4.29,4.17,VMS 3,,Tanque,,1.38,1.62,1.26,1.14,2.09,2.67,2.03,2.18
14/03/2025 11:44 p. m.,Ordeño,06:49,9.17,3,,,,,0,,0.78,1.14,0.90,0.72,0,0,0,0,4.75,4.61,4.28,4.11,VMS 3,,Tanque,,1.08,1.62,1.26,1.20,2.18,2.73,2.05,2.21
15/03/2025 08:29 a. m.,Ordeño,05:42,10.49,1,,,,,0,,0.96,1.14,1.02,0.84,0,0,0,0,4.94,4.68,4.43,4.38,VMS 3,,Tanque,,1.38,1.56,1.56,1.32,2.45,3.08,2.38,2.58
15/03/2025 07:04 p. m.,Ordeño,05:45,11.60,2,,,,,0,,1.08,1.32,1.02,0.84,0,0,0,0,4.92,4.69,4.50,4.37,VMS 3,,Tanque,,1.44,1.68,1.44,1.26,2.68,3.56,2.56,2.80
16/03/2025 09:25 a. m.,Ordeño,06:23,14.09,1,,,,,0,,1.02,1.38,1.14,0.96,0,0,0,0,4.80,4.75,4.37,4.31,VMS 3,,Tanque,,1.38,1.86,1.62,1.50,3.35,4.21,3.19,3.34
16/03/2025 07:37 p. m.,Ordeño,05:14,9.55,2,,,,,0,,1.02,1.26,0.90,0.84,0,0,0,0,4.71,4.53,4.32,4.20,VMS 3,,Tanque,,1.44,1.68,1.38,1.26,2.37,2.90,1.96,2.32
17/03/2025 02:45 a. m.,Ordeño,04:51,7.42,1,,,,,0,,0.84,1.08,0.90,0.78,0,0,0,0,4.54,4.54,4.44,4.17,VMS 3,,Tanque,,1.32,1.44,1.32,1.14,1.53,2.28,1.73,1.88
17/03/2025 10:56 a. m.,Ordeño,05:30,9.64,2,,,,,0,,0.84,1.14,0.90,0.78,0,0,0,0,4.66,4.61,4.43,4.32,VMS 3,,Tanque,,1.38,1.56,1.38,1.20,2.27,2.86,2.16,2.35
17/03/2025 10:24 p. m.,Ordeño,06:50,14.69,3,,,,,0,,1.08,1.14,1.08,0.84,0,0,0,0,4.94,4.79,4.64,4.52,VMS 3,,Tanque,,1.56,1.50,1.44,1.20,3.65,4.28,3.22,3.54
19/03/2025 01:46 a. m.,Ordeño,11:10,25.64,1,,,,,0,DI,0.90,1.26,1.20,1.08,0,0,0,0,5.45,4.42,5.06,5.23,VMS 3,,Tanque,,1.26,1.80,1.68,1.62,7.03,4.94,6.59,7.08
19/03/2025 05:53 p. m.,Ordeño,08:58,11.54,2,,TD,DD,DD,1,,0.96,0.00,1.14,1.08,0,0,0,0,4.91,0.00,4.64,4.53,VMS 3,,Tanque,,1.32,0.00,1.50,1.50,4.23,0.00,3.76,3.55
20/03/2025 01:16 a. m.,Ordeño,07:13,9.71,1,,,,,0,DD,0.84,1.32,0.78,0.78,557,0,0,0,4.58,4.96,4.29,4.19,VMS 3,,Tanque,,1.20,1.74,1.26,1.08,1.31,5.46,1.26,1.68
20/03/2025 06:04 p. m.,Ordeño,08:16,17.84,2,,,,,0,,0.96,1.26,1.08,0.84,0,0,0,0,5.39,4.93,4.97,4.80,VMS 3,,Tanque,,1.32,1.62,1.56,1.26,4.43,4.69,4.17,4.55
21/03/2025 03:39 a. m.,Echada sin ordeñar,06:26,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
21/03/2025 03:46 a. m.,Ordeño,05:29,8.51,1,,,,,0,,0.84,1.20,0.96,0.84,0,0,0,0,4.59,4.44,4.31,4.15,VMS 3,,Tanque,,1.44,1.50,1.32,1.32,1.98,2.49,1.94,2.10
21/03/2025 08:48 p. m.,Ordeño,09:21,18.88,2,,,,,0,,0.96,1.26,1.08,0.84,0,0,0,318,5.31,5.05,4.89,4.72,VMS 3,,Tanque,,1.74,1.68,1.56,1.32,4.46,5.40,4.30,4.72
22/03/2025 09:24 a. m.,Ordeño,07:22,14.58,1,,,,,0,,0.96,1.26,1.02,0.84,0,0,0,0,5.05,4.99,4.74,4.59,VMS 3,,Tanque,,1.32,1.68,1.56,1.26,3.40,4.22,3.35,3.61
23/03/2025 09:03 a. m.,Ordeño,08:59,23.38,1,,,,,1,,1.02,1.50,1.32,1.08,0,0,0,0,5.37,4.99,4.88,5.06,VMS 3,,Tanque,,1.56,1.86,1.74,1.50,5.98,5.76,5.58,6.06
24/03/2025 09:42 a. m.,Ordeño,08:03,19.05,1,,,,,0,,0.96,1.32,1.14,1.02,0,0,0,0,5.32,5.15,4.79,4.84,VMS 3,,Tanque,,1.44,1.74,1.56,1.44,4.65,5.29,4.53,4.58
24/03/2025 07:07 p. m.,Ordeño,05:36,6.39,2,,,,,0,,0.72,1.08,0.84,0.72,667,0,386,0,4.51,4.47,4.32,4.12,VMS 3,,Tanque,,1.14,1.56,1.20,1.08,1.32,1.86,1.63,1.58
25/03/2025 02:30 p. m.,Ordeño,08:16,18.32,1,,,,,1,,1.02,1.38,1.14,0.90,0,0,0,0,5.75,5.33,5.14,5.09,VMS 3,,Tanque,,1.50,1.86,1.74,1.26,4.20,5.05,4.41,4.66
26/03/2025 02:47 a. m.,Ordeño,06:32,13.13,1,,,,,0,,0.96,1.32,1.08,0.90,0,0,476,0,4.96,5.01,4.77,4.69,VMS 3,,Tanque,,1.50,1.86,1.56,1.32,2.86,3.81,2.94,3.52
21/06/2025 08:22 p. m.,Ordeño,19:08,34.36,1,,,,,0,,1.20,1.44,0.78,0.78,0,0,0,0,5.99,5.79,4.96,6.07,VMS 3,,Tanque,,1.62,1.92,1.26,1.20,10.42,9.98,6.60,7.36
22/06/2025 04:04 a. m.,Ordeño,11:00,2.53,1,,,,"DD,TI",0,,0.96,0.00,0.00,0.60,906,0,0,0,4.90,0.00,0.00,4.73,VMS 3,,Tanque,,1.38,0.00,0.00,0.96,1.46,0.00,0.00,1.07
22/06/2025 11:39 a. m.,Ordeño,09:04,5.14,2,,,,"TI,TD",0,,1.02,1.38,0.00,0.00,0,0,0,0,5.64,5.47,0.00,0.00,VMS 3,,Tanque,,1.38,1.74,0.00,0.00,1.92,3.22,0.00,0.00
22/06/2025 09:31 p. m.,Ordeño,16:28,13.69,3,,TD,,,0,,1.08,1.44,0.72,0.96,0,0,0,0,5.65,5.50,4.96,5.87,VMS 3,,Tanque,,1.74,1.86,1.20,1.68,3.15,3.00,3.89,3.65
23/06/2025 09:59 a. m.,Ordeño,15:31,16.17,1,,,,,0,,1.02,1.44,0.54,0.48,0,0,0,0,5.19,5.38,2.68,4.78,VMS 3,,Tanque,,1.44,1.92,0.84,0.96,4.82,4.25,3.71,3.39
23/06/2025 03:30 p. m.,Ordeño,10:01,6.19,2,,,,,0,,1.08,1.26,0.72,0.78,0,0,0,0,5.19,5.19,4.49,4.97,VMS 3,,Tanque,,1.50,2.46,1.14,1.26,1.59,2.09,0.98,1.53
24/06/2025 02:37 a. m.,Ordeño,09:03,12.82,1,,,,,0,,1.02,1.26,1.08,0.78,0,0,0,0,5.31,5.45,5.36,5.39,VMS 3,,Tanque,,1.62,1.68,1.50,1.32,4.15,3.73,2.14,2.80
24/06/2025 10:04 a. m.,Ordeño,08:22,9.53,2,,,,,0,,1.02,1.38,0.96,0.84,0,0,0,0,5.19,5.24,5.15,5.32,VMS 3,,Tanque,,1.44,1.80,1.44,1.26,2.81,2.88,1.80,2.04
24/06/2025 06:37 p. m.,Ordeño,06:17,10.24,3,,,,,0,,0.96,1.38,1.08,0.84,0,0,0,0,5.27,5.30,5.31,5.23,VMS 3,,Tanque,,1.38,1.86,1.74,1.14,2.99,3.08,1.85,2.32
25/06/2025 01:30 a. m.,Ordeño,08:20,8.21,1,,,,,0,,0.96,1.38,0.96,0.84,0,0,0,0,5.07,5.25,5.10,5.09,VMS 3,,Tanque,,1.32,1.86,1.50,1.14,2.42,2.55,1.44,1.80
25/06/2025 10:53 a. m.,Ordeño,07:22,10.66,2,,,,,0,,0.90,1.26,1.02,0.96,0,0,0,0,5.18,5.25,5.14,5.27,VMS 3,,Tanque,,1.26,1.62,1.44,1.32,3.28,3.22,1.87,2.29
25/06/2025 05:57 p. m.,Ordeño,09:52,9.09,3,,,,,0,,1.02,1.38,0.78,0.90,0,0,0,0,4.92,5.23,4.69,5.12,VMS 3,,Tanque,,1.44,1.80,1.26,1.20,2.76,2.65,1.71,1.97
26/06/2025 03:08 a. m.,Ordeño,09:37,11.38,1,,DD,TI,TI,0,,1.08,1.44,0.00,1.32,0,0,0,0,5.17,5.12,0.00,4.71,VMS 3,,Tanque,,1.44,1.92,0.00,4.32,3.61,3.88,0.00,3.89
26/06/2025 01:47 p. m.,Ordeño,15:01,9.42,2,,,"TI,TD","TI,TD",0,,0.96,1.50,0.00,0.00,0,0,0,0,5.13,5.24,0.00,0.00,VMS 3,,Tanque,,1.68,1.98,0.00,0.00,4.69,4.73,0.00,0.00
26/06/2025 07:55 p. m.,Ordeño,12:23,15.30,3,,,,,0,,1.02,1.26,1.08,0.96,0,0,0,0,4.92,4.90,5.61,5.47,VMS 3,,Tanque,,1.38,1.68,1.56,1.68,2.99,2.69,6.17,3.45
27/06/2025 01:53 a. m.,Ordeño,09:56,6.63,1,,,"DD,TI","DD,TI",0,,1.02,0.00,0.00,1.14,0,0,0,0,4.76,0.00,0.00,3.99,VMS 3,,Tanque,,1.38,0.00,0.00,3.66,2.24,0.00,0.00,4.39
27/06/2025 06:42 a. m.,Ordeño,15:16,4.05,2,,,"DD,TI,TD","TI,TD",0,,1.26,0.54,0.00,0.00,0,0,0,0,5.39,4.65,0.00,0.00,VMS 3,,Tanque,,1.68,1.32,0.00,0.00,3.62,0.43,0.00,0.00
27/06/2025 03:40 p. m.,Ordeño,10:08,19.33,3,,,,,0,,1.08,1.44,0.96,0.96,0,0,0,0,5.48,5.45,5.33,5.51,VMS 3,,Tanque,,1.50,2.04,1.50,1.38,5.83,4.73,4.34,4.43
27/06/2025 10:08 p. m.,Ordeño,09:50,8.51,4,,,TI,TI,0,,0.84,1.32,0.00,0.84,0,0,0,0,4.76,5.12,0.00,4.94,VMS 3,,Tanque,,1.32,1.86,0.00,1.32,3.18,2.98,0.00,2.35
28/06/2025 02:05 a. m.,Ordeño,09:50,4.87,1,,,TI,TI,0,,0.90,1.26,0.00,0.72,0,0,0,0,4.96,5.10,0.00,5.24,VMS 3,,Tanque,,1.32,1.74,0.00,1.14,1.68,1.88,0.00,1.31
28/06/2025 06:12 a. m.,Ordeño,09:24,7.68,2,,,TD,TD,0,,0.84,1.20,0.96,0.00,0,0,0,0,4.96,5.23,5.29,0.00,VMS 3,,Tanque,,1.20,1.62,1.80,0.00,2.08,1.85,3.75,0.00
28/06/2025 01:43 p. m.,Ordeño,13:34,11.06,3,,,TI,TI,0,,1.02,1.26,0.00,0.78,0,0,0,0,5.42,5.49,0.00,5.39,VMS 3,,Tanque,,1.44,1.86,0.00,1.08,3.74,3.40,0.00,3.92
28/06/2025 07:04 p. m.,Ordeño,10:39,7.16,4,,,TI,TI,0,,0.96,1.14,0.00,0.72,0,0,0,0,4.94,5.10,0.00,4.52,VMS 3,,Tanque,,1.44,1.86,0.00,1.14,2.23,2.58,0.00,2.35
29/06/2025 01:28 a. m.,Ordeño,13:34,7.32,1,,,TI,TI,0,,0.78,1.26,0.00,0.72,0,0,0,0,4.98,5.16,0.00,4.93,VMS 3,,Tanque,,1.20,1.68,0.00,1.08,2.72,2.64,0.00,1.96
29/06/2025 09:01 a. m.,Ordeño,14:44,13.17,2,,,TD,TD,0,,0.96,1.32,0.96,0.00,0,0,0,0,5.13,5.18,5.30,0.00,VMS 3,,Tanque,,1.32,1.92,1.56,0.00,3.66,3.63,5.88,0.00
29/06/2025 05:00 p. m.,Ordeño,24:18,2.05,3,,,"DD,TI,TD","DD,TI,TD",0,,0.66,0.00,0.00,0.00,0,0,0,0,5.27,0.00,0.00,0.00,VMS 3,,Tanque,,1.08,0.00,0.00,0.00,2.05,0.00,0.00,0.00
29/06/2025 10:46 p. m.,Ordeño,10:21,13.65,4,,,,TI,0,,0.90,1.38,0.00,0.96,0,0,0,0,5.13,5.33,0.00,5.67,VMS 3,,Tanque,,1.32,1.80,0.00,1.32,3.70,4.66,0.00,5.29
30/06/2025 06:04 a. m.,Ordeño,15:14,7.49,1,,,"DI,TD",TD,0,DD,0.30,1.26,0.90,0.00,0,0,0,0,3.89,5.21,5.11,0.00,VMS 3,,Tanque,,1.02,1.68,1.32,0.00,0.26,3.77,3.46,0.00
30/06/2025 02:35 p. m.,Ordeño,13:40,15.72,2,,,,TD,0,,1.02,1.32,0.84,0.00,0,0,0,0,4.85,5.12,5.16,0.00,VMS 3,,Tanque,,1.50,1.74,1.44,0.00,4.78,4.54,6.40,0.00
30/06/2025 08:25 p. m.,Ordeño,11:15,12.93,3,,,,TI,0,,0.84,1.08,0.00,0.96,0,0,0,0,4.81,4.93,0.00,5.49,VMS 3,,Tanque,,1.20,1.80,0.00,1.32,3.16,2.77,0.00,7.00
01/07/2025 01:59 a. m.,Echada sin ordeñar,21:09,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
01/07/2025 09:54 a. m.,Ordeño,12:42,16.28,1,,,TI,TI,0,,0.96,1.44,0.00,0.78,0,0,0,0,5.28,5.38,0.00,5.02,VMS 3,,Tanque,,1.38,1.92,0.00,1.08,5.75,6.17,0.00,4.36
01/07/2025 05:08 p. m.,Ordeño,09:59,16.98,2,,,,,0,,0.96,1.32,0.96,0.72,0,0,0,0,5.04,5.12,5.52,5.09,VMS 3,,Tanque,,1.26,1.80,1.44,1.20,4.23,4.31,5.73,2.71
02/07/2025 12:18 a. m.,Ordeño,12:53,10.87,1,,,,,0,,0.96,1.32,0.78,0.84,0,0,0,0,4.86,4.98,4.84,5.30,VMS 3,,Tanque,,1.44,1.68,1.20,1.26,3.47,3.28,1.76,2.36
02/07/2025 05:22 a. m.,Ordeño,10:01,6.62,2,,,,TI,0,,0.84,1.14,0.00,0.84,0,0,0,0,4.64,5.00,0.00,4.88,VMS 3,,Tanque,,1.26,1.68,0.00,1.44,2.29,2.25,0.00,2.08
02/07/2025 03:37 p. m.,Ordeño,16:59,16.65,3,,,,,0,,0.90,1.26,0.78,0.96,0,0,0,0,5.46,5.38,5.57,5.56,VMS 3,,Tanque,,1.32,1.92,1.26,1.44,4.34,4.95,3.22,4.14
02/07/2025 10:12 p. m.,Ordeño,09:33,13.14,4,,,,,0,,0.84,1.14,1.02,0.84,0,0,0,0,4.90,4.90,5.11,5.05,VMS 3,,Tanque,,1.20,1.50,1.38,1.32,4.03,4.05,2.48,2.58
03/07/2025 05:55 a. m.,Ordeño,12:12,12.84,1,,,,,0,,0.90,1.20,0.84,0.90,0,0,0,0,4.71,4.92,5.19,5.21,VMS 3,,Tanque,,1.44,1.56,1.20,1.38,3.92,3.69,2.00,3.23
03/07/2025 07:06 p. m.,Ordeño,16:16,20.75,2,,,,,0,,0.90,1.38,0.84,0.96,0,0,0,0,5.11,5.19,5.38,5.62,VMS 3,,Tanque,,1.50,2.16,1.14,1.44,6.78,5.70,3.69,4.58
04/07/2025 02:21 a. m.,Ordeño,10:34,14.42,1,,,,,0,,0.78,1.26,1.02,1.02,0,0,0,0,4.57,4.58,4.92,4.89,VMS 3,,Tanque,,1.50,1.62,1.50,1.44,4.08,4.19,2.54,3.61
04/07/2025 09:17 a. m.,Ordeño,09:11,12.18,2,,,,,0,,0.96,1.38,0.96,1.08,0,0,0,0,4.80,4.93,5.07,4.96,VMS 3,,Tanque,,1.32,1.92,1.44,1.50,3.59,3.53,2.02,3.04
04/07/2025 06:55 p. m.,Ordeño,08:20,17.03,3,,,,,0,,1.02,1.62,1.20,1.14,0,0,0,0,5.36,5.18,5.49,5.68,VMS 3,,Tanque,,1.44,2.04,1.50,1.44,4.94,5.06,3.04,3.99
05/07/2025 03:00 a. m.,Ordeño,10:20,14.13,1,,,,,0,,1.02,1.38,1.08,1.02,0,0,0,0,4.57,4.70,4.96,4.87,VMS 3,,Tanque,,1.44,1.80,1.62,1.74,4.40,4.27,2.26,3.20
05/07/2025 02:35 p. m.,Ordeño,07:49,19.49,2,,DI,,,0,,1.14,1.68,1.26,1.14,0,0,0,0,4.82,5.03,5.27,5.18,VMS 3,,Tanque,,1.68,2.40,1.74,1.50,5.52,5.66,3.49,4.82
05/07/2025 11:23 p. m.,Ordeño,10:18,14.13,3,,DD,,,0,,1.08,1.56,1.02,1.02,0,0,0,0,4.54,4.69,4.73,4.73,VMS 3,,Tanque,,1.56,2.34,1.44,1.56,4.77,3.47,2.27,3.62
06/07/2025 07:13 a. m.,Ordeño,13:09,10.46,1,,DI,TI,TI,0,,1.20,1.44,0.00,0.96,0,0,0,0,4.38,4.54,0.00,4.74,VMS 3,,Tanque,,2.94,2.16,0.00,1.44,2.86,4.57,0.00,3.03
06/07/2025 01:51 p. m.,Ordeño,08:59,15.89,2,,,,,0,,1.20,1.44,1.20,1.02,0,0,0,0,4.72,4.89,5.09,5.13,VMS 3,,Tanque,,1.68,1.86,1.68,1.26,4.86,3.72,4.36,2.95
06/07/2025 07:53 p. m.,Ordeño,09:45,12.49,3,,,,,0,,1.08,1.44,1.02,0.96,0,0,0,0,4.65,4.81,4.70,4.88,VMS 3,,Tanque,,1.50,1.98,1.44,1.38,3.86,3.54,2.22,2.87
07/07/2025 03:00 a. m.,Ordeño,11:49,12.75,1,,,,,0,,1.08,1.38,1.02,0.96,0,0,0,0,4.74,4.86,4.74,4.88,VMS 3,,Tanque,,1.68,1.92,1.56,1.62,3.74,3.75,2.14,3.12
07/07/2025 03:51 p. m.,Ordeño,09:16,22.96,2,,,,,0,,1.20,1.62,1.14,1.02,0,0,0,0,5.22,5.27,5.19,5.43,VMS 3,,Tanque,,1.68,2.10,1.62,1.32,7.22,6.50,4.04,5.20
07/07/2025 11:30 p. m.,Ordeño,07:34,12.07,3,,,,,0,,0.90,1.44,0.84,0.84,0,0,0,0,4.42,4.45,4.33,4.35,VMS 3,,Tanque,,1.44,1.92,1.38,1.38,3.67,3.67,2.05,2.68
08/07/2025 05:48 a. m.,Ordeño,09:39,10.14,1,,,,,0,,0.90,1.32,0.78,0.90,0,0,0,0,4.36,4.66,4.54,4.53,VMS 3,,Tanque,,1.56,1.62,1.32,1.26,2.95,2.81,1.85,2.53
08/07/2025 02:38 p. m.,Ordeño,10:05,17.37,2,,TI,,,0,,1.08,1.44,0.96,1.02,0,0,0,0,5.08,5.07,5.00,5.09,VMS 3,,Tanque,,1.56,1.86,1.38,1.32,5.07,4.98,3.07,4.25
08/07/2025 09:48 p. m.,Ordeño,08:27,14.04,3,,,,,0,,1.08,1.38,0.96,0.84,0,0,0,0,4.75,4.78,4.88,4.68,VMS 3,,Tanque,,1.68,1.74,1.50,1.32,4.24,4.18,2.60,3.02
09/07/2025 04:26 a. m.,Ordeño,09:29,12.36,1,,,,,0,,1.02,1.32,0.78,0.96,0,0,0,0,4.90,4.86,4.58,4.96,VMS 3,,Tanque,,1.68,1.74,1.14,1.44,3.81,3.40,2.08,3.07
09/07/2025 01:18 p. m.,Ordeño,11:17,14.95,2,,,TI,TI,0,,1.14,1.44,0.00,1.02,0,0,0,0,5.10,5.13,0.00,5.28,VMS 3,,Tanque,,1.62,2.28,0.00,1.44,5.46,5.16,0.00,4.33
09/07/2025 08:23 p. m.,Ordeño,07:49,17.87,3,,,,,0,,1.02,1.38,1.08,0.96,0,0,0,0,4.89,4.92,5.06,4.97,VMS 3,,Tanque,,1.62,1.74,1.62,1.20,4.55,4.52,5.41,3.39
10/07/2025 02:18 a. m.,Ordeño,10:01,10.95,1,,"DD,TD",,,0,,1.08,1.38,1.02,0.84,0,0,0,0,4.56,4.86,4.44,4.76,VMS 3,,Tanque,,1.68,2.34,1.38,1.26,3.91,2.57,2.35,2.12
10/07/2025 10:27 a. m.,Ordeño,07:51,18.99,2,,,,,0,,1.26,1.50,1.02,0.96,0,0,0,0,4.98,5.12,4.97,5.30,VMS 3,,Tanque,,1.86,1.92,1.56,1.32,5.62,5.81,3.05,4.51
