Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
18/03/2025 04:45 p. m.,Ordeño,07:20,20.15,1,,TD,,,0,,1.08,1.86,1.32,1.44,0,0,0,0,4.54,4.38,4.65,4.32,VMS 3,,Tanque,,1.56,2.40,1.68,1.86,4.97,4.25,4.92,6.01
19/03/2025 03:11 a. m.,Ordeño,06:18,12.11,1,,,,,0,,1.02,1.56,1.14,1.14,0,0,0,0,3.89,4.09,4.22,3.88,VMS 3,,Tanque,,1.44,2.22,1.50,1.80,2.98,2.79,2.68,3.66
19/03/2025 06:03 p. m.,Ordeño,05:43,5.66,2,,,"DI,DD,TI","DI,DD,TI",0,,0.00,0.00,0.00,1.32,0,0,0,0,0.00,0.00,0.00,4.20,VMS 3,,Tanque,,0.00,0.00,0.00,2.04,0.00,0.00,0.00,5.66
20/03/2025 12:56 a. m.,Ordeño,08:56,18.43,1,,,,,0,,0.96,1.74,1.38,1.08,0,0,0,0,4.52,4.29,4.56,3.72,VMS 3,,Tanque,,1.50,2.16,1.80,1.50,5.84,4.32,5.72,2.55
20/03/2025 02:13 p. m.,Ordeño,07:01,15.66,2,,TD,,,0,,0.90,1.56,1.14,1.26,0,0,0,0,4.11,4.20,4.30,4.14,VMS 3,,Tanque,,1.32,2.22,1.50,1.98,3.84,3.57,3.34,4.91
21/03/2025 02:35 a. m.,Echada sin ordeñar,04:34,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
21/03/2025 02:40 a. m.,Ordeño,07:14,14.63,1,,,,,0,,0.72,1.44,0.96,1.08,0,0,0,0,3.93,4.13,4.19,3.96,VMS 3,,Tanque,,1.20,1.86,1.38,1.56,3.21,3.03,3.30,5.09
21/03/2025 02:41 p. m.,Ordeño,07:20,15.67,2,,,,,0,,0.84,1.68,1.20,1.26,0,0,0,0,4.29,4.30,4.55,4.28,VMS 3,,Tanque,,1.32,2.16,1.62,1.74,3.65,3.49,3.65,4.88
22/03/2025 01:34 a. m.,Ordeño,06:03,12.28,1,,DI,,,0,,0.84,1.44,1.02,1.08,0,0,0,0,4.25,4.31,4.42,4.10,VMS 3,,Tanque,,1.50,1.98,1.44,1.50,2.89,2.55,2.85,3.99
22/03/2025 03:39 p. m.,Ordeño,07:44,18.69,2,,,,,0,,0.90,1.62,1.26,1.32,0,0,0,0,4.50,4.53,4.68,4.12,VMS 3,,Tanque,,1.32,2.10,1.80,1.80,4.47,4.26,4.08,5.88
23/03/2025 02:26 a. m.,Ordeño,06:31,12.35,1,,,,,0,,0.78,1.62,1.20,1.20,0,0,0,0,4.09,4.18,4.50,4.12,VMS 3,,Tanque,,1.26,2.16,1.74,1.56,2.91,2.57,3.00,3.87
23/03/2025 10:53 a. m.,Ordeño,05:24,11.53,2,,TD,,,0,,0.96,1.50,1.20,1.32,0,0,0,0,4.50,4.45,4.69,4.38,VMS 3,,Tanque,,1.44,1.98,1.68,1.68,2.75,2.69,2.67,3.42
24/03/2025 12:31 a. m.,Ordeño,07:00,18.90,1,,,,,0,,1.02,1.56,1.26,1.20,0,0,0,0,4.78,4.61,4.78,4.52,VMS 3,,Tanque,,1.62,2.04,1.80,1.68,4.48,4.21,4.47,5.74
24/03/2025 05:29 p. m.,Ordeño,08:18,22.29,2,,,,,0,,1.02,1.50,1.32,1.32,0,0,0,0,4.64,4.54,4.71,4.48,VMS 3,,Tanque,,1.86,2.16,1.74,1.74,5.55,4.38,5.44,6.92
25/03/2025 02:19 a. m.,Ordeño,06:01,11.71,1,,,,,0,,0.90,1.32,1.08,1.14,0,0,0,0,4.15,4.27,4.40,4.07,VMS 3,,Tanque,,1.38,1.86,1.44,1.50,2.89,2.45,2.92,3.45
25/03/2025 03:46 p. m.,Ordeño,06:12,11.46,2,,DI,TD,TD,0,,1.08,1.44,1.38,0.00,0,0,0,0,4.46,4.52,4.66,0.00,VMS 3,,Tanque,,1.86,1.80,1.86,0.00,3.65,3.72,4.09,0.00
25/03/2025 10:15 p. m.,Ordeño,06:47,12.25,3,,,,,0,,1.02,1.26,1.14,1.26,0,0,0,0,4.33,4.34,4.42,4.47,VMS 3,,Tanque,,1.50,1.68,1.56,1.74,2.63,1.79,1.88,5.95
26/03/2025 12:39 p. m.,Ordeño,08:50,18.97,1,,,,,0,,0.90,1.56,1.38,1.20,0,0,0,0,4.35,4.47,4.68,4.12,VMS 3,,Tanque,,1.38,1.92,1.92,1.56,4.79,4.44,4.75,4.99
26/03/2025 11:13 p. m.,Ordeño,05:45,13.64,2,,DI,,,0,,0.90,1.50,1.20,1.20,0,0,0,0,4.22,4.40,4.49,4.18,VMS 3,,Tanque,,1.74,1.92,1.62,1.62,2.85,3.21,3.62,3.96
27/03/2025 09:33 a. m.,Ordeño,07:53,13.66,1,,,,,0,,0.84,1.44,1.14,1.20,0,0,0,0,4.28,4.34,4.45,4.22,VMS 3,,Tanque,,1.26,1.80,1.56,1.56,4.09,2.80,3.09,3.68
27/03/2025 11:07 p. m.,Ordeño,08:34,18.12,2,,,,,0,,0.96,1.50,1.26,1.20,0,0,0,0,4.34,4.50,4.23,4.36,VMS 3,,Tanque,,1.50,1.92,2.04,1.98,4.42,3.98,4.58,5.14
28/03/2025 10:28 a. m.,Ordeño,06:07,14.02,1,,,,,0,,0.96,1.38,1.32,1.20,0,0,0,0,4.09,4.29,4.29,4.08,VMS 3,,Tanque,,1.50,1.74,1.68,1.62,3.44,3.17,3.31,4.10
29/03/2025 01:35 a. m.,Ordeño,07:56,18.78,1,,,,,0,,0.96,1.44,1.08,1.02,0,0,0,0,4.23,4.35,4.32,4.07,VMS 3,,Tanque,,1.38,1.86,1.56,1.86,4.52,3.95,4.70,5.61
29/03/2025 01:50 p. m.,Ordeño,06:29,16.14,2,,,,,0,,1.20,1.44,1.20,1.14,0,0,0,0,4.23,4.35,4.26,4.11,VMS 3,,Tanque,,1.68,1.92,1.62,1.62,3.73,3.81,3.75,4.85
30/03/2025 05:00 a. m.,Ordeño,08:13,17.25,1,,,,,0,,0.84,1.68,1.20,1.20,0,0,0,0,4.27,4.39,4.01,4.17,VMS 3,,Tanque,,1.50,2.28,1.74,1.98,4.11,3.78,4.06,5.30
30/03/2025 04:24 p. m.,Ordeño,05:59,13.00,2,,DI,,,0,,0.90,1.44,1.14,1.02,0,0,0,0,4.13,4.13,4.21,3.88,VMS 3,,Tanque,,1.74,1.86,1.62,1.44,3.06,2.92,3.21,3.81
31/03/2025 09:58 a. m.,Ordeño,08:11,20.15,1,,DD,,,0,,0.90,1.62,1.32,1.32,0,0,0,0,4.53,4.44,4.44,4.35,VMS 3,,Tanque,,1.32,2.22,1.80,1.80,4.90,4.00,4.81,6.44
01/04/2025 02:25 a. m.,Ordeño,07:17,16.93,1,,TD,,,0,,0.90,1.56,1.20,1.20,0,0,0,0,4.23,4.35,4.22,4.15,VMS 3,,Tanque,,1.26,2.10,1.68,1.86,4.17,3.78,4.26,4.72
01/04/2025 03:21 p. m.,Ordeño,07:08,16.98,2,,TD,,,0,,0.90,1.68,1.26,1.32,0,0,0,0,4.25,4.34,4.39,4.31,VMS 3,,Tanque,,1.50,2.16,1.80,1.68,3.95,3.73,3.66,5.64
02/04/2025 05:46 a. m.,Ordeño,07:28,16.77,1,,,,,0,,0.90,1.80,1.20,1.32,0,0,0,0,4.17,4.25,4.32,4.16,VMS 3,,Tanque,,1.32,2.34,1.68,2.04,4.03,3.52,4.06,5.16
02/04/2025 10:38 p. m.,Ordeño,09:21,18.45,2,,,,,0,,0.66,1.74,1.14,1.26,0,0,0,0,4.42,4.39,4.46,4.34,VMS 3,,Tanque,,1.14,2.22,1.62,1.56,4.39,3.76,4.48,5.82
03/04/2025 10:34 a. m.,Ordeño,06:17,10.59,1,,,,,0,,0.78,1.56,1.02,1.20,0,0,0,0,3.93,4.01,3.96,3.85,VMS 3,,Tanque,,1.26,2.10,1.50,1.62,2.55,2.48,2.37,3.19
04/04/2025 10:35 a. m.,Ordeño,09:26,23.98,1,,,,,0,,0.84,1.80,1.14,1.32,0,0,0,0,4.29,4.40,4.44,4.36,VMS 3,,Tanque,,1.38,2.22,1.56,1.68,5.48,5.04,6.01,7.45
04/04/2025 11:00 p. m.,Ordeño,06:11,13.05,2,,,,,0,,0.84,1.56,1.02,1.14,0,0,0,0,4.02,4.14,4.18,4.09,VMS 3,,Tanque,,1.20,2.10,1.68,1.50,2.93,2.94,2.91,4.27
05/04/2025 12:28 p. m.,Ordeño,07:25,15.06,1,,,,,0,,0.78,1.80,1.14,1.26,0,0,0,0,4.19,4.30,4.18,4.29,VMS 3,,Tanque,,1.20,2.34,1.56,1.56,3.42,3.42,3.44,4.78
06/04/2025 02:07 a. m.,Ordeño,05:34,13.69,1,,"DI,TD",,,0,,0.78,1.68,1.32,1.20,0,0,0,0,4.37,4.44,4.51,4.23,VMS 3,,Tanque,,1.20,2.10,1.86,1.56,2.42,3.41,3.65,4.21
06/04/2025 01:38 p. m.,Ordeño,07:57,13.87,2,,"TI,TD",,,0,,0.78,1.56,1.20,1.20,0,0,0,0,4.39,4.34,4.34,4.16,VMS 3,,Tanque,,1.74,2.04,1.74,2.10,3.81,3.06,3.10,3.90
07/04/2025 05:01 a. m.,Ordeño,07:13,17.04,1,,,,,0,,0.78,1.56,1.08,1.14,0,0,0,0,4.24,4.39,4.42,4.18,VMS 3,,Tanque,,1.20,2.04,1.38,1.50,3.61,3.63,3.89,5.91
07/04/2025 03:24 p. m.,Ordeño,06:11,11.13,2,,,,,0,,0.78,1.56,1.08,1.08,0,0,0,0,4.11,4.45,4.31,4.15,VMS 3,,Tanque,,1.26,2.22,1.56,1.50,2.48,2.60,2.69,3.36
08/04/2025 02:54 a. m.,Ordeño,06:54,13.28,1,,,,,0,,0.72,1.74,1.08,1.32,0,0,0,0,4.33,4.46,4.35,4.28,VMS 3,,Tanque,,1.26,2.34,1.62,1.68,3.01,3.10,3.19,3.98
08/04/2025 02:24 p. m.,Ordeño,06:18,12.94,2,,,,,0,,0.78,1.56,1.14,1.26,0,0,0,0,4.22,4.25,4.26,4.09,VMS 3,,Tanque,,1.20,1.98,1.62,1.56,2.89,2.88,3.14,4.03
09/04/2025 02:23 a. m.,Ordeño,06:00,12.05,1,,TD,,,0,,0.84,1.50,1.02,1.20,0,0,0,0,4.13,4.24,4.16,4.01,VMS 3,,Tanque,,1.20,2.04,1.38,1.56,2.69,2.79,2.83,3.74
09/04/2025 03:57 p. m.,Ordeño,07:33,15.72,2,,,,,0,,0.72,1.68,1.26,1.38,0,0,0,0,4.43,4.38,4.57,4.44,VMS 3,,Tanque,,1.32,2.16,1.68,1.80,3.50,3.46,3.80,4.96
10/04/2025 05:29 a. m.,Ordeño,06:22,13.59,1,,TD,,,0,,0.78,1.62,1.26,1.38,0,0,0,0,4.29,4.24,4.29,4.00,VMS 3,,Tanque,,1.20,2.10,1.74,1.74,3.06,3.06,3.15,4.32
10/04/2025 11:56 p. m.,Ordeño,07:45,18.84,1,,,,,0,,0.84,1.68,1.14,1.26,0,0,0,0,4.30,4.29,4.51,4.20,VMS 3,,Tanque,,1.20,2.34,1.56,1.92,4.13,3.98,4.88,5.85
11/04/2025 11:52 a. m.,Ordeño,06:23,11.93,2,,TI,,,0,,0.72,1.56,0.96,1.26,0,0,0,0,4.09,4.17,4.10,4.06,VMS 3,,Tanque,,1.20,1.98,1.56,1.74,2.67,2.79,2.72,3.75
11/04/2025 10:35 p. m.,Ordeño,05:21,8.82,3,,,,,0,,0.78,1.56,0.96,1.14,0,0,0,0,3.95,4.03,4.13,3.90,VMS 3,,Tanque,,1.62,2.10,1.38,1.74,2.02,2.04,1.99,2.77
12/04/2025 10:41 a. m.,Ordeño,06:30,13.01,1,,,,,0,,0.84,1.56,1.08,1.08,0,0,0,0,4.29,4.24,4.36,4.13,VMS 3,,Tanque,,1.20,2.10,1.44,1.50,2.77,2.95,3.10,4.19
13/04/2025 02:11 a. m.,Ordeño,06:32,14.01,1,,,,,0,,0.84,1.50,0.96,1.02,0,0,0,0,4.15,4.18,4.13,3.96,VMS 3,,Tanque,,1.20,1.92,1.44,1.44,3.11,3.01,3.42,4.47
13/04/2025 12:21 p. m.,Ordeño,05:38,10.51,2,,,,,0,,0.84,1.44,1.02,1.02,0,0,0,0,4.16,4.29,4.17,4.01,VMS 3,,Tanque,,1.62,1.92,1.50,1.50,2.42,2.49,2.31,3.29
14/04/2025 01:42 a. m.,Ordeño,06:40,14.07,1,,,,,0,,0.78,1.56,1.02,1.02,0,0,0,0,4.37,4.22,4.27,4.15,VMS 3,,Tanque,,1.26,2.04,1.44,1.38,3.10,2.90,3.57,4.50
15/04/2025 03:20 a. m.,Ordeño,09:21,23.20,1,,,,,0,,0.90,1.62,1.08,1.32,0,0,0,0,4.77,4.45,4.80,4.67,VMS 3,,Tanque,,1.38,2.04,1.50,1.62,5.31,4.82,5.89,7.18
15/04/2025 03:02 p. m.,Ordeño,05:37,11.12,2,,,,,0,,0.84,1.56,1.14,1.20,0,0,0,0,4.08,4.28,4.13,3.92,VMS 3,,Tanque,,1.32,1.98,1.62,1.56,2.46,2.85,2.24,3.57
16/04/2025 01:24 a. m.,Ordeño,05:21,10.12,1,,,,,0,,0.84,1.38,1.02,1.26,0,0,0,0,4.29,4.22,4.26,4.05,VMS 3,,Tanque,,1.20,1.80,1.50,1.56,2.13,2.37,2.42,3.20
17/04/2025 10:17 a. m.,Ordeño,08:53,23.60,1,,,,,0,,0.96,1.56,1.32,1.44,0,0,0,0,4.96,4.48,4.78,4.54,VMS 3,,Tanque,,1.38,1.98,1.80,1.98,5.71,5.26,5.41,7.22
18/04/2025 12:46 a. m.,Ordeño,05:48,13.04,1,,,,,0,,0.90,1.50,1.14,1.20,0,0,0,0,4.27,4.33,4.33,4.16,VMS 3,,Tanque,,1.38,1.92,1.68,1.74,2.72,3.20,2.86,4.26
19/04/2025 12:04 a. m.,Ordeño,07:00,22.46,1,,,,,0,,0.96,1.56,1.20,1.32,0,0,0,0,4.88,4.65,4.79,4.71,VMS 3,,Tanque,,1.50,1.98,1.68,2.04,4.79,5.40,5.14,7.13
19/04/2025 11:45 p. m.,Ordeño,07:13,18.74,2,,,,,1,,1.02,1.74,1.26,1.38,0,0,0,0,4.86,4.47,4.84,4.66,VMS 3,,Tanque,,1.50,2.28,1.56,1.92,4.31,3.78,4.55,6.10
20/04/2025 04:32 p. m.,Ordeño,07:09,11.17,1,,DI,,,1,,0.96,1.62,1.02,1.14,0,0,0,0,4.36,4.17,4.28,3.95,VMS 3,,Tanque,,1.74,2.22,1.56,1.62,2.32,2.68,2.49,3.68
20/04/2025 08:13 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
21/04/2025 10:57 a. m.,Ordeño,06:41,16.06,1,,,,,1,,0.90,1.74,1.32,1.38,0,0,0,0,4.55,4.43,4.51,4.47,VMS 3,,Tanque,,1.38,2.16,1.68,1.92,3.59,3.64,3.63,5.20
21/04/2025 11:18 p. m.,Ordeño,05:25,10.11,2,,,,,0,,0.78,1.44,1.02,1.26,0,0,0,0,4.30,4.18,4.24,4.09,VMS 3,,Tanque,,1.14,2.04,1.68,1.68,2.19,2.31,2.39,3.22
22/04/2025 11:29 a. m.,Ordeño,06:01,10.79,1,,,,,0,,0.78,1.50,1.14,1.14,0,0,0,0,4.43,4.38,4.40,4.15,VMS 3,,Tanque,,1.38,2.04,1.56,1.56,2.37,2.56,2.26,3.60
23/04/2025 02:10 a. m.,Echada sin ordeñar,01:47,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
23/04/2025 02:14 a. m.,Ordeño,07:15,13.83,1,,,,,0,"DI,TD",0.90,1.62,1.26,1.20,0,0,0,0,4.89,3.95,4.29,4.96,VMS 3,,Tanque,,1.38,2.10,1.80,1.74,3.05,2.92,3.43,4.43
24/04/2025 12:04 a. m.,Ordeño,07:11,18.46,1,,,,,1,,1.02,1.56,1.14,1.20,0,0,0,0,4.68,4.54,4.80,4.54,VMS 3,,Tanque,,1.38,2.16,1.56,1.56,3.84,4.14,4.44,6.04
24/04/2025 06:04 p. m.,Ordeño,07:11,15.45,2,,"TI,TD",,,0,,0.78,1.80,1.20,1.26,0,0,0,0,4.34,4.34,4.39,4.20,VMS 3,,Tanque,,1.32,2.28,1.68,1.74,3.53,3.57,3.66,4.69
25/04/2025 07:13 a. m.,Ordeño,07:08,7.85,1,,,TD,TD,0,,0.72,1.74,1.02,0.00,0,0,0,0,4.16,4.05,4.23,0.00,VMS 3,,Tanque,,1.20,2.22,1.62,0.00,2.57,2.57,2.71,0.00
18/06/2025 09:20 a. m.,Ordeño,09:04,6.69,1,,,,,0,DD,1.38,1.44,1.62,1.74,1558,1179,1066,1471,3.68,4.45,4.19,3.90,VMS 3,,Divert 3,,2.16,1.92,2.16,2.52,1.14,1.84,1.91,1.80
04/07/2025 09:30 a. m.,Ordeño,08:06,5.14,1,,,,,0,,0.90,0.42,1.14,1.20,4294,0,1497,2295,3.35,0.00,3.75,3.77,VMS 3,,Divert 3,,1.62,0.78,1.68,1.86,1.53,0.34,1.47,1.80
04/07/2025 10:48 p. m.,Ordeño,08:56,6.54,2,,,,,0,,1.02,0.54,1.32,1.02,1295,491,1199,1494,4.36,4.84,4.76,4.67,VMS 3,,Divert 3,,1.50,1.38,1.80,1.74,2.23,0.69,1.95,1.67
05/07/2025 03:37 a. m.,Ordeño,07:13,2.28,1,,,,,0,DD,0.54,0.42,0.90,0.48,1096,388,900,1295,4.23,4.90,4.29,4.40,VMS 3,,Divert 3,,1.02,1.02,1.68,0.90,0.75,0.38,0.42,0.73
05/07/2025 10:53 a. m.,Ordeño,05:25,8.94,2,,,,,0,,1.02,0.72,1.20,0.84,1398,893,999,1193,4.79,5.18,5.08,4.99,VMS 3,,Divert 3,,1.50,1.50,1.68,1.38,2.81,1.84,2.42,1.87
05/07/2025 05:28 p. m.,Ordeño,07:06,8.52,3,,,,,0,,1.02,1.50,1.38,1.26,2099,896,896,1092,4.70,5.16,5.06,5.18,VMS 3,,Divert 3,,1.62,2.10,1.74,1.62,2.58,1.79,2.01,2.14
