Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
22/06/2025 07:52 a. m.,Ordeño,05:14,12.68,1,,,,,0,,1.14,1.26,1.32,1.20,0,0,0,0,5.30,5.21,4.69,5.11,VMS 3,,Tanque,,1.56,1.56,1.74,1.56,2.69,2.86,3.51,3.62
23/06/2025 06:00 a. m.,Ordeño,08:04,21.86,1,,,,,1,,1.14,1.38,1.14,1.32,0,0,0,0,5.59,5.25,4.69,5.44,VMS 3,,Tanque,,1.56,1.74,1.56,1.86,4.88,4.49,6.30,6.19
24/06/2025 02:28 a. m.,Ordeño,09:02,18.88,1,,TD,,,1,,1.14,1.38,1.20,1.20,0,0,0,0,4.84,4.85,4.62,4.92,VMS 3,,Tanque,,1.56,1.92,2.64,2.22,4.44,4.06,6.25,4.13
24/06/2025 10:13 a. m.,Ordeño,05:36,11.83,2,,,,,0,,1.02,1.14,1.26,1.14,0,0,0,0,4.93,4.84,4.82,4.58,VMS 3,,Tanque,,1.38,1.50,1.62,1.62,2.40,2.39,3.05,3.99
24/06/2025 11:44 p. m.,Ordeño,06:23,17.32,3,,,,,0,,1.14,1.38,1.26,1.26,0,0,0,0,4.93,4.91,4.91,4.68,VMS 3,,Tanque,,1.86,1.68,1.68,1.62,3.94,3.80,4.84,4.74
25/06/2025 09:24 a. m.,Ordeño,05:46,14.47,1,,,,,0,,1.02,1.44,1.26,1.32,0,0,0,0,5.05,5.06,5.08,5.24,VMS 3,,Tanque,,1.38,1.86,1.68,1.74,3.22,3.34,4.10,3.81
25/06/2025 08:25 p. m.,Ordeño,06:17,13.82,2,,TI,,,0,,1.08,1.38,1.32,1.26,0,0,0,0,5.06,4.96,4.90,4.97,VMS 3,,Tanque,,1.62,1.86,2.10,1.68,3.07,2.75,3.83,4.17
26/06/2025 05:18 a. m.,Ordeño,06:26,12.06,1,,"TI,TD",,,0,,0.90,1.32,1.20,1.32,0,0,0,0,5.23,5.18,5.10,5.25,VMS 3,,Tanque,,1.56,1.74,2.04,1.68,2.82,2.76,2.91,3.57
26/06/2025 11:33 a. m.,Ordeño,07:06,10.38,2,,,,,0,,1.08,1.38,1.20,1.32,0,0,0,0,5.26,5.11,5.05,5.09,VMS 3,,Tanque,,1.38,1.80,1.62,1.80,2.05,2.07,3.60,2.66
26/06/2025 08:07 p. m.,Ordeño,05:26,11.46,3,,TI,,,0,,1.08,1.38,1.20,1.20,0,0,0,0,4.99,4.91,4.93,4.87,VMS 3,,Tanque,,1.44,1.74,1.86,1.74,2.79,2.70,2.53,3.44
27/06/2025 11:21 a. m.,Ordeño,06:27,18.05,1,,TI,,,0,,1.20,1.38,1.44,1.38,0,0,0,0,5.13,4.91,4.88,5.11,VMS 3,,Tanque,,1.80,1.80,2.34,2.04,4.30,3.88,4.56,5.31
27/06/2025 10:36 p. m.,Ordeño,06:55,16.32,2,,,,,0,,1.02,1.32,1.20,1.32,0,0,0,0,4.63,4.59,4.67,4.61,VMS 3,,Tanque,,1.50,1.68,1.56,1.68,3.47,3.46,4.85,4.54
28/06/2025 05:39 a. m.,Ordeño,04:57,9.66,1,,,,,0,,0.90,1.26,1.14,1.14,0,0,0,0,4.42,4.63,4.55,4.69,VMS 3,,Tanque,,1.20,1.68,1.50,1.62,2.15,2.12,2.63,2.76
28/06/2025 08:24 p. m.,Ordeño,07:45,19.67,2,,,,,0,,1.08,1.38,1.20,1.20,0,0,0,0,4.75,4.76,4.93,4.79,VMS 3,,Tanque,,1.38,1.68,1.74,1.62,4.45,3.95,5.90,5.37
29/06/2025 09:46 a. m.,Ordeño,06:40,18.22,1,,,,,0,,1.32,1.32,1.38,1.32,0,0,0,0,4.81,4.72,4.56,4.67,VMS 3,,Tanque,,1.68,1.80,2.16,1.80,3.89,4.08,5.23,5.02
29/06/2025 03:32 p. m.,Ordeño,04:42,7.32,2,,,,,0,,1.08,1.14,1.20,1.14,0,0,0,0,4.51,4.74,4.65,4.52,VMS 3,,Tanque,,1.62,1.44,1.68,1.50,1.56,1.64,1.99,2.13
29/06/2025 11:44 p. m.,Ordeño,05:34,11.40,3,,,,,0,,1.02,1.26,1.14,1.20,0,0,0,0,4.80,4.73,4.78,4.66,VMS 3,,Tanque,,1.44,1.62,1.50,1.56,2.47,2.42,3.26,3.25
30/06/2025 10:37 a. m.,Ordeño,06:11,16.36,1,,,,,0,,1.20,1.32,1.38,1.26,0,0,0,0,4.89,4.87,4.90,4.63,VMS 3,,Tanque,,1.62,1.74,1.86,1.68,3.54,3.54,4.61,4.67
30/06/2025 04:34 p. m.,Ordeño,05:43,8.74,2,,,,,0,,1.14,1.26,1.20,1.26,0,0,0,0,4.40,4.58,4.68,4.49,VMS 3,,Tanque,,1.56,1.68,1.56,1.62,2.00,1.84,2.46,2.44
30/06/2025 10:36 p. m.,Ordeño,04:36,8.00,3,,,,,0,,1.08,1.26,1.20,1.14,0,0,0,0,4.55,4.60,4.67,4.47,VMS 3,,Tanque,,1.44,1.62,1.62,1.56,1.81,1.78,2.19,2.22
01/07/2025 09:24 a. m.,Ordeño,06:48,16.41,1,,,,,0,,1.08,1.38,1.20,1.26,0,0,0,0,5.02,4.92,4.95,4.75,VMS 3,,Tanque,,1.44,1.80,1.68,1.74,3.58,3.62,4.70,4.51
01/07/2025 06:57 p. m.,Ordeño,06:25,14.27,2,,,,,0,,1.08,1.32,1.14,1.14,0,0,0,0,4.71,4.72,4.84,4.70,VMS 3,,Tanque,,1.50,1.68,1.44,1.62,3.17,3.05,4.11,3.94
02/07/2025 08:25 a. m.,Ordeño,06:24,18.46,1,,,,,0,,1.14,1.44,1.32,1.32,0,0,0,0,4.52,4.79,4.84,4.75,VMS 3,,Tanque,,1.56,1.92,1.80,1.98,4.11,3.91,4.85,5.59
02/07/2025 04:10 p. m.,Ordeño,05:15,10.63,2,,,,,0,,1.02,1.32,1.20,1.20,0,0,0,0,4.66,4.51,4.57,4.55,VMS 3,,Tanque,,1.50,1.86,1.56,1.50,2.27,2.34,2.95,3.07
03/07/2025 04:05 a. m.,Ordeño,06:24,16.60,1,,,,,0,,1.20,1.26,1.32,1.20,0,0,0,0,4.92,4.78,4.84,4.75,VMS 3,,Tanque,,1.62,1.68,1.74,1.56,3.56,3.73,4.38,4.93
03/07/2025 06:03 p. m.,Ordeño,07:32,19.74,2,,,,,0,,1.26,1.32,1.20,1.26,0,0,0,0,4.76,4.73,4.85,4.89,VMS 3,,Tanque,,1.74,1.80,1.56,1.80,4.48,3.97,5.67,5.62
04/07/2025 03:40 a. m.,Ordeño,07:59,8.36,1,,,TI,TI,0,,1.02,1.14,0.00,1.14,0,0,0,0,4.58,4.59,0.00,4.62,VMS 3,,Tanque,,1.38,1.62,0.00,1.74,2.59,2.42,0.00,3.35
04/07/2025 11:37 a. m.,Ordeño,07:41,14.05,2,,,,,0,,1.02,1.20,1.20,1.20,0,0,0,0,4.83,4.57,4.82,4.82,VMS 3,,Tanque,,1.38,1.50,1.62,1.68,2.42,2.54,5.77,3.32
04/07/2025 07:54 p. m.,Ordeño,05:18,12.09,3,,,,,0,,1.02,1.20,1.20,1.20,0,0,0,0,4.97,4.71,4.69,4.80,VMS 3,,Tanque,,1.38,1.56,1.56,1.86,2.71,2.52,3.23,3.63
05/07/2025 05:20 a. m.,Ordeño,06:11,14.10,1,,,,,0,,1.26,1.32,1.38,1.14,0,0,0,0,4.91,4.77,4.95,4.66,VMS 3,,Tanque,,1.80,1.86,1.74,1.68,3.48,3.10,3.65,3.87
05/07/2025 02:24 p. m.,Ordeño,05:17,13.75,2,,,,,0,,1.26,1.26,1.32,1.26,0,0,0,0,4.69,4.70,4.87,4.64,VMS 3,,Tanque,,1.80,1.62,1.62,1.68,3.17,2.87,3.64,4.07
06/07/2025 12:06 a. m.,Ordeño,06:21,13.77,1,,,,,0,,1.26,1.26,1.26,1.26,0,0,0,0,4.67,4.62,4.79,4.81,VMS 3,,Tanque,,1.62,1.80,1.68,1.68,3.19,2.88,3.78,3.92
06/07/2025 10:45 a. m.,Ordeño,09:21,15.30,2,,,,,0,,1.26,1.26,1.20,1.32,0,0,0,0,4.84,4.82,4.84,4.86,VMS 3,,Tanque,,1.86,1.62,1.62,1.92,3.56,3.39,3.92,4.43
06/07/2025 08:10 p. m.,Ordeño,05:50,14.39,3,,,,,0,,1.26,1.20,1.20,1.14,0,0,0,0,4.65,4.67,4.70,4.54,VMS 3,,Tanque,,1.86,1.74,1.62,1.68,3.38,3.11,3.94,3.96
07/07/2025 07:19 a. m.,Ordeño,06:10,15.17,1,,,,,0,,1.38,1.32,1.20,1.20,0,0,0,0,4.75,4.65,4.74,4.42,VMS 3,,Tanque,,2.04,1.80,1.62,1.62,3.70,3.14,4.17,4.16
07/07/2025 03:34 p. m.,Ordeño,06:55,9.45,2,,TD,TI,,0,,1.26,1.32,0.84,1.14,0,0,0,0,4.62,4.47,3.75,4.59,VMS 3,,Tanque,,1.74,1.74,1.50,1.56,2.88,2.47,0.74,3.36
07/07/2025 09:20 p. m.,Ordeño,06:31,10.31,3,,,,,0,,1.08,1.14,1.08,1.14,0,0,0,0,4.62,4.46,4.60,4.55,VMS 3,,Tanque,,1.68,1.50,1.44,1.62,1.93,1.68,2.26,4.44
08/07/2025 06:25 a. m.,Ordeño,05:57,13.63,1,,,,,0,,1.14,1.32,1.20,1.20,0,0,0,0,4.97,4.73,5.01,4.65,VMS 3,,Tanque,,1.68,1.68,1.62,1.62,3.22,2.70,4.09,3.62
08/07/2025 08:04 p. m.,Ordeño,07:48,19.61,2,,,,,0,,1.20,1.38,1.14,1.20,0,0,0,0,4.95,4.72,4.88,4.68,VMS 3,,Tanque,,1.80,1.80,1.68,1.62,4.64,4.02,5.70,5.25
09/07/2025 03:08 a. m.,Ordeño,05:23,11.76,1,,,,,0,,1.02,1.26,1.14,1.20,0,0,0,0,4.77,4.67,4.71,4.48,VMS 3,,Tanque,,1.50,1.80,1.44,1.62,2.76,2.50,3.26,3.24
09/07/2025 01:41 p. m.,Ordeño,06:12,16.76,2,,,,,0,,1.20,1.38,1.32,1.32,0,0,0,0,4.90,4.87,4.86,4.87,VMS 3,,Tanque,,1.86,1.86,1.86,1.68,3.97,3.52,4.62,4.65
09/07/2025 07:20 p. m.,Ordeño,05:14,8.20,3,,,,,0,,1.02,1.20,1.08,1.26,0,0,0,0,4.76,4.66,4.72,4.82,VMS 3,,Tanque,,1.44,1.62,1.44,1.62,1.91,1.80,2.21,2.28
10/07/2025 05:36 a. m.,Ordeño,06:04,15.32,1,,,,,0,,1.44,1.32,1.32,1.20,0,0,0,0,4.77,4.79,4.84,4.29,VMS 3,,Tanque,,1.98,1.68,1.68,1.56,3.43,3.36,4.03,4.50
10/07/2025 02:47 p. m.,Ordeño,05:48,13.91,2,,,,,0,,1.26,1.32,1.26,1.26,0,0,0,0,4.86,4.73,4.83,4.81,VMS 3,,Tanque,,1.86,1.68,1.62,1.68,3.27,2.88,3.80,3.96
11/07/2025 10:50 a. m.,Ordeño,07:29,22.12,1,,,,,0,,1.38,1.32,1.68,1.26,0,0,0,0,5.07,4.92,5.31,4.93,VMS 3,,Tanque,,1.92,1.80,2.82,1.74,5.03,3.96,7.43,5.70
11/07/2025 11:19 p. m.,Ordeño,09:56,11.65,2,,,TI,TI,0,,1.26,1.26,0.00,1.14,0,0,0,0,4.67,4.78,0.00,4.61,VMS 3,,Tanque,,1.80,1.68,0.00,1.62,3.78,3.45,0.00,4.42
12/07/2025 11:16 a. m.,Ordeño,07:17,12.25,1,,,TI,TI,0,,1.26,1.32,0.00,1.26,0,0,0,0,5.01,4.91,0.00,4.77,VMS 3,,Tanque,,1.80,1.74,0.00,1.68,4.21,3.45,0.00,4.59
12/07/2025 05:25 p. m.,Ordeño,07:24,6.25,2,,,TI,TI,0,,1.14,1.20,0.00,1.20,0,0,0,0,4.63,4.70,0.00,4.80,VMS 3,,Tanque,,1.62,1.68,0.00,1.62,2.08,1.82,0.00,2.35
13/07/2025 06:19 a. m.,Ordeño,06:46,18.89,1,,,,,0,,1.32,1.38,1.14,1.32,0,0,0,0,5.02,4.89,4.19,4.72,VMS 3,,Tanque,,1.98,1.86,1.44,1.74,4.92,3.94,4.59,5.44
13/07/2025 07:10 p. m.,Ordeño,06:58,16.41,2,,,TI,,0,,1.38,1.26,1.08,1.26,0,0,0,0,4.90,4.92,4.79,4.89,VMS 3,,Tanque,,2.10,1.56,1.44,1.74,4.73,4.16,1.91,5.61
14/07/2025 04:18 a. m.,Ordeño,07:01,10.85,1,,,TI,,0,,1.20,1.32,0.96,1.20,0,0,0,0,4.34,4.49,4.54,4.51,VMS 3,,Tanque,,1.98,1.62,1.38,2.04,3.05,2.48,1.83,3.49
14/07/2025 01:53 p. m.,Ordeño,06:59,12.93,2,,,,,0,DI,1.02,1.32,1.26,1.26,0,0,0,0,5.95,4.98,4.99,5.05,VMS 3,,Tanque,,1.44,1.68,1.68,1.74,3.06,3.10,2.58,4.19
14/07/2025 10:54 p. m.,Ordeño,06:21,12.63,3,,,,,0,,1.02,1.32,1.20,1.20,0,0,0,0,5.43,4.83,4.90,4.87,VMS 3,,Tanque,,1.50,1.74,1.50,1.56,2.99,2.88,2.80,3.96
15/07/2025 08:16 a. m.,Ordeño,05:55,14.26,1,,,,,0,,0.96,1.38,1.08,1.32,0,0,0,0,5.39,5.03,4.98,5.17,VMS 3,,Tanque,,1.38,1.80,1.50,1.74,3.23,3.10,3.46,4.47
15/07/2025 03:30 p. m.,Ordeño,05:27,10.79,2,,,,,0,,1.02,1.32,1.20,1.26,0,0,0,0,5.32,4.98,5.19,5.21,VMS 3,,Tanque,,1.38,1.80,1.62,1.62,2.41,2.37,2.74,3.27
16/07/2025 02:54 a. m.,Ordeño,06:46,16.12,1,,,,,0,,1.02,1.32,1.14,1.26,0,0,0,0,5.25,5.00,5.11,5.14,VMS 3,,Tanque,,1.38,1.68,1.50,1.68,3.72,3.51,4.23,4.66
16/07/2025 01:54 p. m.,Ordeño,06:46,16.95,2,,,,,0,,1.02,1.38,1.20,1.26,0,0,0,0,5.51,5.19,5.34,5.27,VMS 3,,Tanque,,1.44,1.86,1.56,1.74,3.72,3.52,4.68,5.03
16/07/2025 09:34 p. m.,Ordeño,05:14,11.00,3,,,,,0,,1.08,1.20,1.26,1.14,0,0,0,0,4.90,4.84,4.89,4.80,VMS 3,,Tanque,,1.50,1.56,1.62,1.62,2.37,2.55,2.77,3.31
17/07/2025 07:18 a. m.,Ordeño,05:57,14.62,1,,,,,0,,1.08,1.14,1.14,1.26,0,0,0,0,5.16,4.96,5.05,5.14,VMS 3,,Tanque,,1.56,1.44,1.56,1.68,3.15,3.26,3.84,4.37
17/07/2025 06:23 p. m.,Ordeño,06:23,15.63,2,,,,,0,,1.14,1.32,1.14,1.26,0,0,0,0,5.19,4.93,5.00,5.12,VMS 3,,Tanque,,1.44,1.80,1.62,1.62,3.59,3.05,4.62,4.37
18/07/2025 01:13 a. m.,Ordeño,08:48,9.49,1,,,,,0,,1.20,1.20,1.14,1.20,0,0,0,0,4.79,4.66,4.85,4.86,VMS 3,,Tanque,,1.68,1.68,1.62,1.68,2.16,2.15,2.41,2.77
