Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
24/04/2025 03:25 a. m.,Ordeño,14:47,17.84,1,,,DD,DD,0,,1.80,0.00,2.04,2.28,0,0,0,0,4.94,0.00,5.01,5.08,VMS 3,,Tanque,,2.76,0.00,2.58,2.76,5.14,0.00,5.05,7.65
24/04/2025 09:35 a. m.,Ordeño,10:23,7.11,2,,,"DI,TD","DI,TD",0,,0.00,1.86,1.98,0.00,0,0,0,0,0.00,4.80,5.09,0.00,VMS 3,,Tanque,,0.00,2.40,2.52,0.00,0.00,3.84,3.27,0.00
24/04/2025 04:55 p. m.,Ordeño,11:22,17.34,3,,,TD,TD,0,,1.98,1.68,2.04,0.00,0,0,0,0,5.30,4.96,5.25,0.00,VMS 3,,Tanque,,2.76,2.94,2.94,0.00,6.01,6.40,4.93,0.00
24/04/2025 10:36 p. m.,Ordeño,08:43,16.97,4,,,,,0,,1.98,0.90,1.98,2.34,0,0,0,0,5.08,4.88,4.73,5.28,VMS 3,,Tanque,,2.58,1.68,2.82,3.00,3.27,3.88,3.64,6.18
25/04/2025 11:44 a. m.,Ordeño,11:26,27.42,1,,,,,1,,2.04,2.16,2.46,2.70,0,0,0,0,5.02,5.14,4.91,5.23,VMS 3,,Tanque,,3.30,3.00,3.30,3.48,6.88,6.45,6.56,7.53
25/04/2025 06:04 p. m.,Ordeño,05:59,14.74,2,,,,,0,,1.80,1.50,2.16,1.98,0,0,0,0,5.20,5.21,5.05,4.91,VMS 3,,Tanque,,2.52,2.64,3.18,2.82,3.53,3.89,3.55,3.77
26/04/2025 12:51 a. m.,Ordeño,08:02,9.97,1,,,DD,DD,0,,1.92,0.00,1.98,1.92,0,0,0,0,4.81,0.00,5.04,4.79,VMS 3,,Tanque,,2.46,0.00,2.76,2.88,3.49,0.00,2.67,3.81
26/04/2025 07:46 a. m.,Ordeño,07:12,19.48,2,,,,,0,,1.68,1.86,1.80,1.68,0,0,0,0,5.05,5.15,5.17,5.21,VMS 3,,Tanque,,2.52,2.28,2.46,2.34,4.30,6.66,4.47,4.05
26/04/2025 02:13 p. m.,Ordeño,07:53,6.62,3,,,"DD,TD","DD,TD",0,,1.92,0.00,1.92,0.00,0,0,0,0,5.70,0.00,5.23,0.00,VMS 3,,Tanque,,2.64,0.00,2.40,0.00,3.69,0.00,2.93,0.00
26/04/2025 06:03 p. m.,Ordeño,09:42,15.32,4,,,,,0,,1.38,2.28,1.86,2.22,0,0,0,0,4.77,5.10,5.44,5.53,VMS 3,,Tanque,,2.46,2.70,2.46,2.76,2.75,5.08,2.23,5.26
26/04/2025 11:58 p. m.,Ordeño,14:22,5.35,1,,,"DD,TI","DD,TI",0,,1.92,0.00,0.00,2.04,0,0,0,0,5.38,0.00,0.00,5.37,VMS 3,,Tanque,,2.52,0.00,0.00,2.64,2.54,0.00,0.00,2.81
27/04/2025 06:33 a. m.,Ordeño,10:30,10.29,2,,DI,"DD,TD","DD,TD",0,,1.68,0.00,1.68,0.00,0,0,0,0,5.18,0.00,4.91,0.00,VMS 3,,Tanque,,2.28,0.00,2.58,0.00,2.78,0.00,7.51,0.00
27/04/2025 05:11 p. m.,Ordeño,10:10,21.62,3,,,,TI,0,,2.58,1.92,0.00,2.40,0,0,0,0,5.26,4.91,0.00,5.48,VMS 3,,Tanque,,3.54,2.76,0.00,3.00,6.20,7.21,0.00,8.21
28/04/2025 12:14 a. m.,Ordeño,09:36,19.85,1,,,,,0,,1.98,1.50,2.04,2.40,0,0,0,0,4.95,4.90,5.03,4.69,VMS 3,,Tanque,,2.70,2.52,2.64,3.18,4.49,4.65,6.30,4.41
28/04/2025 10:28 a. m.,Ordeño,07:51,11.57,2,,,"DD,TI","DD,TI",0,,2.28,0.00,0.00,2.22,0,0,0,0,5.28,0.00,0.00,5.36,VMS 3,,Tanque,,2.94,0.00,0.00,2.76,5.74,0.00,0.00,5.83
28/04/2025 04:05 p. m.,Ordeño,10:16,21.56,3,,,,,0,,1.68,0.96,2.28,2.04,0,0,0,0,4.98,5.16,5.28,5.22,VMS 3,,Tanque,,2.58,1.38,3.36,2.70,4.13,6.59,6.92,3.92
28/04/2025 10:36 p. m.,Ordeño,13:50,5.96,4,,,"DD,TD","DD,TD",0,,1.62,0.00,1.80,0.00,0,0,0,0,4.91,0.00,4.93,0.00,VMS 3,,Tanque,,2.28,0.00,2.46,0.00,3.27,0.00,2.69,0.00
29/04/2025 06:41 a. m.,Ordeño,07:20,18.03,1,,,,DD,0,,1.92,0.00,2.04,2.10,0,0,0,0,5.36,0.00,5.07,5.28,VMS 3,,Tanque,,2.58,0.00,2.64,2.64,5.11,0.00,4.68,8.24
29/04/2025 11:08 a. m.,Ordeño,14:01,13.82,2,,,,,0,DI,1.86,1.92,1.80,1.56,0,0,0,0,4.98,4.68,4.36,4.20,VMS 3,,Tanque,,2.52,2.64,2.34,2.52,2.63,5.41,2.81,2.97
29/04/2025 05:22 p. m.,Ordeño,11:19,13.42,3,,,,TD,0,,1.80,2.10,2.10,0.00,0,0,0,0,5.15,4.94,5.48,0.00,VMS 3,,Tanque,,2.70,3.12,2.64,0.00,4.41,5.29,3.72,0.00
29/04/2025 10:08 p. m.,Ordeño,08:29,6.42,4,,,"TI,TD","TI,TD",0,,1.38,1.08,0.00,0.00,0,0,0,0,4.88,4.97,0.00,0.00,VMS 3,,Tanque,,2.46,1.50,0.00,0.00,3.11,3.31,0.00,0.00
30/04/2025 07:25 a. m.,Ordeño,08:32,22.16,1,,,,DD,0,,1.92,0.00,2.10,2.82,0,0,0,0,5.62,0.00,5.27,5.24,VMS 3,,Tanque,,2.46,0.00,2.64,3.60,5.87,0.00,7.44,8.85
30/04/2025 06:01 p. m.,Ordeño,07:32,25.95,2,,,,,0,,2.16,2.22,2.22,2.76,0,0,0,0,5.54,4.92,5.46,5.05,VMS 3,,Tanque,,3.00,2.88,2.88,3.36,6.29,7.14,5.50,7.02
01/05/2025 12:38 a. m.,Ordeño,10:59,15.09,1,,,,,0,,1.92,0.84,2.10,2.28,0,0,0,0,5.01,4.94,5.30,5.11,VMS 3,,Tanque,,2.64,1.32,2.76,3.18,3.61,4.10,3.62,3.76
01/05/2025 07:23 a. m.,Ordeño,08:48,2.09,2,,,"DD,TI,TD","DD,TI,TD",0,,1.74,0.00,0.00,0.00,0,0,0,0,5.04,0.00,0.00,0.00,VMS 3,,Tanque,,2.40,0.00,0.00,0.00,2.09,0.00,0.00,0.00
01/05/2025 03:54 p. m.,Ordeño,07:13,27.73,3,,,,,0,,1.98,2.10,2.22,2.58,0,0,0,0,5.58,5.19,5.48,5.39,VMS 3,,Tanque,,2.64,2.76,2.70,3.12,6.03,6.57,7.02,8.11
02/05/2025 12:32 a. m.,Ordeño,08:15,8.52,1,,,"TI,TD","TI,TD",0,,1.86,2.22,0.00,0.00,0,0,0,0,5.38,4.92,0.00,0.00,VMS 3,,Tanque,,2.40,2.82,0.00,0.00,3.79,4.73,0.00,0.00
02/05/2025 06:40 a. m.,Ordeño,11:56,16.56,2,,,,TI,0,,1.62,1.50,0.00,2.10,0,0,0,0,4.93,4.60,0.00,5.05,VMS 3,,Tanque,,2.58,2.40,0.00,2.58,4.33,5.20,0.00,7.03
02/05/2025 03:30 p. m.,Ordeño,10:26,27.28,3,,,,,1,,1.98,1.68,2.16,2.40,0,0,0,0,5.31,5.18,5.08,5.20,VMS 3,,Tanque,,2.64,2.70,2.70,3.12,5.64,6.61,8.82,6.21
02/05/2025 11:46 p. m.,Ordeño,15:20,6.18,1,,,"TI,TD","TI,TD",0,,1.68,1.44,0.00,0.00,0,0,0,0,5.33,5.09,0.00,0.00,VMS 3,,Tanque,,2.46,2.10,0.00,0.00,2.55,3.63,0.00,0.00
03/05/2025 07:07 a. m.,Ordeño,09:07,27.92,2,,,,,0,,1.98,1.56,2.46,2.82,0,0,0,0,4.98,4.89,5.00,5.09,VMS 3,,Tanque,,2.64,2.58,3.48,3.60,6.00,6.83,6.86,8.23
03/05/2025 02:22 p. m.,Ordeño,10:47,15.35,3,,,,TI,0,,1.80,1.02,0.00,1.86,0,0,0,0,5.63,4.82,0.00,5.09,VMS 3,,Tanque,,2.58,1.80,0.00,2.52,4.53,5.65,0.00,5.17
04/05/2025 12:27 a. m.,Ordeño,10:08,17.60,1,,,TI,TI,0,,2.16,2.04,0.00,2.76,0,0,0,0,5.51,5.30,0.00,5.34,VMS 3,,Tanque,,2.82,2.64,0.00,3.54,5.33,6.63,0.00,5.64
04/05/2025 06:01 a. m.,Ordeño,11:58,10.60,2,,,TI,TI,0,,1.92,2.04,0.00,2.28,0,0,0,0,4.90,4.72,0.00,5.08,VMS 3,,Tanque,,2.58,2.88,0.00,3.06,2.91,4.03,0.00,3.66
04/05/2025 09:51 a. m.,Ordeño,12:18,11.73,3,,,,TD,1,,1.80,1.80,2.10,0.00,0,0,0,0,5.01,4.98,5.28,0.00,VMS 3,,Tanque,,2.58,2.46,2.64,0.00,1.73,2.07,7.93,0.00
04/05/2025 04:53 p. m.,Ordeño,09:14,9.99,4,,,"TI,TD","TI,TD",0,,1.92,2.10,0.00,0.00,0,0,0,0,5.61,5.41,0.00,0.00,VMS 3,,Tanque,,2.52,2.94,0.00,0.00,4.56,5.43,0.00,0.00
05/05/2025 12:10 a. m.,Ordeño,14:57,13.54,1,,,TD,TD,0,,1.98,2.04,2.04,0.00,0,0,0,0,5.28,5.19,5.32,0.00,VMS 3,,Tanque,,2.70,2.46,2.64,0.00,3.92,3.90,5.72,0.00
05/05/2025 04:11 a. m.,Ordeño,14:25,12.47,2,,,,TI,1,,1.56,1.86,0.00,2.16,0,0,0,0,4.83,5.13,0.00,5.65,VMS 3,,Tanque,,2.28,2.46,0.00,2.70,2.92,3.12,0.00,6.43
05/05/2025 10:53 a. m.,Ordeño,11:18,17.01,3,,,,TI,0,,2.04,2.10,0.00,2.40,0,0,0,0,5.49,5.17,0.00,5.21,VMS 3,,Tanque,,2.70,2.52,0.00,3.12,4.64,6.59,0.00,5.78
05/05/2025 05:16 p. m.,Ordeño,09:05,23.82,4,,,,,0,,1.98,1.74,2.34,2.10,0,0,0,0,5.62,5.17,5.35,5.37,VMS 3,,Tanque,,2.82,2.76,3.06,3.00,4.64,5.89,8.12,5.17
06/05/2025 02:12 a. m.,Ordeño,12:41,9.10,1,,,"TI,TD","TI,TD",0,,1.80,2.04,0.00,0.00,0,0,0,0,5.62,5.18,0.00,0.00,VMS 3,,Tanque,,2.52,2.76,0.00,0.00,3.50,5.60,0.00,0.00
06/05/2025 06:59 a. m.,Ordeño,11:07,20.32,2,,,,,0,,1.98,1.86,2.10,2.22,0,0,0,0,5.28,4.93,5.30,5.46,VMS 3,,Tanque,,2.88,2.82,2.64,2.76,3.91,3.80,5.70,6.91
06/05/2025 03:24 p. m.,Ordeño,08:35,22.96,3,,,,,0,,1.98,2.22,2.22,2.58,0,0,0,0,5.68,5.33,5.38,5.32,VMS 3,,Tanque,,2.64,2.58,2.82,3.36,5.53,6.40,5.34,5.69
06/05/2025 10:25 p. m.,Ordeño,12:44,9.29,4,,,TD,TD,1,,1.86,2.28,1.92,0.00,0,0,0,0,5.37,5.19,5.30,0.00,VMS 3,,Tanque,,2.52,2.76,2.52,0.00,2.22,3.72,3.35,0.00
07/05/2025 06:03 a. m.,Ordeño,12:17,21.39,1,,,,TI,0,,2.04,2.22,0.00,2.46,0,0,0,0,5.65,5.25,0.00,5.22,VMS 3,,Tanque,,2.88,2.82,0.00,2.94,6.45,5.98,0.00,8.96
07/05/2025 12:31 p. m.,Ordeño,11:03,19.53,2,,,,,0,,1.74,1.80,2.16,2.04,0,0,0,0,5.15,5.26,5.42,5.21,VMS 3,,Tanque,,2.34,2.70,2.70,2.58,3.54,4.62,7.33,4.04
07/05/2025 10:07 p. m.,Ordeño,10:32,25.97,3,,,,,0,,2.16,2.04,2.40,2.22,0,0,0,0,5.47,5.36,4.96,5.52,VMS 3,,Tanque,,3.06,2.70,3.06,2.82,5.89,7.36,6.58,6.14
08/05/2025 05:28 a. m.,Ordeño,11:55,18.50,1,,,,,0,"DI,TD",1.92,2.10,2.04,2.16,0,0,0,0,5.56,4.62,4.56,5.90,VMS 3,,Tanque,,2.76,2.64,2.58,2.76,4.15,5.44,4.53,4.38
08/05/2025 09:58 a. m.,Ordeño,10:53,9.06,2,,,TI,TI,0,,1.50,2.40,0.00,1.80,0,0,0,0,5.35,5.37,0.00,5.47,VMS 3,,Tanque,,2.46,3.12,0.00,2.46,2.49,3.42,0.00,3.15
08/05/2025 02:54 p. m.,Ordeño,07:20,10.72,3,,,TI,TI,0,,1.92,2.34,0.00,2.22,0,0,0,0,5.88,5.64,0.00,5.74,VMS 3,,Tanque,,2.70,2.88,0.00,2.82,3.25,4.22,0.00,3.25
09/05/2025 12:02 a. m.,Ordeño,12:08,18.33,1,,,TD,TD,0,,1.86,2.34,2.16,0.00,0,0,0,0,5.76,5.38,5.42,0.00,VMS 3,,Tanque,,2.40,2.82,2.88,0.00,4.48,6.12,7.73,0.00
09/05/2025 07:20 a. m.,Ordeño,09:36,19.40,2,,,,TI,0,,2.16,1.92,0.00,2.52,0,0,0,0,5.31,5.10,0.00,5.36,VMS 3,,Tanque,,2.94,2.58,0.00,3.18,4.74,5.42,0.00,9.24
09/05/2025 04:15 p. m.,Ordeño,07:22,17.13,3,,,TI,TI,0,,2.10,2.28,0.00,2.46,0,0,0,0,5.84,5.64,0.00,5.56,VMS 3,,Tanque,,2.70,2.88,0.00,3.06,5.27,6.27,0.00,5.59
09/05/2025 11:34 p. m.,Ordeño,09:12,3.27,4,,,"DD,TI,TD","DD,TI,TD",0,,1.74,0.00,0.00,0.00,0,0,0,0,5.64,0.00,0.00,0.00,VMS 3,,Tanque,,2.22,0.00,0.00,0.00,3.27,0.00,0.00,0.00
10/05/2025 07:11 a. m.,Ordeño,08:21,19.47,1,,,,TI,0,,2.10,2.16,0.00,2.34,0,0,0,0,5.35,5.19,0.00,5.45,VMS 3,,Tanque,,2.94,2.94,0.00,2.94,5.38,6.85,0.00,7.24
10/05/2025 04:07 p. m.,Ordeño,09:02,27.28,2,,,,,0,,2.04,2.34,2.52,2.22,0,0,0,0,5.63,5.37,5.60,5.31,VMS 3,,Tanque,,2.70,3.00,3.24,2.76,5.98,6.77,8.74,5.79
10/05/2025 11:51 p. m.,Ordeño,09:45,2.82,1,,,"DD,TI,TD","DD,TI,TD",0,,1.74,0.00,0.00,0.00,0,0,0,0,5.35,0.00,0.00,0.00,VMS 3,,Tanque,,2.22,0.00,0.00,0.00,2.82,0.00,0.00,0.00
11/05/2025 03:33 a. m.,Ordeño,06:51,20.37,2,,,,,0,,1.98,2.22,1.98,2.10,0,0,0,0,5.36,5.25,5.82,5.49,VMS 3,,Tanque,,2.70,2.70,2.46,2.64,3.64,5.53,4.42,6.78
11/05/2025 10:48 a. m.,Ordeño,08:41,14.68,3,,,TI,TI,0,,1.68,2.04,0.00,1.74,0,0,0,0,5.69,5.45,0.00,5.74,VMS 3,,Tanque,,2.70,2.76,0.00,2.34,4.63,5.92,0.00,4.13
11/05/2025 04:50 p. m.,Ordeño,09:37,20.54,4,,,,,0,,1.98,0.96,2.52,2.16,0,0,0,0,5.75,5.56,5.92,5.68,VMS 3,,Tanque,,2.52,1.68,3.12,2.70,3.79,4.89,7.25,4.61
12/05/2025 12:14 a. m.,Ordeño,12:19,12.73,1,,TI,TI,,0,,1.68,2.16,1.92,2.10,0,0,0,0,5.81,5.57,5.29,5.78,VMS 3,,Tanque,,2.28,2.58,2.52,2.64,2.90,4.38,1.48,3.97
12/05/2025 10:01 a. m.,Ordeño,07:45,19.85,2,,,TI,TI,0,,2.10,2.40,0.00,2.46,0,0,0,0,5.48,5.36,0.00,5.28,VMS 3,,Tanque,,2.88,2.94,0.00,3.18,6.39,6.94,0.00,6.52
12/05/2025 03:22 p. m.,Ordeño,08:08,20.35,3,,,,,0,,1.98,2.16,2.28,1.86,0,0,0,0,5.41,5.39,5.66,5.45,VMS 3,,Tanque,,2.64,2.70,2.82,2.46,3.57,3.91,9.33,3.54
12/05/2025 09:34 p. m.,Ordeño,13:56,11.74,4,,DI,TI,TI,0,,1.92,1.98,0.00,1.92,0,0,0,0,5.64,5.46,0.00,5.75,VMS 3,,Tanque,,2.46,2.40,0.00,2.34,2.50,5.19,0.00,4.05
13/05/2025 06:47 a. m.,Ordeño,09:40,19.55,1,,,TI,TI,0,,2.10,1.98,0.00,1.98,0,0,0,0,5.82,5.04,0.00,5.64,VMS 3,,Tanque,,2.76,2.52,0.00,2.40,6.37,7.22,0.00,5.96
13/05/2025 11:03 a. m.,Ordeño,10:05,13.98,2,,,,TD,1,,1.56,1.98,1.98,0.00,0,0,0,0,5.07,5.33,5.29,0.00,VMS 3,,Tanque,,2.22,2.52,2.64,0.00,2.69,2.89,8.40,0.00
13/05/2025 05:41 p. m.,Ordeño,09:47,20.91,3,,,,,0,,2.10,2.16,2.10,2.28,0,0,0,0,5.83,5.63,5.81,5.84,VMS 3,,Tanque,,2.82,2.88,2.70,3.00,4.43,5.39,3.80,7.29
14/05/2025 01:00 a. m.,Ordeño,09:12,9.40,1,,,"TI,TD","TI,TD",0,,1.80,2.34,0.00,0.00,0,0,0,0,5.43,5.35,0.00,0.00,VMS 3,,Tanque,,2.82,3.12,0.00,0.00,4.22,5.18,0.00,0.00
14/05/2025 07:58 a. m.,Ordeño,06:44,23.09,2,,,,,0,,2.10,2.40,2.34,2.34,0,0,0,0,5.49,5.22,5.49,5.31,VMS 3,,Tanque,,2.76,2.94,2.88,2.70,4.33,5.34,5.88,7.54
14/05/2025 04:06 p. m.,Ordeño,09:24,15.48,3,,,TI,TI,0,,2.16,2.34,0.00,2.46,0,0,0,0,5.77,5.62,0.00,5.39,VMS 3,,Tanque,,2.94,2.88,0.00,3.12,4.65,5.64,0.00,5.19
14/05/2025 11:42 p. m.,Ordeño,11:55,22.56,4,,,,,0,,2.04,2.04,2.52,2.04,0,0,0,0,5.50,5.26,5.30,5.24,VMS 3,,Tanque,,2.58,2.58,3.48,2.82,4.67,5.43,7.53,4.93
15/05/2025 04:21 a. m.,Ordeño,10:17,6.56,1,,,TI,TI,0,,0.84,0.84,0.00,2.10,0,0,0,0,4.97,5.34,0.00,5.39,VMS 3,,Tanque,,1.50,1.44,0.00,3.66,1.79,2.58,0.00,2.19
15/05/2025 08:52 a. m.,Ordeño,07:54,11.53,2,,,,TI,0,,1.68,2.10,0.00,2.22,0,0,0,0,5.31,5.35,0.00,5.63,VMS 3,,Tanque,,2.76,2.64,0.00,2.64,3.45,3.47,0.00,4.61
15/05/2025 11:23 a. m.,Ordeño,07:04,5.11,3,,,TI,TI,0,,1.08,1.38,0.00,0.90,0,0,0,0,5.17,5.53,0.00,5.44,VMS 3,,Tanque,,2.34,2.28,0.00,2.10,1.48,1.78,0.00,1.85
15/05/2025 11:28 p. m.,Ordeño,11:44,19.18,4,,,TI,TI,0,,2.16,2.22,0.00,2.10,0,0,0,0,5.61,5.55,0.00,5.84,VMS 3,,Tanque,,3.06,2.64,0.00,2.64,5.95,6.24,0.00,6.99
16/05/2025 05:34 a. m.,Ordeño,07:18,11.32,1,,,TI,TI,0,,1.98,2.16,0.00,1.62,0,0,0,0,5.10,4.96,0.00,5.03,VMS 3,,Tanque,,2.76,2.70,0.00,2.64,3.40,4.41,0.00,3.51
16/05/2025 08:20 a. m.,Ordeño,10:55,12.63,2,,,,,0,,1.02,1.26,2.22,0.60,0,0,0,0,4.89,5.17,5.35,4.90,VMS 3,,Tanque,,2.34,2.10,2.94,1.62,1.41,1.82,8.09,1.31
16/05/2025 02:18 p. m.,Ordeño,08:41,10.59,3,,,TI,TI,0,,2.04,2.04,0.00,2.10,0,0,0,0,5.83,5.61,0.00,5.63,VMS 3,,Tanque,,3.00,2.64,0.00,2.82,3.47,4.11,0.00,3.01
16/05/2025 05:24 p. m.,Ordeño,06:44,12.33,4,,,,,0,,1.80,1.98,2.58,2.10,0,0,0,0,5.94,5.82,5.28,5.67,VMS 3,,Tanque,,2.46,2.82,3.36,2.70,2.14,2.71,5.14,2.34
16/05/2025 11:25 p. m.,Ordeño,07:20,11.73,5,,,TI,TI,0,,1.86,1.98,0.00,2.10,0,0,0,0,5.36,5.33,0.00,5.39,VMS 3,,Tanque,,2.70,2.64,0.00,3.00,3.67,4.29,0.00,3.77
17/05/2025 03:54 a. m.,Ordeño,10:36,7.10,1,,,TI,TI,0,,1.74,1.32,0.00,1.56,0,0,0,0,4.69,5.19,0.00,5.33,VMS 3,,Tanque,,3.24,2.34,0.00,2.28,2.40,2.07,0.00,2.63
17/05/2025 08:08 a. m.,Ordeño,07:34,9.02,2,,,TI,TI,0,,1.74,2.10,0.00,2.04,0,0,0,0,5.32,5.19,0.00,5.06,VMS 3,,Tanque,,2.46,2.64,0.00,2.58,2.64,3.70,0.00,2.68
17/05/2025 11:17 a. m.,Ordeño,12:32,12.57,3,,,,,0,,1.32,1.92,2.46,1.74,0,0,0,0,4.82,5.32,5.13,5.57,VMS 3,,Tanque,,2.52,2.52,3.18,2.28,2.23,1.42,7.52,1.40
17/05/2025 06:32 p. m.,Ordeño,07:23,14.58,4,,,TI,TI,0,,1.86,2.34,0.00,2.16,0,0,0,0,5.95,5.58,0.00,5.66,VMS 3,,Tanque,,2.58,2.88,0.00,2.76,4.17,5.61,0.00,4.80
18/05/2025 12:32 a. m.,Ordeño,07:53,12.02,1,,,TI,TI,0,,1.86,1.74,0.00,2.10,0,0,0,0,5.54,5.25,0.00,5.32,VMS 3,,Tanque,,2.52,2.40,0.00,2.76,3.64,4.39,0.00,3.99
18/05/2025 06:05 a. m.,Ordeño,07:13,11.17,2,,,TI,TI,0,,1.80,2.04,0.00,2.04,0,0,0,0,5.56,5.13,0.00,5.23,VMS 3,,Tanque,,2.52,2.82,0.00,2.70,3.52,4.19,0.00,3.46
