Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
13/03/2025 02:30 p. m.,Ordeño,09:41,22.60,1,,,,,1,DI,1.44,1.86,1.14,1.14,0,0,0,0,7.64,4.89,4.99,5.16,VMS 2,,Tanque,,2.10,2.58,1.56,1.92,6.70,5.63,5.52,4.75
14/03/2025 03:57 a. m.,Ordeño,08:06,19.14,1,,,,,1,DI,1.20,1.74,0.96,1.20,0,0,0,0,5.66,4.80,4.77,4.95,VMS 2,,Tanque,,1.68,2.34,1.44,1.62,4.15,5.56,5.23,4.20
14/03/2025 06:11 p. m.,Ordeño,08:36,15.05,2,,,TD,TD,1,DI,1.26,1.68,1.20,0.00,0,0,0,0,6.45,4.82,4.93,0.00,VMS 2,,Tanque,,1.74,2.52,1.62,0.00,4.79,5.08,5.18,0.00
14/03/2025 11:28 p. m.,Ordeño,10:36,7.03,3,,TD,TD,,1,DI,1.14,1.56,1.08,1.26,0,0,0,0,5.62,4.72,4.53,4.22,VMS 2,,Tanque,,1.68,2.28,1.44,1.74,2.00,2.01,2.06,0.96
15/03/2025 09:54 a. m.,Ordeño,08:33,18.35,1,,,,,1,DI,1.26,1.74,1.20,1.14,0,0,0,0,6.35,5.21,5.19,5.36,VMS 2,,Tanque,,1.74,2.58,1.56,1.80,4.07,4.70,4.29,5.29
16/03/2025 05:03 a. m.,Ordeño,11:52,23.58,1,,,,,1,DI,1.38,1.74,1.26,1.02,0,0,0,0,7.84,4.79,5.00,5.12,VMS 2,,Tanque,,1.80,2.52,1.86,1.74,7.35,5.28,6.22,4.73
16/03/2025 05:03 a. m.,Echada sin ordeñar,11:51,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
16/03/2025 03:06 p. m.,Ordeño,06:17,16.92,2,,,,,1,DI,1.44,1.98,1.32,1.08,0,0,0,0,5.88,5.20,4.97,5.05,VMS 2,,Tanque,,1.92,2.76,1.68,1.74,3.46,5.81,4.16,3.49
17/03/2025 03:58 a. m.,Ordeño,08:47,19.57,1,,,,,1,DI,1.20,1.68,1.26,0.90,0,0,0,0,5.86,4.79,4.91,5.14,VMS 2,,Tanque,,1.62,2.22,1.62,1.50,4.54,6.16,5.06,3.81
17/03/2025 05:14 p. m.,Ordeño,07:44,18.23,2,,DI,,,1,DI,1.44,1.68,1.38,0.90,0,0,0,0,6.37,4.82,4.94,5.17,VMS 2,,Tanque,,2.34,2.34,1.68,1.62,3.49,5.24,5.38,4.12
18/03/2025 05:40 a. m.,Ordeño,07:44,21.78,1,,DD,,,1,DI,1.32,1.62,1.32,1.26,0,0,0,0,7.37,4.92,4.97,4.94,VMS 2,,Tanque,,1.74,2.34,1.80,2.04,5.88,5.80,5.53,4.57
18/03/2025 11:31 a. m.,Ordeño,07:32,9.31,2,,,,,1,DI,1.20,1.62,1.20,1.08,0,0,0,0,5.67,4.93,4.87,5.17,VMS 2,,Tanque,,1.80,2.16,1.50,1.74,1.75,3.23,2.27,2.06
18/03/2025 10:38 p. m.,Ordeño,08:36,15.01,3,,,,TD,1,DI,1.32,1.68,1.32,0.00,0,0,0,0,6.00,4.85,4.44,0.00,VMS 2,,Tanque,,1.80,2.34,1.86,0.00,4.14,6.08,4.79,0.00
19/03/2025 06:15 a. m.,Ordeño,07:16,17.91,1,,,,,1,,1.32,1.62,1.38,1.38,0,0,0,0,5.58,4.97,5.07,5.22,VMS 2,,Tanque,,1.74,2.34,1.80,2.22,3.16,4.91,3.38,6.46
19/03/2025 11:29 a. m.,Ordeño,05:30,8.64,2,,,,,0,,1.20,1.50,1.20,0.96,0,0,0,0,5.36,4.82,4.87,4.98,VMS 2,,Tanque,,1.86,2.28,1.62,1.56,1.89,2.96,2.06,1.73
19/03/2025 09:00 p. m.,Ordeño,10:07,15.88,3,,,,,0,DI,1.26,1.56,1.20,0.90,0,0,0,0,5.62,4.83,4.59,4.99,VMS 2,,Tanque,,1.86,2.04,1.50,1.38,3.67,5.14,4.06,3.01
20/03/2025 12:09 p. m.,Ordeño,08:15,22.23,1,,,,,1,DI,1.44,1.50,1.32,1.20,0,0,0,0,7.10,4.71,4.99,5.12,VMS 2,,Tanque,,1.86,2.28,1.80,1.74,5.63,5.50,6.04,5.06
20/03/2025 11:10 p. m.,Ordeño,07:11,17.76,2,,,,,1,DI,1.26,1.62,1.32,1.08,0,0,0,0,5.61,4.60,4.70,4.73,VMS 2,,Tanque,,1.98,2.16,1.80,1.62,4.01,5.75,4.42,3.58
21/03/2025 08:56 a. m.,Ordeño,07:33,17.25,1,,,,,1,DI,1.44,1.68,1.26,1.20,0,0,0,0,5.96,4.95,4.88,5.05,VMS 2,,Tanque,,1.86,2.28,1.62,1.74,3.76,5.82,4.26,3.41
21/03/2025 09:04 p. m.,Ordeño,07:49,20.14,2,,,,,1,DI,1.32,1.74,1.32,1.26,0,0,0,0,5.78,4.79,4.95,4.98,VMS 2,,Tanque,,1.80,2.64,1.80,1.86,4.43,6.62,4.91,4.18
22/03/2025 09:22 a. m.,Ordeño,08:04,19.79,1,,DD,,,1,DI,1.44,1.74,1.20,1.14,0,0,0,0,6.53,4.86,4.95,5.03,VMS 2,,Tanque,,1.98,2.22,1.62,1.80,4.97,5.52,5.21,4.09
22/03/2025 09:24 p. m.,Ordeño,09:42,14.73,2,,,TD,TD,1,DI,1.38,1.74,1.08,0.00,0,0,0,0,5.68,4.76,4.67,0.00,VMS 2,,Tanque,,1.86,2.40,1.50,0.00,4.32,5.58,4.83,0.00
23/03/2025 07:51 a. m.,Ordeño,07:35,22.39,1,,,,,1,DI,1.38,1.68,1.20,1.38,0,0,0,0,5.77,4.85,4.92,5.16,VMS 2,,Tanque,,1.74,2.22,1.86,2.16,4.29,6.44,4.82,6.84
23/03/2025 07:16 p. m.,Ordeño,08:25,18.02,2,,TD,,,1,DI,1.20,1.80,1.14,1.14,0,0,0,0,5.73,4.68,4.73,4.70,VMS 2,,Tanque,,1.86,2.40,1.62,1.74,4.26,5.91,4.51,3.34
24/03/2025 08:12 a. m.,Ordeño,10:57,4.87,1,,,"DI,DD,TD","DI,DD,TD",0,,0.00,0.00,1.20,0.00,0,0,0,0,0.00,0.00,4.78,0.00,VMS 2,,Tanque,,0.00,0.00,1.50,0.00,0.00,0.00,4.87,0.00
24/03/2025 09:26 p. m.,Ordeño,09:07,24.34,2,,,,,1,DI,1.44,1.74,1.02,1.14,0,0,0,0,7.24,4.42,4.75,5.03,VMS 2,,Tanque,,1.98,2.34,1.44,1.80,6.25,6.10,6.05,5.94
25/03/2025 07:42 a. m.,Ordeño,08:57,15.68,1,,,,,1,,1.32,1.68,1.08,0.90,0,0,0,0,5.19,4.52,4.76,4.83,VMS 2,,Tanque,,1.80,2.46,1.56,1.44,2.43,5.45,4.47,3.33
25/03/2025 07:07 p. m.,Ordeño,05:06,16.52,2,,,,,1,DI,1.44,1.92,1.26,1.20,0,0,0,0,6.04,4.64,4.94,5.15,VMS 2,,Tanque,,1.92,2.82,1.62,1.86,3.29,4.82,4.56,3.85
26/03/2025 03:50 a. m.,Ordeño,06:49,15.01,1,,,,,1,DI,1.38,1.80,1.08,0.96,0,0,0,0,5.78,4.83,4.92,4.98,VMS 2,,Tanque,,1.98,2.94,1.44,1.50,2.80,5.28,3.97,2.96
26/03/2025 01:43 p. m.,Ordeño,04:33,15.97,2,,DD,,,1,DI,1.38,1.92,1.38,1.02,0,0,0,0,6.23,5.08,5.27,5.33,VMS 2,,Tanque,,1.86,2.82,1.80,1.80,3.45,4.98,4.28,3.26
27/03/2025 06:52 a. m.,Ordeño,07:07,19.34,1,,,,,1,DI,1.32,1.56,1.26,1.20,0,0,0,0,7.64,4.38,4.86,5.20,VMS 2,,Tanque,,1.86,2.34,1.68,1.74,5.51,3.72,5.26,4.85
28/03/2025 01:23 a. m.,Ordeño,08:54,24.86,1,,,,,1,DI,1.26,1.62,1.38,1.20,0,0,0,0,6.02,4.39,4.75,4.94,VMS 2,,Tanque,,1.74,2.10,1.80,1.98,5.41,6.19,7.32,5.94
28/03/2025 08:06 a. m.,Ordeño,08:36,8.78,2,,DI,DI,,0,,0.96,1.50,1.14,0.78,0,0,0,0,5.09,4.66,4.75,4.94,VMS 2,,Tanque,,1.80,2.40,1.50,1.14,0.37,3.76,2.87,1.78
29/03/2025 06:34 a. m.,Ordeño,07:56,20.57,1,,,,,1,DI,1.32,1.62,1.26,1.20,0,0,0,0,8.31,4.48,4.81,5.20,VMS 2,,Tanque,,1.80,2.22,1.68,1.74,6.80,4.62,5.36,3.79
29/03/2025 09:16 a. m.,Ordeño,06:50,3.04,2,,,"DD,TI,TD",,0,,0.24,1.02,0.54,0.48,0,0,0,0,3.94,4.34,4.34,4.74,VMS 2,,Tanque,,0.66,1.56,1.02,1.02,0.35,1.17,0.88,0.64
29/03/2025 01:46 p. m.,Ordeño,06:47,6.56,3,,,,,0,DI,1.08,1.44,1.08,1.02,0,0,0,0,5.70,4.75,4.67,4.85,VMS 2,,Tanque,,1.80,2.34,1.50,1.68,0.96,2.44,1.65,1.51
30/03/2025 05:46 a. m.,Ordeño,08:06,21.87,1,,,,,1,,1.20,1.68,1.20,1.08,0,0,0,0,5.64,4.89,4.95,5.01,VMS 2,,Tanque,,1.56,2.40,1.50,1.86,3.86,6.57,6.36,5.08
30/03/2025 04:20 p. m.,Ordeño,06:02,15.24,2,,,,,1,DI,1.20,1.74,1.20,1.02,0,0,0,0,6.09,5.05,5.02,5.28,VMS 2,,Tanque,,1.74,2.22,1.50,1.44,2.76,5.36,4.01,3.11
31/03/2025 01:40 a. m.,Ordeño,07:55,14.68,1,,,,,1,,1.20,1.56,1.02,0.90,0,0,0,0,5.85,5.10,5.08,5.34,VMS 2,,Tanque,,1.68,2.16,1.38,1.50,2.73,4.96,3.95,3.04
31/03/2025 02:29 p. m.,Ordeño,06:47,19.83,2,,DD,,,1,DI,1.44,1.62,1.20,1.20,0,0,0,0,7.97,5.58,5.47,5.69,VMS 2,,Tanque,,2.04,2.52,1.68,1.86,3.95,6.39,5.16,4.33
01/04/2025 06:54 a. m.,Ordeño,11:00,22.53,1,,,,,1,DI,1.38,1.68,1.14,1.02,0,0,0,0,7.50,4.72,5.10,5.24,VMS 2,,Tanque,,1.80,2.64,1.56,1.50,5.42,5.56,6.93,4.62
01/04/2025 11:25 p. m.,Ordeño,06:42,19.48,2,,,,,1,DI,1.32,1.74,1.26,1.26,0,0,0,0,5.94,4.72,4.90,5.01,VMS 2,,Drenaje,,1.86,2.46,1.62,2.04,3.93,6.48,5.17,3.90
02/04/2025 02:06 p. m.,Ordeño,07:58,20.11,1,,,,,1,DI,1.50,1.62,1.20,1.20,0,0,0,0,7.17,5.00,5.26,5.59,VMS 2,,Drenaje,,2.04,2.10,1.68,1.98,4.71,5.08,5.80,4.52
03/04/2025 02:30 a. m.,Ordeño,08:21,17.58,1,,,,,1,,1.32,1.62,1.14,0.96,0,0,0,0,5.54,5.08,5.08,5.34,VMS 2,,Drenaje,,2.04,2.34,1.56,1.44,3.53,6.26,4.59,3.20
03/04/2025 07:12 p. m.,Ordeño,08:17,15.61,2,,,TD,TD,1,DI,1.38,1.74,1.26,0.00,0,0,0,0,6.17,5.06,5.15,0.00,VMS 2,,Drenaje,,1.80,2.28,1.74,0.00,4.80,5.63,5.18,0.00
04/04/2025 05:15 a. m.,Ordeño,10:53,13.27,1,,,DD,DD,0,DI,1.20,0.12,1.02,1.80,0,0,0,0,5.23,3.75,4.82,4.89,VMS 2,,Drenaje,,1.80,0.30,1.50,2.70,3.18,0.14,4.04,5.91
04/04/2025 10:26 p. m.,Ordeño,08:38,21.10,2,,,,,1,DI,1.32,1.74,1.26,1.20,0,0,0,0,5.89,4.85,4.94,5.42,VMS 2,,Drenaje,,1.74,2.34,1.68,1.98,4.67,5.87,5.39,5.17
05/04/2025 03:25 p. m.,Ordeño,10:23,15.79,1,,,DD,DD,1,DI,1.26,0.00,0.84,1.14,0,0,0,0,5.45,0.00,4.49,4.74,VMS 2,,Drenaje,,1.68,0.00,1.50,1.86,4.03,0.00,5.73,6.03
06/04/2025 02:01 p. m.,Ordeño,09:48,19.12,1,,,TD,TD,1,DI,1.32,1.62,1.26,0.00,0,0,0,0,6.46,4.92,5.15,0.00,VMS 2,,Drenaje,,1.80,2.22,1.74,0.00,6.06,6.66,6.40,0.00
07/04/2025 04:59 a. m.,Ordeño,09:37,21.65,1,,,,,1,,1.20,1.74,1.26,1.38,0,0,0,0,5.56,4.76,5.01,5.31,VMS 2,,Drenaje,,1.62,2.22,1.68,2.10,4.52,5.79,5.90,5.44
07/04/2025 06:28 p. m.,Ordeño,08:24,18.39,2,,DD,,,1,DI,1.38,1.68,1.26,1.38,0,0,0,0,6.11,5.19,5.21,5.46,VMS 2,,Drenaje,,1.92,2.28,1.62,1.92,4.13,5.68,4.87,3.71
08/04/2025 01:58 p. m.,Ordeño,09:15,22.05,1,,,,,1,DI,1.38,1.80,1.38,1.26,0,0,0,0,6.25,4.81,4.99,5.59,VMS 2,,Drenaje,,1.92,2.40,1.98,1.68,5.94,5.94,5.47,4.70
08/04/2025 09:59 p. m.,Ordeño,10:52,8.94,2,,,DD,DD,0,,1.08,0.30,1.14,1.44,0,0,0,0,5.21,2.28,4.73,4.77,VMS 2,,Drenaje,,1.56,0.60,1.68,2.22,2.44,0.19,2.86,3.45
09/04/2025 08:40 a. m.,Ordeño,06:33,16.70,1,,,,,0,,1.38,1.62,1.32,1.38,0,0,0,0,5.87,5.19,5.34,5.58,VMS 2,,Drenaje,,2.10,2.10,1.68,1.86,3.52,4.76,4.16,4.26
09/04/2025 08:49 p. m.,Ordeño,08:55,18.51,2,,,,,1,,1.26,1.62,1.08,1.08,0,0,0,0,5.93,5.35,5.35,5.68,VMS 2,,Drenaje,,1.62,2.28,1.56,1.56,4.16,6.25,4.65,3.45
10/04/2025 04:50 p. m.,Ordeño,06:40,20.93,1,,TD,,,1,DI,1.26,1.68,1.32,1.38,0,0,0,0,6.12,5.01,5.20,5.78,VMS 2,,Drenaje,,1.86,2.22,1.74,1.98,3.95,5.69,5.26,6.03
11/04/2025 04:22 a. m.,Ordeño,08:58,13.86,1,,,,TD,1,DI,1.20,1.80,1.14,0.00,0,0,0,0,5.78,4.65,4.87,0.00,VMS 2,,Drenaje,,1.74,2.46,1.50,0.00,3.28,6.13,4.45,0.00
12/04/2025 12:42 a. m.,Ordeño,10:38,26.10,1,,TD,,,1,DI,1.32,1.62,1.14,1.38,0,0,0,0,7.44,4.96,5.29,5.66,VMS 2,,Tanque,,2.04,2.46,1.62,1.98,6.11,7.57,7.48,4.94
12/04/2025 03:51 p. m.,Ordeño,09:17,18.91,2,,DD,,,1,DI,1.38,1.68,1.26,0.84,0,0,0,0,6.40,4.80,5.20,4.78,VMS 2,,Tanque,,1.86,2.52,1.74,1.38,4.03,4.95,5.36,4.57
13/04/2025 03:39 a. m.,Ordeño,08:28,17.86,1,,,,,1,DI,1.38,1.80,1.14,1.20,0,0,0,0,5.99,4.96,5.08,5.21,VMS 2,,Tanque,,1.92,2.34,1.68,1.86,3.32,6.24,4.57,3.73
13/04/2025 12:25 p. m.,Ordeño,05:21,12.24,2,,,,,1,DI,1.32,1.68,1.20,1.32,0,0,0,0,5.84,5.04,5.07,5.35,VMS 2,,Tanque,,1.86,2.10,1.80,1.68,2.39,4.32,3.09,2.44
14/04/2025 06:13 a. m.,Ordeño,09:04,25.47,1,,,,,1,DI,1.38,1.68,1.20,1.38,0,0,0,0,6.69,5.04,5.01,5.64,VMS 2,,Tanque,,1.86,2.22,1.68,1.74,5.49,7.27,7.13,5.58
14/04/2025 05:25 p. m.,Ordeño,07:09,16.73,2,,,,,1,DI,1.44,1.50,1.20,1.26,0,0,0,0,6.12,4.90,5.01,5.41,VMS 2,,Tanque,,1.86,2.10,1.62,1.68,3.06,5.92,4.19,3.56
15/04/2025 08:49 a. m.,Ordeño,09:24,22.10,1,,TD,,,1,DI,1.44,1.56,1.26,1.32,0,0,0,0,6.71,4.87,5.13,5.40,VMS 2,,Tanque,,2.16,2.10,1.62,1.80,4.86,6.15,6.11,4.98
15/04/2025 09:46 p. m.,Ordeño,09:12,18.46,2,,,,,1,DI,1.50,1.56,1.32,0.78,0,0,0,0,5.75,4.87,4.99,4.90,VMS 2,,Tanque,,1.98,2.04,1.74,1.38,3.64,5.94,4.84,4.04
16/04/2025 07:08 a. m.,Ordeño,08:14,15.80,1,,,,,1,DI,1.44,1.44,1.26,1.26,0,0,0,0,5.77,4.96,5.06,5.32,VMS 2,,Tanque,,1.92,2.04,1.68,1.62,3.14,5.61,3.95,3.10
17/04/2025 03:51 a. m.,Ordeño,08:16,24.14,1,,,,,1,"DI,TD",1.56,1.50,1.38,1.50,0,0,0,0,6.66,4.58,5.05,5.54,VMS 2,,Tanque,,1.98,2.10,1.80,2.16,5.21,5.25,6.55,7.13
17/04/2025 02:29 p. m.,Ordeño,07:25,17.35,2,,,,,1,DI,1.26,1.50,1.32,1.26,0,0,0,0,5.71,4.92,4.99,4.88,VMS 2,,Tanque,,1.92,2.22,1.80,1.86,3.13,6.23,4.15,3.84
18/04/2025 07:10 a. m.,Ordeño,08:45,23.83,1,,,,,1,DI,1.50,1.50,1.38,1.20,0,0,0,0,6.68,4.69,5.02,5.33,VMS 2,,Tanque,,1.92,1.98,1.80,1.56,5.56,6.61,6.04,5.62
19/04/2025 06:47 a. m.,Ordeño,10:55,27.92,1,,,,,1,DI,1.50,1.56,1.26,1.20,0,0,0,0,8.51,4.72,4.62,5.33,VMS 2,,Tanque,,1.98,2.40,1.74,1.80,5.48,6.55,8.69,7.20
20/04/2025 12:49 a. m.,Ordeño,07:34,19.47,1,,DD,,,1,DI,1.20,1.68,1.20,1.02,387,0,0,0,5.72,4.31,4.53,4.53,VMS 2,,Tanque,,1.68,2.28,1.56,1.56,2.55,6.08,5.80,5.04
20/04/2025 07:34 a. m.,Ordeño,13:13,7.41,2,,,"DI,TD",TD,1,DI,1.08,1.68,0.96,0.00,382,0,0,0,5.71,4.66,4.72,0.00,VMS 2,,Tanque,,1.74,2.16,1.50,0.00,1.16,3.73,2.52,0.00
21/04/2025 07:44 a. m.,Ordeño,12:09,24.39,1,,,,,1,"DI,TD",1.38,1.80,1.38,1.20,0,0,0,0,7.57,4.64,4.95,5.72,VMS 2,,Tanque,,1.98,2.82,1.92,1.86,4.76,6.70,6.32,6.61
22/04/2025 08:53 a. m.,Ordeño,12:50,26.84,1,,,,,1,DI,1.62,1.62,1.38,0.84,0,0,0,0,7.30,4.70,4.94,5.22,VMS 2,,Tanque,,2.28,2.16,1.92,1.56,5.52,6.77,6.35,8.20
23/04/2025 12:15 p. m.,Ordeño,09:17,23.26,1,,,,,1,DI,1.38,1.80,1.14,1.26,0,0,0,0,6.67,4.87,4.86,5.31,VMS 2,,Tanque,,2.10,2.64,1.80,1.80,5.40,6.67,5.63,5.56
23/04/2025 09:50 p. m.,Ordeño,16:25,11.02,2,,,,,0,,1.14,1.32,0.90,1.26,0,0,0,0,5.34,4.96,4.99,5.15,VMS 2,,Tanque,,1.86,1.80,1.38,1.80,1.62,4.01,2.63,2.76
24/04/2025 10:12 a. m.,Ordeño,06:57,17.41,1,,,,,0,DI,1.38,1.98,1.38,1.38,0,0,0,0,6.17,4.97,5.51,5.87,VMS 2,,Tanque,,1.86,2.64,1.86,1.86,3.26,5.06,5.23,3.86
25/04/2025 07:11 a. m.,Ordeño,08:24,24.69,1,,,,,1,DI,1.32,1.62,1.38,1.32,0,0,0,0,6.15,4.86,5.38,5.79,VMS 2,,Tanque,,1.98,2.22,2.10,1.86,4.83,5.29,8.05,6.52
25/04/2025 05:58 p. m.,Ordeño,07:06,16.16,2,,,,,1,,1.38,1.92,1.44,1.26,0,0,0,0,5.90,5.41,5.31,5.82,VMS 2,,Tanque,,1.86,2.52,1.98,1.80,2.84,5.82,4.09,3.41
26/04/2025 12:08 a. m.,Ordeño,09:01,9.06,1,,,,,0,,1.08,1.68,1.08,0.96,0,0,0,0,5.27,4.96,5.01,5.13,VMS 2,,Tanque,,1.56,2.46,1.62,1.38,1.58,3.40,2.14,1.94
27/04/2025 02:15 a. m.,Ordeño,08:08,24.90,1,,,,,1,"DI,TD",1.50,1.68,1.56,1.26,0,0,0,0,8.11,4.67,5.22,6.01,VMS 2,,Tanque,,1.92,2.40,1.98,1.80,4.95,6.15,6.53,7.27
