Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
29/04/2025 04:39 p. m.,Ordeño,08:16,18.94,2,,,,,0,,1.20,1.14,1.26,1.14,0,0,0,0,5.19,5.32,5.09,5.23,VMS 2,,Tanque,,1.56,1.74,1.62,1.56,5.43,1.97,5.82,5.72
30/04/2025 07:08 a. m.,Ordeño,07:47,17.70,1,,,,,0,,1.26,1.50,1.32,1.14,0,0,0,0,4.99,5.58,5.33,5.27,VMS 2,,Tanque,,1.68,2.16,1.86,1.56,4.50,2.25,5.64,5.31
01/05/2025 07:59 a. m.,Ordeño,08:01,21.08,1,,DD,,,1,,1.38,1.38,1.32,1.14,0,0,0,0,5.07,5.73,5.03,5.01,VMS 2,,Tanque,,1.86,1.80,1.68,1.50,6.36,2.72,6.17,5.83
01/05/2025 05:44 p. m.,Ordeño,07:35,14.84,2,,,,,0,,1.20,1.20,1.20,1.08,0,0,0,0,5.06,4.99,5.10,5.22,VMS 2,,Tanque,,1.68,1.86,1.68,1.56,3.63,1.44,5.09,4.68
02/05/2025 08:14 a. m.,Ordeño,07:36,17.95,1,,,,,0,,1.44,1.32,1.14,1.20,0,0,0,0,4.97,5.25,4.62,5.12,VMS 2,,Tanque,,1.92,1.86,1.74,1.56,4.84,2.07,5.66,5.38
02/05/2025 07:15 p. m.,Ordeño,07:05,14.18,2,,,,,0,,1.20,1.08,1.14,1.08,0,0,0,0,4.61,4.88,4.71,4.76,VMS 2,,Tanque,,1.68,1.50,1.62,1.50,3.70,1.34,4.96,4.18
03/05/2025 06:07 a. m.,Ordeño,06:21,15.76,1,,,,,0,,1.32,1.38,1.38,1.32,0,0,0,0,4.87,5.26,5.02,5.15,VMS 2,,Tanque,,1.68,2.34,1.86,1.80,4.16,1.53,5.24,4.83
03/05/2025 08:10 p. m.,Ordeño,06:37,17.76,2,,,,,0,,1.38,1.32,1.32,1.14,0,0,0,0,4.86,5.17,4.94,5.00,VMS 2,,Tanque,,1.86,1.74,1.86,1.56,5.16,2.15,5.48,4.97
04/05/2025 08:35 a. m.,Ordeño,08:43,18.71,1,,,,,0,,1.26,1.14,1.26,1.26,0,0,0,0,4.66,4.94,4.94,4.69,VMS 2,,Tanque,,1.74,1.62,1.68,1.68,4.58,1.89,6.31,5.93
04/05/2025 08:13 p. m.,Ordeño,08:36,17.89,2,,,,,0,,1.14,1.14,1.26,1.32,0,0,0,0,4.74,4.93,4.83,4.80,VMS 2,,Tanque,,1.56,1.68,1.68,1.86,4.55,1.72,5.87,5.75
05/05/2025 05:15 a. m.,Ordeño,08:26,15.92,1,,DD,,,0,,1.08,1.08,1.08,1.08,0,0,0,0,4.89,4.81,4.95,4.98,VMS 2,,Tanque,,1.44,1.56,1.38,1.62,4.20,1.47,5.68,4.57
05/05/2025 04:14 p. m.,Ordeño,07:24,17.13,2,,,,,0,,1.02,1.26,1.20,1.20,0,0,0,0,4.94,5.05,4.95,5.09,VMS 2,,Tanque,,1.38,1.98,1.56,1.62,4.60,1.76,5.60,5.17
06/05/2025 02:38 a. m.,Ordeño,07:29,17.57,1,,,,,0,,1.02,1.26,1.20,1.26,0,0,0,0,4.86,5.19,5.01,5.10,VMS 2,,Tanque,,1.50,2.16,1.56,1.74,4.83,1.71,4.83,6.20
06/05/2025 10:55 a. m.,Ordeño,06:57,14.81,2,,,,,0,,1.14,1.38,1.14,1.32,0,0,0,0,4.99,5.37,5.10,5.11,VMS 2,,Tanque,,1.50,1.98,1.50,1.80,4.00,1.51,4.88,4.42
06/05/2025 07:54 p. m.,Ordeño,07:02,14.83,3,,DD,,,0,,1.02,1.14,1.14,1.14,0,0,0,0,4.66,4.79,4.75,4.83,VMS 2,,Tanque,,1.44,1.92,1.44,1.62,3.68,1.36,4.92,4.87
07/05/2025 04:23 a. m.,Ordeño,08:53,14.30,1,,,,,0,,0.96,1.08,1.08,1.14,0,0,0,0,4.58,4.65,4.77,4.69,VMS 2,,Tanque,,1.50,1.92,1.56,1.50,3.57,1.38,4.83,4.52
07/05/2025 03:14 p. m.,Ordeño,07:21,17.79,2,,,,,0,,1.14,1.14,1.26,1.14,0,0,0,0,4.69,4.80,4.82,4.84,VMS 2,,Tanque,,1.56,1.50,1.74,1.56,4.52,1.74,6.06,5.47
08/05/2025 07:34 a. m.,Ordeño,08:30,19.40,1,,,,,0,,1.32,1.38,1.32,1.26,0,0,0,0,4.69,5.07,4.63,4.50,VMS 2,,Tanque,,1.80,2.04,1.68,1.86,5.46,2.49,5.77,5.68
08/05/2025 02:33 p. m.,Ordeño,05:29,9.11,2,,,,,0,,1.02,1.08,1.08,1.08,0,0,0,0,4.41,4.39,4.47,4.42,VMS 2,,Tanque,,1.80,1.50,1.56,1.56,2.36,1.01,2.98,2.76
08/05/2025 02:39 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
08/05/2025 10:55 p. m.,Ordeño,07:20,14.16,3,,,,,0,,1.14,1.08,1.20,0.96,0,0,0,0,4.65,4.66,4.75,4.76,VMS 2,,Tanque,,1.56,1.62,1.62,1.44,3.40,1.34,4.74,4.68
09/05/2025 07:45 a. m.,Ordeño,06:55,16.97,1,,,,,0,,1.14,1.26,1.20,1.26,0,0,0,0,4.92,5.25,4.96,5.18,VMS 2,,Tanque,,1.50,1.92,1.62,1.68,4.11,1.57,5.56,5.73
09/05/2025 07:28 p. m.,Ordeño,08:32,19.57,2,,,,,0,,1.20,1.08,1.32,1.26,0,0,0,0,5.07,5.32,4.96,5.09,VMS 2,,Tanque,,1.68,1.50,1.74,1.86,5.72,2.35,5.71,5.79
10/05/2025 06:58 a. m.,Ordeño,07:16,17.89,1,,,,,0,,1.20,1.32,1.32,1.32,0,0,0,0,4.77,4.93,4.80,4.86,VMS 2,,Tanque,,1.68,1.86,1.68,1.74,5.10,1.79,5.28,5.72
10/05/2025 07:06 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
11/05/2025 01:36 a. m.,Ordeño,07:45,20.24,1,,,,,1,,1.26,1.26,1.32,1.20,0,0,0,0,4.83,5.44,4.69,4.81,VMS 2,,Tanque,,1.80,1.74,1.74,1.74,5.80,2.73,6.00,5.71
11/05/2025 01:45 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
11/05/2025 08:28 a. m.,Ordeño,06:42,13.99,2,,,,,0,,0.96,1.08,1.26,1.20,0,0,0,0,4.71,4.96,4.83,4.86,VMS 2,,Tanque,,1.38,1.50,1.56,1.92,3.48,1.30,4.56,4.65
11/05/2025 08:35 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
11/05/2025 02:46 p. m.,Ordeño,05:41,11.48,3,,,,,0,,1.02,0.96,1.20,1.20,0,0,0,0,4.70,4.40,4.84,4.88,VMS 2,,Tanque,,1.56,1.38,1.56,1.74,2.77,1.14,3.82,3.75
12/05/2025 01:47 a. m.,Ordeño,09:22,19.32,1,,,,,0,,0.90,1.14,1.20,1.08,0,0,0,0,4.58,4.67,4.67,4.64,VMS 2,,Tanque,,1.44,1.56,1.56,1.74,5.10,1.91,6.74,5.57
12/05/2025 12:31 p. m.,Ordeño,07:44,17.29,2,,,,,0,,1.08,1.26,1.02,1.14,0,0,0,0,4.57,4.67,4.16,4.48,VMS 2,,Tanque,,1.44,1.74,1.50,1.86,4.77,1.78,5.58,5.16
13/05/2025 08:46 a. m.,Ordeño,08:18,19.01,1,,,,,0,,1.26,1.38,1.32,1.08,0,0,0,0,4.53,5.02,4.56,4.45,VMS 2,,Tanque,,1.80,1.80,1.74,1.74,5.65,2.73,5.85,4.78
13/05/2025 03:40 p. m.,Ordeño,05:31,9.27,2,,,,,0,,1.02,1.14,1.14,0.96,0,0,0,0,4.34,4.76,4.49,4.36,VMS 2,,Tanque,,1.56,1.86,1.50,1.32,2.38,0.97,3.23,2.69
14/05/2025 02:35 a. m.,Ordeño,07:10,15.69,1,,,,,0,,1.26,1.38,1.26,1.08,0,0,0,0,4.95,4.92,4.95,4.95,VMS 2,,Tanque,,1.92,2.04,1.68,1.56,4.17,1.54,5.20,4.78
14/05/2025 11:24 a. m.,Ordeño,06:42,14.38,2,,,,,0,,1.02,1.14,1.20,1.08,0,0,0,0,5.10,5.27,4.99,5.21,VMS 2,,Tanque,,1.44,1.92,1.68,1.68,3.78,1.33,4.70,4.57
14/05/2025 08:20 p. m.,Ordeño,07:32,15.18,3,,,,,0,,1.02,1.02,1.14,0.96,0,0,0,0,5.02,5.18,5.01,5.15,VMS 2,,Tanque,,1.56,1.44,1.50,1.50,3.77,1.55,5.22,4.64
15/05/2025 11:57 a. m.,Ordeño,08:47,16.73,1,,,,,0,,1.14,1.38,1.32,0.84,0,0,0,0,4.76,5.41,4.84,4.89,VMS 2,,Tanque,,1.62,1.68,1.62,1.26,4.44,2.43,5.26,4.60
15/05/2025 07:25 p. m.,Ordeño,05:28,8.43,2,,,,,0,,0.96,1.02,1.20,0.84,0,0,0,0,4.69,4.32,4.78,4.77,VMS 2,,Tanque,,1.44,1.68,1.56,1.44,2.30,0.84,2.93,2.36
15/05/2025 07:31 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
16/05/2025 03:49 a. m.,Ordeño,07:05,13.46,1,,DD,,,0,,0.96,1.14,1.08,0.96,0,0,0,0,5.09,5.14,5.09,5.19,VMS 2,,Tanque,,1.44,2.16,1.50,1.38,3.44,1.22,4.83,3.97
16/05/2025 03:05 p. m.,Ordeño,08:00,18.17,2,,,,,0,,1.08,1.26,1.08,1.32,0,0,0,0,5.39,5.31,5.20,5.33,VMS 2,,Tanque,,1.50,1.92,1.50,2.16,4.49,1.63,5.86,6.19
16/05/2025 03:14 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
17/05/2025 01:17 a. m.,Ordeño,07:48,16.63,1,,,,,0,,1.02,1.08,1.32,1.14,0,0,0,0,4.83,4.96,4.92,4.93,VMS 2,,Tanque,,1.62,1.98,1.68,1.62,4.04,1.76,5.49,5.34
17/05/2025 09:41 a. m.,Ordeño,07:14,12.07,2,,,,,0,,0.90,1.20,1.20,1.08,0,0,0,0,4.74,4.85,4.84,4.80,VMS 2,,Tanque,,1.32,2.04,1.50,1.74,3.04,1.24,4.00,3.79
17/05/2025 08:21 p. m.,Ordeño,07:36,17.56,3,,,,,0,,1.14,1.14,1.26,1.20,0,0,0,0,4.87,4.86,4.97,5.01,VMS 2,,Tanque,,1.62,1.74,1.80,1.92,4.32,1.63,5.91,5.70
18/05/2025 12:46 p. m.,Ordeño,07:27,17.36,1,,,,,0,,1.14,1.38,1.20,1.08,0,0,0,0,4.81,5.08,4.70,4.78,VMS 2,,Tanque,,1.56,1.80,1.56,1.92,5.35,1.75,5.30,4.96
18/05/2025 07:33 p. m.,Ordeño,05:34,7.00,2,,,,,0,,0.78,0.90,1.02,0.90,0,0,0,0,4.35,4.41,4.47,4.45,VMS 2,,Tanque,,1.14,1.68,1.44,1.56,1.90,0.67,2.34,2.09
19/05/2025 03:27 a. m.,Ordeño,07:04,12.24,1,,,,,0,,0.78,1.02,1.02,0.96,0,0,0,0,4.89,4.87,4.93,5.01,VMS 2,,Tanque,,1.14,1.50,1.32,1.56,3.13,1.01,4.33,3.77
19/05/2025 02:20 p. m.,Ordeño,07:18,15.04,2,,,,,0,,1.14,1.20,1.26,1.20,0,0,0,0,5.09,5.42,4.94,5.13,VMS 2,,Tanque,,1.62,1.68,1.56,1.80,4.16,1.42,5.13,4.33
20/05/2025 02:02 a. m.,Ordeño,07:42,12.38,1,,,,,0,,0.84,1.02,0.90,0.90,0,0,0,0,4.65,4.73,4.70,4.75,VMS 2,,Tanque,,1.20,1.56,1.26,1.50,3.08,1.16,4.47,3.67
20/05/2025 11:51 a. m.,Ordeño,06:48,15.46,2,,,,,0,,1.08,1.14,1.20,1.20,0,0,0,0,5.24,5.03,5.14,5.30,VMS 2,,Tanque,,1.50,1.74,1.62,1.86,4.11,1.38,5.35,4.62
20/05/2025 11:48 p. m.,Ordeño,08:25,16.42,3,,,,,0,,0.90,0.96,1.20,1.02,0,0,0,0,4.83,5.09,4.80,4.77,VMS 2,,Tanque,,1.50,1.50,1.56,2.10,4.23,1.61,5.72,4.86
21/05/2025 11:00 a. m.,Ordeño,07:43,15.16,1,,,,,0,,1.02,1.02,1.08,1.02,0,0,0,0,4.95,5.09,4.94,5.05,VMS 2,,Tanque,,1.38,1.56,1.50,1.62,3.80,1.45,5.24,4.67
21/05/2025 11:09 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
21/05/2025 10:56 p. m.,Ordeño,08:02,18.24,2,,DD,,,0,,0.96,1.14,1.20,1.20,0,0,0,0,4.80,5.20,4.80,4.82,VMS 2,,Tanque,,1.32,1.98,1.50,1.86,4.71,1.73,5.39,6.41
22/05/2025 10:42 a. m.,Ordeño,08:00,14.79,1,,,,,0,,0.96,1.08,1.08,1.02,0,0,0,0,4.65,4.85,4.81,4.73,VMS 2,,Tanque,,1.38,1.56,1.56,1.86,3.77,1.43,5.16,4.43
22/05/2025 08:26 p. m.,Ordeño,07:29,16.30,2,,,,,0,,0.96,1.14,1.14,1.02,0,0,0,0,4.87,5.12,4.95,4.88,VMS 2,,Tanque,,1.38,1.92,1.50,2.04,4.06,1.51,5.62,5.11
23/05/2025 06:21 a. m.,Ordeño,07:35,16.40,1,,,,,0,,0.96,1.14,1.14,1.08,0,0,0,0,4.92,5.13,5.00,4.86,VMS 2,,Tanque,,1.32,1.80,1.44,1.68,4.16,1.47,5.86,4.91
23/05/2025 05:41 p. m.,Ordeño,07:32,16.45,2,,DD,,,0,,1.08,1.08,1.20,1.08,0,0,0,0,5.04,5.10,4.93,4.96,VMS 2,,Tanque,,1.50,1.50,1.68,1.92,4.13,1.47,5.69,5.16
24/05/2025 11:06 a. m.,Ordeño,07:53,20.27,1,,,,,0,DD,1.20,1.38,1.26,1.02,0,0,0,0,4.91,5.49,4.65,4.84,VMS 2,,Tanque,,1.74,1.86,1.62,1.74,5.93,2.78,5.83,5.73
25/05/2025 02:19 a. m.,Ordeño,08:15,18.34,1,,,,,1,,1.26,1.32,1.32,1.02,0,0,0,0,4.65,5.20,4.79,4.72,VMS 2,,Tanque,,1.86,1.74,1.80,1.50,4.45,2.19,5.97,5.73
25/05/2025 01:48 p. m.,Ordeño,07:49,16.25,2,,,,,0,,0.96,1.14,1.20,0.96,0,0,0,0,4.70,4.83,4.70,4.73,VMS 2,,Tanque,,1.44,1.74,1.50,1.50,4.12,1.54,5.71,4.88
26/05/2025 01:22 a. m.,Ordeño,07:19,14.50,1,,,,,0,,0.96,1.14,1.08,0.96,0,0,0,0,4.55,4.82,4.57,4.61,VMS 2,,Tanque,,1.44,1.86,1.44,1.50,3.59,1.42,5.04,4.45
26/05/2025 11:29 a. m.,Ordeño,06:58,13.56,2,,,,,0,,0.96,1.08,1.08,0.96,0,0,0,0,4.88,5.06,4.87,4.95,VMS 2,,Tanque,,1.38,1.68,1.44,1.38,3.47,1.28,4.74,4.07
26/05/2025 08:19 p. m.,Ordeño,07:30,14.37,3,,,,,0,,1.02,1.02,1.14,0.90,0,0,0,0,4.93,4.93,5.00,5.10,VMS 2,,Tanque,,1.38,1.92,1.56,1.50,3.57,1.46,4.96,4.38
27/05/2025 04:14 a. m.,Ordeño,06:59,14.06,1,,,,,0,,1.02,0.84,1.14,1.08,0,0,0,0,5.03,4.83,5.08,5.10,VMS 2,,Tanque,,1.50,1.20,1.56,2.16,3.44,1.41,4.69,4.52
27/05/2025 10:09 p. m.,Ordeño,11:51,22.58,2,,DD,,,0,,1.14,1.08,1.14,1.20,0,0,0,0,4.84,5.02,4.56,4.80,VMS 2,,Tanque,,1.74,1.56,1.50,2.28,6.38,2.18,5.80,8.22
28/05/2025 07:21 a. m.,Ordeño,07:35,11.90,1,,,,,0,,1.02,1.02,1.02,0.78,0,0,0,0,4.43,4.56,4.66,4.10,VMS 2,,Tanque,,1.50,1.86,1.44,1.62,2.91,1.15,3.95,3.89
28/05/2025 07:30 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
28/05/2025 07:30 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
29/05/2025 03:32 a. m.,Ordeño,08:53,22.25,1,,DD,,,1,,1.20,1.32,1.14,1.26,0,0,0,0,4.77,5.39,4.70,4.70,VMS 2,,Tanque,,1.62,2.28,1.56,2.40,5.81,2.66,6.26,7.52
29/05/2025 06:30 p. m.,Ordeño,08:14,19.15,2,,,,,0,,1.20,1.26,1.14,1.20,0,0,0,0,4.76,4.80,4.69,4.78,VMS 2,,Tanque,,1.56,1.68,1.56,2.10,5.72,2.13,5.58,5.72
30/05/2025 07:07 a. m.,Ordeño,07:19,13.53,1,,,,,0,,1.02,1.02,1.02,0.96,0,0,0,0,4.58,4.50,4.63,4.45,VMS 2,,Tanque,,1.50,1.44,1.38,1.38,3.53,1.30,4.91,3.79
30/05/2025 08:00 p. m.,Ordeño,08:06,18.29,2,,,,,0,,1.14,1.14,1.20,1.14,0,0,0,0,4.97,5.08,4.82,4.89,VMS 2,,Tanque,,1.74,1.74,1.62,1.74,5.11,1.60,5.42,6.16
31/05/2025 06:46 a. m.,Ordeño,08:08,15.95,1,,,,,0,,1.08,1.20,1.08,1.08,0,0,0,0,4.74,5.08,4.85,4.69,VMS 2,,Tanque,,1.50,1.80,1.38,1.68,4.04,1.55,5.64,4.72
31/05/2025 05:26 p. m.,Ordeño,06:44,15.80,2,,,,,0,,1.14,1.26,1.38,1.08,0,0,0,0,5.01,4.91,4.94,4.84,VMS 2,,Tanque,,1.50,1.92,1.68,1.68,4.45,1.38,5.47,4.50
01/06/2025 05:38 a. m.,Ordeño,09:59,16.95,1,,,,,0,,0.96,1.08,1.08,1.08,0,0,0,0,4.74,4.83,4.77,4.82,VMS 2,,Tanque,,1.38,2.04,1.50,1.62,4.33,1.69,5.66,5.27
01/06/2025 07:30 p. m.,Ordeño,09:09,17.72,2,,,,,0,,1.14,1.20,1.20,1.14,0,0,0,0,5.04,5.30,4.85,4.91,VMS 2,,Tanque,,1.62,1.62,1.68,1.80,5.31,1.73,5.66,5.02
02/06/2025 05:27 a. m.,Ordeño,08:12,16.59,1,,,,,0,,0.90,1.08,1.08,1.08,0,0,0,0,4.62,4.82,4.83,4.75,VMS 2,,Tanque,,1.38,1.62,1.44,1.56,4.08,1.65,5.59,5.27
02/06/2025 03:35 p. m.,Ordeño,07:16,15.72,2,,,,,0,,1.02,1.02,1.14,1.02,0,0,0,0,4.57,4.58,4.66,4.68,VMS 2,,Tanque,,1.38,1.44,1.44,1.56,4.01,1.47,5.30,4.94
03/06/2025 12:04 a. m.,Ordeño,06:12,9.98,1,,,,,0,,1.02,1.02,1.08,0.90,0,0,0,0,4.59,4.59,4.44,4.54,VMS 2,,Tanque,,1.62,1.74,1.50,1.44,2.44,0.97,3.45,3.12
03/06/2025 07:30 a. m.,Ordeño,07:17,11.44,2,,,,,0,,0.96,1.08,1.08,0.96,0,0,0,0,4.78,4.97,4.80,4.74,VMS 2,,Tanque,,1.32,1.56,1.38,1.50,2.88,1.08,3.90,3.58
03/06/2025 04:28 p. m.,Ordeño,06:48,14.66,3,,,,,0,,1.08,1.14,1.20,1.14,0,0,0,0,5.04,5.23,5.00,5.03,VMS 2,,Tanque,,1.50,1.68,1.62,2.16,3.64,1.31,5.04,4.67
04/06/2025 12:36 a. m.,Ordeño,08:59,8.07,1,,,TD,TD,0,,0.84,1.08,0.96,0.00,0,0,0,0,4.50,4.46,4.59,0.00,VMS 2,,Tanque,,1.26,1.80,1.38,0.00,2.94,1.24,3.89,0.00
04/06/2025 11:33 a. m.,Ordeño,08:10,17.58,2,,,,,0,,0.90,1.14,1.20,1.14,0,0,0,0,4.63,4.82,4.71,4.73,VMS 2,,Tanque,,1.20,1.56,1.56,1.62,4.07,1.48,5.49,6.54
04/06/2025 11:25 p. m.,Ordeño,07:54,13.68,3,,,,,0,,0.84,0.96,0.96,0.96,0,0,0,0,4.57,4.91,4.61,4.68,VMS 2,,Tanque,,1.32,1.32,1.32,1.50,3.36,1.24,4.86,4.22
04/06/2025 11:36 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
05/06/2025 06:32 a. m.,Ordeño,07:20,13.29,1,,,,,0,,0.90,0.96,0.96,0.96,0,0,0,0,4.82,4.90,4.98,4.66,VMS 2,,Tanque,,1.26,1.50,1.26,1.68,3.33,1.19,4.47,4.30
05/06/2025 07:01 p. m.,Ordeño,10:27,19.85,2,,TD,,,0,,0.96,1.08,1.02,1.20,0,0,0,0,4.93,5.21,4.98,5.05,VMS 2,,Tanque,,1.44,1.44,1.56,1.80,5.01,1.94,6.94,5.96
06/06/2025 08:34 a. m.,Ordeño,11:12,20.03,1,,,,,0,,0.78,0.96,1.08,0.96,0,0,0,0,4.62,4.89,4.77,4.82,VMS 2,,Tanque,,1.26,1.50,1.44,1.44,5.81,2.17,6.31,5.74
06/06/2025 06:56 p. m.,Ordeño,07:52,14.75,2,,,,,0,,0.90,1.26,0.96,1.08,0,0,0,0,4.62,4.76,4.73,4.64,VMS 2,,Tanque,,1.26,1.98,1.32,1.74,3.77,1.33,5.03,4.62
07/06/2025 02:00 a. m.,Ordeño,10:28,9.88,1,,,,,0,,0.90,0.96,0.96,0.78,0,0,0,0,4.37,4.37,4.50,4.51,VMS 2,,Tanque,,1.26,1.74,1.26,1.32,2.56,1.00,3.49,2.83
07/06/2025 07:38 p. m.,Ordeño,09:08,18.17,2,,,,,0,,1.08,1.26,1.08,1.20,0,0,0,0,4.85,5.18,4.79,4.55,VMS 2,,Tanque,,1.50,1.74,1.56,1.74,5.79,1.91,6.04,4.43
08/06/2025 07:42 a. m.,Ordeño,07:09,12.93,1,,,,,0,,0.90,1.20,1.08,1.08,0,0,0,0,4.30,4.46,4.51,4.48,VMS 2,,Tanque,,1.26,1.74,1.44,1.56,3.33,1.18,4.33,4.09
08/06/2025 08:19 p. m.,Ordeño,07:52,16.53,2,,,,,0,,0.96,1.20,1.08,1.08,0,0,0,0,4.64,4.80,4.76,4.63,VMS 2,,Tanque,,1.38,1.68,1.50,1.50,3.98,1.48,5.63,5.44
09/06/2025 03:14 a. m.,Ordeño,05:31,6.66,1,,,,,0,,0.84,0.84,0.90,0.90,0,0,0,0,4.39,4.31,4.35,4.30,VMS 2,,Tanque,,1.26,1.44,1.32,1.38,1.55,0.61,2.41,2.09
09/06/2025 03:20 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
09/06/2025 02:03 p. m.,Ordeño,08:05,15.85,2,,,,,0,,0.90,1.08,1.20,1.08,0,0,0,0,4.88,4.93,4.92,4.91,VMS 2,,Tanque,,1.32,1.50,1.62,1.56,3.88,1.38,5.38,5.21
10/06/2025 02:04 a. m.,Ordeño,08:09,17.23,1,,,,,0,,0.90,1.02,1.20,1.08,0,0,0,0,4.96,5.20,4.90,4.97,VMS 2,,Tanque,,1.32,1.68,1.56,1.62,4.57,1.69,5.43,5.54
10/06/2025 11:49 a. m.,Ordeño,07:21,15.57,2,,,,,0,,1.20,1.20,1.20,1.32,0,0,0,0,5.00,5.07,4.96,5.07,VMS 2,,Tanque,,1.56,1.62,1.50,1.80,3.83,1.30,5.24,5.20
11/06/2025 02:02 a. m.,Ordeño,07:19,17.77,1,,,,,0,,1.14,1.20,1.26,1.20,0,0,0,0,4.60,4.92,4.70,4.68,VMS 2,,Tanque,,1.50,1.98,1.56,1.74,4.25,1.60,5.97,5.95
11/06/2025 10:07 p. m.,Ordeño,09:04,21.63,2,,,,,0,,1.02,1.08,1.26,1.14,0,0,0,0,4.40,4.71,4.56,4.55,VMS 2,,Tanque,,1.50,1.56,1.74,1.62,5.54,2.16,6.91,7.02
12/06/2025 10:15 a. m.,Ordeño,07:28,16.16,1,,DD,,,0,,1.02,1.14,1.08,0.96,0,0,0,0,4.82,5.04,4.77,4.80,VMS 2,,Tanque,,1.38,2.04,1.38,1.56,4.22,1.63,5.38,4.93
12/06/2025 10:37 p. m.,Ordeño,07:40,13.42,2,,,,,0,,0.84,0.96,1.08,0.90,0,0,0,0,4.58,4.57,4.66,4.28,VMS 2,,Tanque,,1.20,1.44,1.50,1.32,3.46,1.27,4.63,4.06
12/06/2025 10:46 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
13/06/2025 07:59 a. m.,Ordeño,07:18,14.64,1,,,,,0,,0.90,1.08,1.14,1.08,0,0,0,0,4.82,5.07,4.93,5.01,VMS 2,,Tanque,,1.32,1.62,1.56,1.62,3.59,1.32,5.13,4.60
13/06/2025 07:45 p. m.,Ordeño,07:52,17.08,2,,,,,0,,0.90,0.96,1.14,1.08,0,0,0,0,4.77,4.84,4.79,4.83,VMS 2,,Tanque,,1.26,1.44,1.56,1.74,4.23,1.58,5.67,5.60
14/06/2025 03:47 p. m.,Ordeño,09:06,20.07,1,,,,,1,,0.96,1.02,1.26,1.14,0,0,0,0,4.61,5.05,4.55,4.54,VMS 2,,Tanque,,1.50,1.56,1.62,1.62,6.01,2.33,5.65,6.08
15/06/2025 04:00 a. m.,Ordeño,09:52,13.45,1,,,,,0,,0.90,1.20,0.96,1.02,0,0,0,0,4.35,4.67,4.56,4.50,VMS 2,,Tanque,,1.26,1.74,1.32,1.50,3.44,1.26,4.69,4.06
15/06/2025 04:04 p. m.,Ordeño,07:10,14.55,2,,,,,0,,0.96,1.08,1.14,1.02,0,0,0,0,4.48,4.47,4.58,4.43,VMS 2,,Tanque,,1.44,1.62,1.56,1.56,3.66,1.24,4.92,4.73
16/06/2025 06:27 a. m.,Ordeño,08:10,18.50,1,,,,,0,,0.96,1.20,1.26,1.26,0,0,0,0,4.83,5.05,4.89,4.87,VMS 2,,Tanque,,1.44,1.86,1.56,1.74,4.37,1.94,5.88,6.31
16/06/2025 11:11 p. m.,Ordeño,08:54,18.83,2,,,,,0,,1.02,1.20,1.26,1.14,0,0,0,0,4.80,5.09,4.61,4.80,VMS 3,,Tanque,,1.44,1.50,1.74,1.62,5.37,2.07,5.74,5.65
17/06/2025 04:25 p. m.,Ordeño,08:23,18.92,1,,,,,1,,1.26,1.44,1.20,1.08,0,0,0,0,4.91,5.15,4.80,4.71,VMS 3,,Tanque,,1.74,1.74,1.62,1.50,5.17,1.84,6.56,5.35
18/06/2025 01:12 a. m.,Ordeño,06:01,11.08,1,,,,,0,,1.08,1.08,1.26,1.14,0,0,0,0,4.69,4.93,4.80,4.74,VMS 3,,Tanque,,1.86,1.68,1.80,1.56,2.77,1.16,3.75,3.40
18/06/2025 07:18 p. m.,Ordeño,07:59,19.18,2,,,,,0,,1.14,1.20,1.32,1.08,0,0,0,0,4.95,5.00,4.85,4.69,VMS 3,,Tanque,,1.62,1.62,1.74,1.56,5.43,2.10,6.28,5.37
19/06/2025 09:44 p. m.,Ordeño,08:18,19.89,1,,,,,1,DD,1.08,1.50,1.08,1.32,0,0,0,0,4.73,5.41,4.57,4.99,VMS 3,,Tanque,,1.56,1.92,1.68,1.68,5.35,2.68,5.47,6.39
