Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
06/03/2025 10:36 p. m.,Ordeño,09:42,15.68,3,,DI,,,0,,0.90,0.78,,0.96,0,0,,0,4.70,4.79,,4.73,VMS 3,,Tanque,,1.50,1.20,,1.44,4.71,3.94,,7.03
07/03/2025 05:27 a. m.,Ordeño,06:00,8.80,1,,DI,,,0,,0.96,0.72,,0.96,0,0,,0,4.49,4.30,,4.27,VMS 3,,Tanque,,1.50,1.08,,1.50,2.95,2.11,,3.74
07/03/2025 05:57 p. m.,Ordeño,09:16,15.47,2,,DI,,,0,,1.02,0.90,,1.02,0,0,,0,4.90,4.79,,4.67,VMS 3,,Tanque,,1.44,1.26,,1.56,4.63,3.80,,7.04
08/03/2025 03:34 a. m.,Ordeño,08:28,12.83,1,,DI,,,0,,0.96,0.72,,0.96,0,0,,0,4.63,4.52,,4.44,VMS 3,,Tanque,,1.44,1.08,,1.50,4.08,3.11,,5.64
08/03/2025 09:56 p. m.,Ordeño,14:48,20.72,2,,,,,0,,1.02,0.90,,0.78,0,0,,0,5.02,5.00,,4.81,VMS 3,,Tanque,,1.50,1.26,,1.38,6.65,5.50,,8.57
09/03/2025 08:03 a. m.,Ordeño,10:10,14.06,1,,DI,,,0,,0.84,0.78,,0.96,0,0,,0,4.01,4.35,,4.47,VMS 3,,Tanque,,1.20,1.20,,1.38,3.42,3.34,,7.30
09/03/2025 02:39 p. m.,Ordeño,06:26,8.41,2,,,,,0,DD,0.84,0.72,,0.96,0,793,,0,4.55,4.28,,4.07,VMS 3,,Tanque,,1.62,1.14,,1.50,3.36,1.96,,3.09
09/03/2025 06:46 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
10/03/2025 02:36 a. m.,Ordeño,08:36,14.11,1,,DI,,,0,,0.84,0.78,,1.02,0,0,,0,4.52,4.62,,4.51,VMS 3,,Tanque,,1.32,1.26,,1.56,4.08,3.69,,6.34
10/03/2025 10:18 a. m.,Ordeño,06:51,10.44,2,,,,,0,,0.84,0.72,,0.90,0,0,,0,4.73,4.47,,4.38,VMS 3,,Tanque,,1.32,1.08,,1.32,3.66,2.48,,4.30
10/03/2025 06:04 p. m.,Ordeño,06:22,9.56,3,,,,,0,,0.84,0.78,,0.96,0,0,,0,4.45,4.55,,4.49,VMS 3,,Tanque,,1.20,1.26,,1.50,2.83,2.50,,4.23
11/03/2025 12:10 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
11/03/2025 03:28 a. m.,Ordeño,07:39,11.11,1,,"DI,TD",,,0,,0.78,0.72,,1.02,0,0,,0,4.72,4.69,,4.49,VMS 3,,Tanque,,1.20,1.14,,1.44,4.00,2.83,,4.28
11/03/2025 11:05 a. m.,Ordeño,08:01,10.31,2,,DI,,,0,,0.72,0.72,,0.90,0,0,,0,4.44,4.59,,4.37,VMS 3,,Tanque,,1.20,1.20,,1.62,2.72,2.59,,5.00
11/03/2025 10:12 p. m.,Ordeño,09:31,15.09,3,,,,,0,,0.96,0.66,,0.90,0,0,,0,4.92,4.78,,4.55,VMS 3,,Tanque,,1.50,1.08,,1.32,5.41,3.13,,6.55
12/03/2025 09:34 a. m.,Ordeño,09:19,16.08,1,,,,,0,,0.90,0.90,,1.02,0,0,,0,4.70,4.71,,4.66,VMS 3,,Tanque,,1.38,1.38,,1.44,5.03,4.24,,6.81
12/03/2025 10:07 p. m.,Ordeño,09:02,15.27,2,,,,,0,,0.90,0.72,,0.96,0,0,,0,4.72,4.65,,4.55,VMS 3,,Tanque,,1.44,1.08,,1.44,4.93,3.77,,6.57
13/03/2025 12:08 p. m.,Ordeño,09:53,18.92,1,,,,,0,,0.90,0.90,,1.08,0,0,,0,4.89,4.87,,4.85,VMS 3,,Tanque,,1.32,1.26,,1.62,6.21,4.57,,8.14
13/03/2025 09:19 p. m.,Ordeño,08:10,11.41,2,,,,,0,,0.72,0.72,,0.90,0,0,,0,4.37,4.32,,4.10,VMS 3,,Tanque,,1.26,1.14,,1.44,3.55,2.86,,5.00
14/03/2025 05:20 a. m.,Ordeño,07:21,9.73,1,,,,,0,,0.66,0.72,,1.02,0,0,,0,4.43,4.40,,4.31,VMS 3,,Tanque,,1.02,1.20,,1.38,3.12,2.48,,4.13
14/03/2025 09:15 p. m.,Ordeño,10:32,19.91,2,,,,,0,,1.02,0.90,,1.08,0,0,,0,4.89,4.81,,4.62,VMS 3,,Tanque,,1.62,1.26,,1.50,5.46,5.05,,9.40
15/03/2025 09:03 a. m.,Ordeño,08:59,13.82,1,,DI,,,0,,0.90,0.90,,0.96,0,0,,0,4.40,4.48,,4.17,VMS 3,,Tanque,,1.38,1.32,,1.38,4.05,3.64,,6.13
16/03/2025 02:37 a. m.,Ordeño,10:10,19.66,1,,DI,,,0,,1.08,0.84,,1.14,0,0,,0,4.94,4.74,,4.59,VMS 3,,Tanque,,1.56,1.26,,1.56,6.31,4.68,,8.67
16/03/2025 01:47 p. m.,Ordeño,08:04,12.42,2,,,,,1,,0.90,0.90,,1.02,0,0,,0,4.42,3.89,,4.76,VMS 3,,Tanque,,1.50,1.32,,1.38,3.56,3.44,,5.42
17/03/2025 12:13 a. m.,Ordeño,09:05,13.44,1,,,,,0,,0.78,0.72,,0.90,0,0,,0,4.51,4.41,,4.33,VMS 3,,Tanque,,1.32,1.14,,1.32,5.05,2.96,,5.43
17/03/2025 07:09 a. m.,Ordeño,06:53,8.39,2,,,,,0,,0.66,0.72,,0.96,0,0,,0,4.06,4.28,,4.12,VMS 3,,Tanque,,1.14,1.20,,1.44,2.89,2.09,,3.41
17/03/2025 09:02 p. m.,Ordeño,10:34,17.83,3,,,,,0,,1.02,0.84,,1.08,0,0,,0,4.88,4.87,,4.77,VMS 3,,Tanque,,1.50,1.14,,1.44,5.10,4.29,,8.44
18/03/2025 09:55 a. m.,Ordeño,08:27,14.95,1,,"DI,TD",,,0,,0.96,0.90,,1.02,0,0,,0,4.61,4.64,,4.47,VMS 3,,Tanque,,1.38,1.32,,1.44,4.39,3.93,,6.63
19/03/2025 01:34 a. m.,Ordeño,11:55,20.50,1,,,,,0,,0.96,0.90,,1.02,0,0,,0,4.92,4.76,,4.76,VMS 3,,Tanque,,1.56,1.32,,1.44,7.17,4.70,,8.63
19/03/2025 02:22 p. m.,Ordeño,10:47,17.12,2,,,,,0,,0.90,0.96,,0.96,0,0,,0,4.52,4.52,,4.45,VMS 3,,Tanque,,1.38,1.38,,1.44,5.44,4.20,,7.48
20/03/2025 06:48 a. m.,Ordeño,11:17,19.77,1,,,,,0,,0.90,0.90,,1.02,0,0,,0,4.71,4.80,,4.63,VMS 3,,Tanque,,1.44,1.32,,1.44,6.32,4.79,,8.66
20/03/2025 11:43 p. m.,Ordeño,10:40,18.49,2,,,,,0,,0.84,0.84,,1.02,0,0,,0,4.53,4.59,,4.26,VMS 3,,Tanque,,1.50,1.20,,1.50,5.95,4.55,,7.99
21/03/2025 03:54 p. m.,Ordeño,11:14,19.85,1,,,,,0,,1.02,0.84,,1.02,0,0,,0,4.70,4.58,,4.39,VMS 3,,Tanque,,1.50,1.32,,1.44,6.27,4.89,,8.69
22/03/2025 01:03 a. m.,Ordeño,07:44,12.00,1,,,,,0,,0.84,0.72,,1.08,0,0,,0,4.45,4.38,,4.30,VMS 3,,Tanque,,1.38,1.20,,1.56,4.05,2.86,,5.09
22/03/2025 06:45 p. m.,Ordeño,11:00,21.92,2,,,,,0,,1.08,0.84,,1.20,0,0,,0,5.12,5.12,,5.13,VMS 3,,Tanque,,1.56,1.20,,1.62,7.08,5.24,,9.60
23/03/2025 12:27 p. m.,Ordeño,10:26,21.50,1,,,,,1,,1.14,1.02,,1.14,0,0,,0,4.96,4.92,,4.72,VMS 3,,Tanque,,1.62,1.50,,1.56,7.25,4.90,,9.35
24/03/2025 12:14 a. m.,Ordeño,09:07,13.62,1,,,,,0,,0.90,0.84,,0.96,0,0,,0,4.58,4.74,,4.51,VMS 3,,Tanque,,1.38,1.44,,1.38,4.28,3.29,,6.05
24/03/2025 09:34 a. m.,Ordeño,07:32,9.50,2,,,,,0,,0.66,0.78,,1.02,0,0,,0,4.18,4.41,,4.10,VMS 3,,Tanque,,1.20,1.26,,1.50,3.33,2.40,,3.77
25/03/2025 01:53 a. m.,Ordeño,11:31,20.15,1,,,,,0,,0.78,0.78,,1.02,0,0,,0,4.69,4.80,,4.60,VMS 3,,Tanque,,1.26,1.20,,1.44,6.39,4.59,,9.17
25/03/2025 11:22 a. m.,Ordeño,07:07,10.49,2,,,,,0,,0.78,0.84,,1.02,0,0,,0,4.00,4.40,,4.12,VMS 3,,Tanque,,1.20,1.44,,1.50,2.97,2.81,,4.71
25/03/2025 09:50 p. m.,Ordeño,08:40,14.07,3,,,,,0,,0.96,0.78,,1.02,0,0,,0,4.80,4.74,,4.60,VMS 3,,Tanque,,1.44,1.14,,1.50,5.09,3.24,,5.74
26/03/2025 09:49 a. m.,Ordeño,10:24,15.03,1,,,,,0,,0.96,0.84,,0.90,0,0,,0,4.52,4.80,,4.47,VMS 3,,Tanque,,1.68,1.26,,1.38,4.43,3.61,,6.99
26/03/2025 10:21 p. m.,Ordeño,09:59,16.56,2,,,,,0,,0.96,0.78,,0.96,0,0,,0,4.96,4.87,,4.58,VMS 3,,Tanque,,1.56,1.20,,1.50,5.65,3.79,,7.12
27/03/2025 09:13 a. m.,Ordeño,10:01,12.88,1,,,,,0,,0.90,0.78,,0.66,0,0,,0,4.55,4.75,,2.45,VMS 3,,Tanque,,1.32,1.26,,1.44,4.33,3.55,,5.00
27/03/2025 07:12 p. m.,Ordeño,10:06,14.72,2,,,,,0,,0.96,0.78,,0.96,0,0,,0,4.81,4.75,,4.75,VMS 3,,Tanque,,1.44,1.20,,1.50,4.30,3.13,,7.29
27/03/2025 11:33 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
28/03/2025 10:07 a. m.,Ordeño,11:47,20.61,1,,,,,0,,1.02,0.72,,1.02,0,0,,0,5.03,4.96,,4.88,VMS 3,,Tanque,,1.50,1.14,,1.44,6.82,4.84,,8.95
28/03/2025 06:24 p. m.,Ordeño,06:53,10.41,2,,,,,0,,0.78,0.78,,0.96,0,0,,0,4.30,4.55,,4.20,VMS 3,,Tanque,,1.32,1.20,,1.38,3.38,2.51,,4.52
29/03/2025 06:11 a. m.,Ordeño,09:57,15.69,1,,,,,0,,0.84,0.84,,0.96,0,0,,0,4.55,4.81,,4.63,VMS 3,,Tanque,,1.38,1.20,,1.38,4.83,3.75,,7.11
29/03/2025 05:31 p. m.,Ordeño,09:43,13.89,2,,,,,0,,0.96,0.84,,0.96,0,0,,0,4.57,4.78,,4.49,VMS 3,,Tanque,,1.74,1.20,,1.44,4.09,3.31,,6.49
30/03/2025 06:35 a. m.,Ordeño,09:41,16.43,1,,DI,,,0,,1.02,0.78,,0.96,0,0,,0,4.88,4.71,,4.56,VMS 3,,Tanque,,1.74,1.26,,1.32,5.29,3.87,,7.27
30/03/2025 06:21 p. m.,Ordeño,09:02,15.69,2,,,,,0,,0.96,0.78,,1.02,0,0,,0,4.58,4.52,,4.55,VMS 3,,Tanque,,1.62,1.20,,1.44,5.76,3.33,,6.60
31/03/2025 07:42 a. m.,Ordeño,09:09,15.09,1,,,,,0,,0.84,0.78,,1.02,0,0,,0,4.41,4.55,,4.36,VMS 3,,Tanque,,1.32,1.20,,1.56,4.49,3.61,,6.99
31/03/2025 07:41 p. m.,Ordeño,08:54,12.67,2,,,,,0,,0.78,0.66,,0.90,0,0,,0,4.51,4.56,,4.23,VMS 3,,Tanque,,1.32,1.14,,1.62,4.27,3.07,,5.33
01/04/2025 02:18 a. m.,Ordeño,06:18,7.46,1,,,,,0,,0.60,0.72,,0.90,0,0,,0,4.09,4.41,,4.42,VMS 3,,Tanque,,0.90,1.32,,1.38,2.21,1.68,,3.57
01/04/2025 12:14 p. m.,Ordeño,08:40,12.55,2,,DI,,,0,,0.90,0.78,,0.96,0,0,,0,4.89,4.87,,4.93,VMS 3,,Tanque,,1.44,1.32,,1.56,3.68,3.08,,5.79
01/04/2025 04:02 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
01/04/2025 09:55 p. m.,Ordeño,08:36,12.20,3,,DI,,,0,,0.90,0.72,,0.90,0,0,,0,4.70,4.59,,4.54,VMS 3,,Tanque,,1.32,1.08,,1.38,3.86,2.95,,5.39
02/04/2025 03:43 p. m.,Ordeño,11:43,20.35,1,,,,,0,,0.84,0.90,,1.14,0,0,,0,5.10,5.21,,5.17,VMS 3,,Tanque,,1.62,1.20,,1.56,6.72,4.58,,9.05
03/04/2025 06:16 a. m.,Ordeño,10:44,17.03,1,,,,,0,,0.84,0.72,,0.96,0,0,,0,4.61,4.61,,4.30,VMS 3,,Tanque,,1.32,1.14,,1.44,5.19,4.08,,7.76
03/04/2025 10:13 p. m.,Ordeño,10:24,16.25,2,,,,,0,,0.84,0.84,,1.02,0,0,,0,4.72,4.75,,4.61,VMS 3,,Tanque,,1.14,1.20,,1.50,4.60,3.89,,7.76
04/04/2025 11:27 a. m.,Ordeño,10:22,15.37,1,,,,,0,,0.72,0.72,,0.96,0,0,,0,4.55,4.59,,4.51,VMS 3,,Tanque,,1.32,1.14,,1.50,4.80,3.45,,7.12
04/04/2025 11:40 p. m.,Ordeño,09:30,13.76,2,,,,,0,,0.78,0.78,,0.96,0,0,,0,4.55,4.68,,4.42,VMS 3,,Tanque,,1.20,1.14,,1.32,3.89,3.55,,6.32
05/04/2025 10:22 a. m.,Ordeño,08:07,10.96,1,,DI,,,0,,0.78,0.84,,0.96,0,0,,0,4.47,4.71,,4.53,VMS 3,,Tanque,,1.38,1.32,,1.44,2.66,2.78,,5.52
06/04/2025 12:40 a. m.,Ordeño,10:38,15.65,1,,,,,0,,0.78,0.78,,0.90,0,0,,0,4.89,4.77,,4.45,VMS 3,,Tanque,,1.20,1.14,,1.38,5.04,3.61,,7.00
06/04/2025 12:47 p. m.,Ordeño,07:55,12.75,2,,TD,,,1,,0.72,0.72,,1.02,0,0,,0,4.82,4.29,,5.09,VMS 3,,Tanque,,1.20,1.20,,1.38,3.54,3.51,,5.70
07/04/2025 06:06 a. m.,Ordeño,09:19,19.21,1,,,,,1,,0.90,0.78,,1.26,0,0,,0,5.19,4.93,,4.93,VMS 3,,Tanque,,1.26,1.20,,1.68,5.98,4.27,,8.96
07/04/2025 01:20 p. m.,Ordeño,07:16,7.50,2,,,,,0,,0.54,0.72,,0.96,0,0,,0,4.03,4.45,,4.15,VMS 3,,Tanque,,0.96,1.08,,1.50,2.41,2.01,,3.08
07/04/2025 10:50 p. m.,Ordeño,07:14,8.99,3,,,,,0,,0.60,0.66,,0.90,0,0,,0,4.31,4.57,,4.57,VMS 3,,Tanque,,0.96,1.08,,1.32,2.59,2.09,,4.31
08/04/2025 12:42 p. m.,Ordeño,11:30,15.01,1,,DI,,,0,,0.90,0.84,,0.90,0,0,,0,4.92,4.98,,4.83,VMS 3,,Tanque,,1.38,1.26,,1.26,4.27,3.70,,7.04
08/04/2025 08:18 p. m.,Ordeño,07:47,5.73,2,,DI,,,0,,0.72,0.66,,0.72,0,0,,0,4.69,3.89,,4.69,VMS 3,,Tanque,,1.02,0.96,,1.20,1.73,1.51,,2.49
09/04/2025 05:18 a. m.,Ordeño,08:14,9.47,1,,,,,0,,0.60,0.54,,0.90,0,0,,0,4.73,4.57,,4.69,VMS 3,,Tanque,,1.26,1.02,,1.26,3.37,2.09,,4.01
09/04/2025 02:03 p. m.,Ordeño,07:26,9.86,2,,DI,,,0,,0.72,0.72,,0.96,0,0,,0,4.62,4.89,,4.92,VMS 3,,Tanque,,1.14,1.08,,1.38,2.44,2.48,,4.94
09/04/2025 11:26 p. m.,Ordeño,07:25,9.27,3,,DI,,,0,,0.72,0.66,,0.90,0,0,,0,4.57,4.64,,4.52,VMS 3,,Tanque,,1.02,1.02,,1.32,2.54,2.31,,4.42
10/04/2025 07:42 a. m.,Ordeño,06:58,9.31,1,,,,,0,,0.72,0.60,,0.90,0,0,,0,4.96,4.57,,4.61,VMS 3,,Tanque,,1.08,1.08,,1.32,3.35,2.13,,3.83
10/04/2025 09:54 p. m.,Ordeño,09:47,15.30,2,,,,,0,,0.66,0.78,,1.02,0,0,,0,4.89,5.04,,5.05,VMS 3,,Tanque,,1.08,1.20,,1.38,4.42,3.59,,7.29
11/04/2025 08:33 a. m.,Ordeño,07:05,11.66,1,,,,,0,,0.84,0.84,,1.08,0,0,,0,4.63,4.63,,4.60,VMS 3,,Tanque,,1.32,1.62,,1.56,3.37,2.94,,5.35
11/04/2025 09:37 p. m.,Ordeño,08:40,11.91,2,,,,,0,,0.78,0.72,,0.90,0,0,,0,4.61,4.70,,4.64,VMS 3,,Tanque,,1.26,1.08,,1.32,3.40,2.84,,5.67
12/04/2025 07:07 a. m.,Ordeño,07:26,10.09,1,,,,,0,,0.78,0.72,,0.96,0,0,,0,4.42,4.64,,4.62,VMS 3,,Tanque,,1.08,1.44,,1.44,2.87,2.49,,4.73
12/04/2025 04:11 p. m.,Ordeño,06:26,8.75,2,,DI,,,0,,0.84,0.72,,0.96,0,0,,0,4.69,4.59,,4.43,VMS 3,,Tanque,,1.26,1.08,,1.38,2.71,2.05,,3.99
13/04/2025 12:55 a. m.,Ordeño,07:31,9.53,1,,,,,0,,0.66,0.66,,0.90,0,0,,0,4.62,4.57,,4.69,VMS 3,,Tanque,,1.14,1.14,,1.32,3.11,2.07,,4.35
13/04/2025 05:59 p. m.,Ordeño,11:13,17.22,2,,,,,0,,0.96,0.90,,0.96,0,0,,0,5.17,5.10,,4.99,VMS 3,,Tanque,,1.32,1.32,,1.56,4.78,4.27,,8.17
14/04/2025 05:30 a. m.,Ordeño,09:29,12.99,1,,,,,0,,0.72,0.72,,0.90,0,0,,0,4.64,4.63,,4.39,VMS 3,,Tanque,,1.20,1.32,,1.44,3.99,3.14,,5.86
14/04/2025 07:51 p. m.,Ordeño,09:11,14.15,2,,DI,,,0,,0.84,0.84,,0.96,0,0,,0,4.55,4.79,,4.70,VMS 3,,Tanque,,1.20,1.26,,1.50,3.60,3.58,,6.97
15/04/2025 08:58 a. m.,Ordeño,10:40,16.23,1,,,,,0,,0.84,0.72,,0.96,0,0,,0,4.81,4.80,,4.62,VMS 3,,Tanque,,1.32,1.08,,1.38,5.28,3.61,,7.34
15/04/2025 11:57 p. m.,Ordeño,09:38,15.45,1,,,,,0,,0.84,0.78,,1.02,0,0,,0,4.61,4.89,,4.64,VMS 3,,Tanque,,1.14,1.26,,1.56,4.31,3.75,,7.39
16/04/2025 11:11 a. m.,Ordeño,08:45,13.79,2,,,,,0,,0.72,0.78,,1.08,0,0,,0,4.64,4.75,,4.60,VMS 3,,Tanque,,1.02,1.32,,1.62,3.96,3.28,,6.55
16/04/2025 07:15 p. m.,Ordeño,07:49,9.50,3,,,,,0,,0.66,0.66,,0.90,0,0,,0,4.55,4.48,,4.35,VMS 3,,Tanque,,1.08,1.08,,1.50,3.15,2.14,,4.21
17/04/2025 07:29 a. m.,Ordeño,08:40,12.66,1,,,,,0,,0.66,0.72,,1.02,0,0,,0,4.56,4.75,,4.61,VMS 3,,Tanque,,1.02,1.08,,1.50,3.28,3.40,,5.98
17/04/2025 07:04 p. m.,Ordeño,10:17,14.55,2,,,,,0,,0.78,0.84,,0.84,0,0,,0,4.87,4.86,,4.84,VMS 3,,Tanque,,1.20,1.26,,1.32,4.56,3.30,,6.69
18/04/2025 11:56 a. m.,Ordeño,09:17,17.69,1,,,,,0,,0.90,0.90,,1.14,0,0,,0,5.22,4.86,,4.84,VMS 3,,Tanque,,1.80,1.26,,1.62,6.04,3.88,,7.77
19/04/2025 01:41 a. m.,Ordeño,08:57,17.26,1,,,,,0,,0.84,0.90,,1.08,0,0,,0,4.75,4.79,,4.63,VMS 3,,Tanque,,1.32,1.26,,1.62,5.29,4.05,,7.92
19/04/2025 07:25 p. m.,Ordeño,10:51,18.65,2,,DI,,,0,,0.96,0.96,,1.02,0,0,,0,4.85,4.86,,4.82,VMS 3,,Tanque,,1.56,1.50,,1.50,4.97,4.76,,8.92
20/04/2025 03:55 a. m.,Ordeño,09:08,9.21,1,,,,,0,,0.60,0.72,,0.90,0,0,,0,4.37,4.31,,4.05,VMS 3,,Tanque,,1.08,1.14,,1.62,3.36,2.09,,3.76
20/04/2025 12:21 p. m.,Ordeño,07:11,8.26,2,,,,,0,,0.54,0.78,,1.02,0,0,,0,4.19,4.52,,4.30,VMS 3,,Tanque,,0.90,1.20,,1.44,2.68,2.10,,3.48
20/04/2025 05:10 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
21/04/2025 02:39 a. m.,Echada sin ordeñar,03:52,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
21/04/2025 07:19 a. m.,Ordeño,11:29,20.31,1,,DI,,,0,,0.90,0.84,,1.08,0,0,,0,4.94,5.17,,5.00,VMS 3,,Tanque,,1.32,1.44,,1.50,5.75,5.04,,9.52
21/04/2025 11:06 p. m.,Ordeño,11:29,17.71,2,,,,,0,,0.96,0.90,,0.96,0,0,,0,4.70,4.79,,4.49,VMS 3,,Tanque,,1.50,1.32,,1.44,5.02,4.41,,8.28
22/04/2025 07:33 a. m.,Ordeño,07:34,9.62,1,,,,,0,,0.66,0.78,,0.90,0,0,,0,4.42,4.45,,4.15,VMS 3,,Tanque,,1.14,1.32,,1.56,3.21,2.45,,3.96
22/04/2025 10:52 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
22/04/2025 10:04 p. m.,Ordeño,09:42,14.63,2,,DI,,,0,TD,0.90,0.90,,1.08,0,0,,0,4.96,4.36,,5.36,VMS 3,,Tanque,,1.62,1.38,,1.44,3.59,3.53,,7.51
23/04/2025 10:46 a. m.,Ordeño,08:54,14.84,1,,,,,0,,0.84,0.84,,1.02,0,0,,0,4.80,4.63,,4.47,VMS 3,,Tanque,,1.62,1.38,,1.50,5.05,3.68,,6.11
24/04/2025 01:00 a. m.,Ordeño,09:03,15.42,1,,,,,0,,0.78,0.84,,1.08,0,0,,0,4.53,4.81,,4.68,VMS 3,,Tanque,,1.20,1.26,,1.50,4.58,3.72,,7.12
24/04/2025 08:24 p. m.,Ordeño,09:52,18.84,2,,,,,0,,1.02,1.02,,1.14,0,0,,0,4.85,5.00,,4.84,VMS 3,,Tanque,,1.44,1.38,,1.56,5.23,4.82,,8.79
25/04/2025 06:14 a. m.,Ordeño,06:27,10.17,1,,,,,0,,0.84,0.84,,1.20,0,0,,0,4.16,4.39,,4.38,VMS 3,,Tanque,,1.26,1.20,,1.68,2.79,2.59,,4.79
25/04/2025 02:33 p. m.,Ordeño,05:45,7.79,2,,,,,0,,0.66,0.72,,0.96,0,0,,0,4.50,4.47,,4.34,VMS 3,,Tanque,,1.14,1.26,,1.50,2.27,2.07,,3.45
25/04/2025 10:12 p. m.,Ordeño,05:15,7.31,3,,,,,0,,0.72,0.66,,0.96,0,0,,0,4.61,4.54,,4.57,VMS 3,,Tanque,,1.08,1.08,,1.38,2.27,1.88,,3.16
26/04/2025 09:01 a. m.,Ordeño,08:26,12.95,1,,,,,0,,0.84,0.78,,1.08,0,0,,0,4.92,4.96,,5.00,VMS 3,,Tanque,,1.26,1.26,,1.56,3.44,3.06,,6.45
27/04/2025 12:15 a. m.,Ordeño,11:04,17.08,1,,DI,,,0,,0.90,0.84,,1.14,0,0,,0,5.17,5.16,,5.23,VMS 3,,Tanque,,1.38,1.20,,1.56,4.79,4.17,,8.12
27/04/2025 06:47 p. m.,Ordeño,11:04,20.29,2,,,,,0,,0.84,1.02,,1.14,0,0,,0,5.07,5.03,,5.09,VMS 3,,Tanque,,1.38,1.44,,1.86,5.79,4.71,,9.79
28/04/2025 09:06 a. m.,Ordeño,09:52,15.99,1,,,,,0,,0.90,0.96,,1.08,0,0,,0,4.54,4.82,,4.56,VMS 3,,Tanque,,1.44,1.44,,1.56,4.17,4.09,,7.73
