Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
06/03/2025 11:43 p. m.,Ordeño,08:11,18.94,3,,,,,0,,1.32,1.26,1.02,1.32,0,0,0,0,5.31,5.32,5.14,5.33,VMS 3,,Tanque,,1.74,1.74,1.38,1.74,4.12,3.78,5.55,5.49
07/03/2025 07:54 a. m.,Ordeño,06:11,12.69,1,,,,,0,,1.44,1.14,1.02,1.26,0,0,0,0,4.95,4.92,4.87,4.95,VMS 3,,Tanque,,2.04,1.62,1.56,1.68,2.87,2.45,3.66,3.71
07/03/2025 07:02 p. m.,Ordeño,07:38,16.91,2,,,,,0,,1.38,1.20,1.02,1.26,0,0,0,0,5.30,5.12,5.01,5.21,VMS 3,,Tanque,,1.86,1.68,1.44,1.62,3.86,3.23,4.91,4.91
08/03/2025 08:22 a. m.,Ordeño,07:37,20.37,1,,,,,0,,1.44,1.26,1.20,1.44,0,0,0,0,5.01,5.00,4.90,5.05,VMS 3,,Tanque,,1.86,1.68,1.50,1.74,4.44,3.99,6.00,5.94
08/03/2025 07:46 p. m.,Ordeño,07:07,14.30,2,,,,,0,,1.44,1.02,1.02,1.32,0,0,0,0,4.54,4.59,4.54,4.56,VMS 3,,Tanque,,1.92,1.38,1.44,1.68,3.24,2.71,4.22,4.13
09/03/2025 03:07 p. m.,Ordeño,07:50,21.83,1,,,,,0,,1.56,1.32,1.26,1.50,0,0,0,0,4.88,4.81,4.72,4.95,VMS 3,,Tanque,,1.98,1.98,1.62,2.04,5.05,3.98,6.42,6.38
09/03/2025 06:13 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
10/03/2025 12:46 a. m.,Ordeño,05:18,8.42,1,,,,,0,,1.32,1.02,1.02,1.20,552,0,0,0,4.26,4.43,4.15,4.18,VMS 3,,Tanque,,1.74,1.62,1.32,1.62,1.87,1.63,2.40,2.52
10/03/2025 07:50 a. m.,Ordeño,05:34,9.46,2,,,,,0,,1.32,1.14,0.90,1.14,0,0,0,0,4.79,4.68,4.72,4.77,VMS 3,,Tanque,,1.92,1.56,1.32,1.62,2.14,1.81,2.72,2.79
10/03/2025 09:50 p. m.,Ordeño,08:46,19.96,3,,,,,0,,1.50,1.20,1.02,1.38,0,0,0,0,5.51,5.23,5.08,5.35,VMS 3,,Tanque,,1.98,1.62,1.44,1.80,4.38,3.84,5.93,5.81
11/03/2025 01:44 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
11/03/2025 10:28 a. m.,Ordeño,08:32,18.51,1,,,,,0,,1.38,1.26,0.96,1.32,0,0,0,0,4.78,4.52,4.28,4.65,VMS 3,,Tanque,,1.98,1.68,1.44,1.74,4.35,3.64,5.34,5.18
11/03/2025 03:51 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
11/03/2025 06:29 p. m.,Ordeño,06:01,11.23,2,,,,,0,,1.44,1.08,0.96,1.20,0,0,0,0,5.06,4.99,4.90,4.89,VMS 3,,Tanque,,1.80,1.50,1.32,1.74,2.60,2.15,3.22,3.26
12/03/2025 07:32 a. m.,Ordeño,08:13,20.07,1,,,,,0,,1.56,1.14,1.08,1.38,0,0,0,0,5.25,5.10,5.02,5.20,VMS 3,,Tanque,,2.04,1.74,1.56,1.74,4.35,3.87,6.03,5.82
13/03/2025 03:42 a. m.,Ordeño,09:23,23.91,1,,,,,0,,1.62,1.14,1.02,1.32,0,0,0,0,4.86,4.88,4.69,4.73,VMS 3,,Tanque,,1.98,1.56,1.50,1.68,5.33,4.84,6.92,6.82
13/03/2025 05:52 p. m.,Ordeño,08:27,21.25,2,,,,,1,,1.56,1.26,1.08,1.38,0,0,0,0,4.90,4.91,4.83,4.85,VMS 3,,Tanque,,2.04,1.62,1.50,1.80,4.81,4.14,6.15,6.15
14/03/2025 02:55 a. m.,Ordeño,06:05,11.55,1,,,,,0,,1.26,1.02,0.96,1.20,0,0,0,0,4.64,4.60,4.54,4.45,VMS 3,,Tanque,,1.62,1.50,1.32,1.68,2.68,2.17,3.29,3.41
14/03/2025 03:56 p. m.,Ordeño,07:25,18.35,2,,,,,0,,1.50,1.14,1.14,1.26,0,0,0,0,4.94,4.95,4.89,4.85,VMS 3,,Tanque,,1.86,1.62,1.56,1.68,4.07,3.60,5.36,5.32
14/03/2025 11:02 p. m.,Ordeño,04:55,6.90,3,,,,,0,,1.32,0.96,0.90,1.08,574,0,0,0,4.69,4.61,4.49,4.37,VMS 3,,Tanque,,1.86,1.38,1.20,1.50,1.67,1.31,1.91,2.01
15/03/2025 10:37 a. m.,Ordeño,07:34,16.50,1,,,,,0,,1.38,1.14,0.96,1.26,0,0,0,0,4.87,4.82,4.77,4.71,VMS 3,,Tanque,,1.80,1.50,1.50,1.68,3.77,3.12,4.77,4.84
15/03/2025 06:29 p. m.,Ordeño,05:48,10.48,2,,,,,0,,1.50,1.02,1.02,1.20,0,0,0,0,4.85,4.76,4.70,4.65,VMS 3,,Tanque,,2.10,1.56,1.38,1.68,2.42,2.05,2.96,3.05
16/03/2025 03:03 a. m.,Ordeño,06:25,12.16,1,,,,,0,,1.38,0.96,1.02,1.26,0,0,0,0,4.93,4.81,4.69,4.73,VMS 3,,Tanque,,1.86,1.32,1.50,1.62,2.73,2.30,3.55,3.58
16/03/2025 03:03 a. m.,Echada sin ordeñar,06:25,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
16/03/2025 04:29 p. m.,Ordeño,07:27,18.22,2,,,,,0,,1.50,1.32,1.08,1.38,0,0,0,0,4.91,4.80,4.84,4.81,VMS 3,,Tanque,,1.92,1.86,1.50,1.86,4.16,3.47,5.34,5.25
17/03/2025 01:10 a. m.,Ordeño,05:58,10.18,1,,,,,0,,1.38,1.14,0.96,1.20,370,0,0,0,4.38,4.40,4.37,4.20,VMS 3,,Tanque,,2.10,1.56,1.32,1.68,2.35,1.95,2.94,2.94
17/03/2025 06:15 p. m.,Ordeño,07:49,20.57,2,,,,,0,,1.62,1.38,1.20,1.44,354,0,0,0,4.94,4.80,4.71,4.79,VMS 3,,Tanque,,2.28,1.74,1.62,1.86,4.61,3.96,6.04,5.96
18/03/2025 02:32 a. m.,Ordeño,04:52,8.26,1,,,,,0,,1.26,0.96,0.96,1.14,571,0,0,0,4.46,4.45,4.29,4.15,VMS 3,,Tanque,,1.68,1.38,1.44,1.62,1.97,1.53,2.37,2.39
18/03/2025 04:52 p. m.,Ordeño,07:16,17.40,2,,,,,0,,1.62,1.32,1.08,1.38,366,0,0,0,4.94,4.79,4.85,4.86,VMS 3,,Tanque,,2.34,1.80,1.44,1.80,3.81,3.47,5.08,5.04
19/03/2025 02:41 a. m.,Ordeño,05:41,9.95,1,,,,,0,,1.50,1.02,0.96,1.20,453,0,0,0,4.37,4.43,4.46,4.29,VMS 3,,Tanque,,2.10,1.44,1.38,1.62,2.42,1.88,3.00,2.65
19/03/2025 12:25 p. m.,Ordeño,06:37,13.51,2,,,,,0,,1.56,1.26,0.96,1.32,0,0,0,0,5.20,4.92,4.94,4.98,VMS 3,,Tanque,,1.98,1.74,1.32,1.68,3.05,2.52,3.98,3.96
20/03/2025 01:45 a. m.,Ordeño,07:46,19.10,1,,,,,0,,1.56,1.20,1.14,1.32,0,0,0,0,5.18,5.01,4.90,5.00,VMS 3,,Tanque,,2.10,1.56,1.50,1.68,4.42,3.57,5.52,5.59
20/03/2025 11:45 a. m.,Ordeño,06:24,13.93,2,,,,,0,,1.44,1.14,1.08,1.32,0,0,0,0,4.78,4.79,4.72,4.74,VMS 3,,Tanque,,2.04,1.56,1.50,1.74,3.10,2.81,4.07,3.95
21/03/2025 02:04 a. m.,Ordeño,07:51,18.44,1,,,,,0,,1.44,1.14,1.02,1.20,0,0,0,0,4.81,4.73,4.66,4.49,VMS 3,,Tanque,,2.04,1.50,1.44,1.68,4.13,3.47,5.38,5.46
21/03/2025 06:49 p. m.,Ordeño,09:33,21.18,2,,,,,0,,1.50,1.32,1.08,1.26,0,0,0,0,5.10,4.99,4.96,4.99,VMS 3,,Tanque,,1.98,1.80,1.44,1.68,4.81,4.16,6.16,6.05
22/03/2025 05:23 a. m.,Ordeño,07:30,14.85,1,,,,,0,"DI,TD",1.38,1.20,1.14,1.38,597,0,0,0,4.69,4.09,4.02,4.96,VMS 3,,Tanque,,1.80,1.62,1.50,1.80,3.34,2.89,4.36,4.26
22/03/2025 05:43 p. m.,Ordeño,07:45,15.78,2,,,,,0,,1.56,1.14,1.02,1.20,0,0,0,0,4.78,4.72,4.67,4.59,VMS 3,,Tanque,,1.98,1.56,1.38,1.50,3.43,3.15,4.58,4.62
23/03/2025 02:36 a. m.,Ordeño,06:19,12.85,1,,,,,0,,1.32,1.08,0.96,1.14,0,0,0,0,4.83,4.71,4.76,4.72,VMS 3,,Tanque,,1.92,1.50,1.26,1.56,2.99,2.50,3.68,3.68
23/03/2025 11:45 a. m.,Ordeño,06:50,13.80,2,,,,,0,,1.38,1.08,0.96,1.32,0,0,0,0,4.84,4.72,4.68,4.65,VMS 3,,Tanque,,1.80,1.44,1.44,1.86,3.13,2.64,4.01,4.02
24/03/2025 01:02 a. m.,Ordeño,07:55,18.42,1,,,,,0,,1.38,1.08,1.08,1.32,0,0,0,0,4.84,4.81,4.72,4.73,VMS 3,,Tanque,,1.92,1.44,1.38,1.68,4.09,3.53,5.48,5.32
24/03/2025 05:06 p. m.,Ordeño,08:41,22.86,2,,,,,0,,1.44,1.32,1.14,1.44,0,0,0,0,4.91,4.88,4.63,4.81,VMS 3,,Tanque,,1.86,1.80,1.50,1.86,5.15,4.48,6.51,6.72
25/03/2025 06:17 a. m.,Ordeño,07:07,17.90,1,,,,,0,,1.50,1.08,1.20,1.38,0,0,0,0,4.69,4.59,4.53,4.42,VMS 3,,Tanque,,1.86,1.50,1.62,1.74,4.16,3.40,5.30,5.04
25/03/2025 06:31 p. m.,Ordeño,06:34,14.94,2,,,,,0,,1.44,1.08,1.08,1.26,0,0,0,0,4.60,4.60,4.68,4.62,VMS 3,,Tanque,,1.92,1.50,1.50,1.62,3.30,2.87,4.35,4.42
26/03/2025 02:53 p. m.,Ordeño,11:12,25.62,1,,,,,0,,1.56,1.32,1.02,1.32,0,0,0,0,5.04,5.07,4.68,4.91,VMS 3,,Tanque,,2.16,1.68,1.74,1.74,5.64,5.21,7.70,7.07
26/03/2025 11:07 p. m.,Ordeño,05:21,9.75,2,,,,,0,DI,1.44,1.08,1.02,1.20,726,0,0,0,4.42,4.47,4.35,4.18,VMS 3,,Tanque,,1.92,1.50,1.38,1.62,2.28,1.83,2.72,2.92
27/03/2025 12:00 p. m.,Ordeño,07:26,18.57,1,,,,,0,,1.50,1.14,1.14,1.38,0,0,0,0,5.17,5.10,4.92,4.98,VMS 3,,Tanque,,1.80,1.62,1.62,1.80,4.24,3.59,5.39,5.35
28/03/2025 12:51 a. m.,Ordeño,08:04,18.46,1,,,,,0,,1.44,0.96,1.02,1.26,0,0,0,0,4.88,5.03,4.92,5.00,VMS 3,,Tanque,,2.04,1.50,1.44,1.92,4.15,3.50,5.35,5.46
28/03/2025 11:09 a. m.,Ordeño,06:13,14.58,2,,,,,0,,1.44,1.02,1.08,1.38,0,0,0,0,5.02,4.96,4.77,4.89,VMS 3,,Tanque,,1.92,1.44,1.44,1.98,3.38,2.83,4.14,4.23
29/03/2025 03:08 a. m.,Ordeño,07:51,21.73,1,,,,,0,,1.44,1.20,1.26,1.38,0,0,0,0,4.89,4.95,4.77,4.88,VMS 3,,Tanque,,1.86,1.62,1.80,1.86,4.68,4.15,6.61,6.29
29/03/2025 01:57 p. m.,Ordeño,06:44,15.98,2,,,,,0,,1.32,1.20,1.08,1.32,0,0,0,0,4.97,4.95,4.79,4.78,VMS 3,,Tanque,,1.74,1.74,1.44,1.80,3.68,2.94,4.71,4.65
30/03/2025 03:35 a. m.,Ordeño,07:54,20.27,1,,,,,0,,1.50,1.26,1.14,1.32,0,0,0,0,5.07,4.99,4.81,4.90,VMS 3,,Tanque,,1.98,1.68,1.50,1.86,4.54,3.93,5.92,5.88
30/03/2025 03:40 p. m.,Ordeño,06:30,16.27,2,,,,,0,,1.32,1.26,1.20,1.32,0,0,0,0,4.86,4.80,4.68,4.75,VMS 3,,Tanque,,1.80,1.68,1.68,1.68,3.66,3.15,4.81,4.65
31/03/2025 12:12 a. m.,Ordeño,05:39,10.09,1,,,,,0,,1.26,1.08,1.02,1.20,0,0,0,0,4.58,4.54,4.42,4.42,VMS 3,,Tanque,,1.68,1.50,1.38,1.68,2.31,1.92,2.87,2.99
31/03/2025 11:04 a. m.,Ordeño,06:53,15.56,2,,,,,0,,1.44,1.14,1.08,1.32,0,0,0,0,5.20,4.97,4.84,4.95,VMS 3,,Tanque,,1.92,1.62,1.44,1.74,3.49,3.02,4.50,4.55
31/03/2025 11:44 p. m.,Ordeño,07:23,17.35,3,,,,,0,,1.50,1.32,1.14,1.32,0,0,0,0,4.96,4.88,4.63,4.96,VMS 3,,Tanque,,2.04,1.80,1.50,1.80,3.94,3.35,5.02,5.04
01/04/2025 07:54 a. m.,Ordeño,05:22,11.38,1,,,,,0,,1.50,1.20,1.14,1.26,0,0,0,0,4.91,4.73,4.58,4.74,VMS 3,,Tanque,,1.92,1.68,1.50,1.74,2.55,2.22,3.31,3.30
01/04/2025 07:35 p. m.,Ordeño,06:53,15.26,2,,,,,0,,1.38,1.26,1.08,1.32,0,0,0,0,4.91,4.79,4.74,4.80,VMS 3,,Tanque,,1.74,1.68,1.50,1.68,3.49,2.94,4.47,4.36
02/04/2025 11:26 a. m.,Ordeño,08:21,22.86,1,,,,,0,,1.50,1.26,1.26,1.38,0,0,0,0,5.23,5.15,4.93,5.19,VMS 3,,Tanque,,1.98,1.62,1.56,1.98,4.85,4.53,6.89,6.59
02/04/2025 11:11 p. m.,Ordeño,06:30,14.39,2,,,,,0,,1.44,1.20,1.08,1.38,0,0,0,0,4.69,4.67,4.46,4.53,VMS 3,,Tanque,,1.86,1.86,1.50,1.74,3.15,2.82,4.21,4.21
04/04/2025 02:23 a. m.,Ordeño,09:37,25.60,1,,,,,0,,1.56,1.26,1.14,1.32,0,0,0,0,5.17,5.24,4.90,5.06,VMS 3,,Tanque,,1.98,1.74,1.50,1.80,5.07,5.59,7.89,7.05
04/04/2025 04:43 p. m.,Ordeño,05:58,11.03,2,,,,,0,,1.50,1.14,1.02,1.32,0,0,0,0,4.75,4.60,4.44,4.63,VMS 3,,Tanque,,1.92,1.68,1.38,1.68,2.53,2.09,3.13,3.28
05/04/2025 01:08 a. m.,Ordeño,05:16,6.96,1,,,,,0,,1.20,1.02,0.84,1.02,0,0,0,0,4.69,4.75,4.63,4.69,VMS 3,,Tanque,,1.56,1.56,1.26,1.44,1.62,1.36,1.88,2.10
05/04/2025 02:53 p. m.,Ordeño,08:00,17.17,2,,,,,0,,1.32,1.26,1.02,1.32,0,0,0,0,5.33,5.17,5.05,5.29,VMS 3,,Tanque,,1.74,1.74,1.38,1.68,3.69,3.27,5.13,5.08
06/04/2025 12:59 a. m.,Ordeño,07:32,12.25,1,,,,,0,,1.20,1.14,0.96,1.26,0,0,0,0,4.89,4.84,4.84,4.79,VMS 3,,Tanque,,1.62,1.56,1.38,1.62,2.61,2.40,3.61,3.63
06/04/2025 06:02 p. m.,Ordeño,09:15,21.13,2,,,,,0,,1.50,1.38,1.14,1.50,0,0,0,0,5.23,5.20,5.00,5.20,VMS 3,,Tanque,,1.92,1.80,1.86,2.10,4.15,4.21,6.44,6.33
07/04/2025 02:36 a. m.,Ordeño,05:00,8.44,1,,,,,0,,1.20,1.02,1.02,1.26,0,0,0,0,4.70,4.73,4.55,4.59,VMS 3,,Tanque,,1.62,1.44,1.44,1.68,1.82,1.62,2.48,2.52
07/04/2025 04:02 p. m.,Ordeño,08:07,18.46,2,,,,,0,,1.50,1.26,1.14,1.44,0,0,0,0,5.32,5.19,5.04,5.29,VMS 3,,Tanque,,1.98,1.74,1.56,1.80,3.86,3.64,5.61,5.35
08/04/2025 05:51 a. m.,Ordeño,07:40,18.00,1,,,,,0,,1.38,1.20,1.14,1.44,0,0,0,0,5.06,4.99,4.76,4.96,VMS 3,,Tanque,,1.92,1.68,1.50,1.80,3.87,3.48,5.53,5.12
08/04/2025 10:47 p. m.,Ordeño,08:09,19.46,2,,,,,0,,1.38,1.20,1.08,1.38,0,0,0,0,5.01,4.97,4.69,4.95,VMS 3,,Tanque,,1.86,1.62,1.56,1.80,4.11,3.91,5.77,5.67
09/04/2025 04:10 p. m.,Ordeño,08:12,20.38,1,,,,,0,,1.44,1.20,1.08,1.38,0,0,0,0,5.11,5.06,4.83,5.04,VMS 3,,Tanque,,1.86,1.62,1.44,1.68,4.33,4.17,6.07,5.81
10/04/2025 06:50 a. m.,Ordeño,07:25,13.92,1,,,,,0,,1.32,1.20,0.96,1.20,0,0,0,0,4.63,4.64,4.48,4.48,VMS 3,,Tanque,,1.74,1.68,1.50,1.56,2.91,2.68,4.32,4.01
10/04/2025 08:38 p. m.,Ordeño,09:30,15.56,2,,,,,0,,1.32,1.26,0.72,1.38,0,0,0,0,5.09,4.96,4.61,4.91,VMS 3,,Tanque,,1.68,1.80,1.20,1.86,3.33,3.01,4.72,4.50
11/04/2025 07:33 a. m.,Ordeño,06:00,11.46,1,,,,,0,,1.26,1.20,1.02,1.32,0,0,0,0,4.64,4.69,4.48,4.68,VMS 3,,Tanque,,1.62,1.62,1.44,1.68,2.44,2.29,3.31,3.42
11/04/2025 11:06 p. m.,Ordeño,07:59,16.92,2,,TI,,,0,,1.38,1.26,1.02,1.38,0,0,0,0,4.96,4.91,4.72,4.97,VMS 3,,Tanque,,1.80,1.68,1.62,1.74,3.48,3.37,5.19,4.88
12/04/2025 04:47 p. m.,Ordeño,07:33,19.34,1,,,,,0,,1.50,1.38,1.20,1.38,0,0,0,0,4.95,5.00,4.78,4.90,VMS 3,,Tanque,,1.98,1.74,1.62,1.86,3.96,3.87,5.85,5.66
13/04/2025 03:41 a. m.,Ordeño,05:44,11.19,1,,DI,,,0,,1.32,1.26,1.02,1.20,0,0,0,0,4.54,4.65,4.41,4.49,VMS 3,,Tanque,,1.80,1.80,1.44,1.50,2.39,2.21,3.25,3.34
13/04/2025 04:49 p. m.,Ordeño,07:29,15.11,2,,,,,0,,1.32,1.14,1.02,1.32,0,0,0,0,4.99,4.83,4.72,4.82,VMS 3,,Tanque,,1.74,1.50,1.50,1.80,3.24,2.96,4.45,4.46
14/04/2025 02:16 a. m.,Ordeño,06:03,11.63,1,,,,,0,,1.26,1.08,1.02,1.32,0,0,0,0,4.98,4.83,4.80,4.96,VMS 3,,Tanque,,1.80,1.50,1.50,1.68,2.45,2.25,3.51,3.42
14/04/2025 10:18 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
15/04/2025 02:54 a. m.,Ordeño,11:10,24.80,1,,,,,0,,1.50,1.14,1.02,1.44,0,0,0,0,4.90,4.79,4.87,4.94,VMS 3,,Tanque,,1.98,1.56,1.38,1.86,5.01,4.51,8.16,7.12
15/04/2025 04:52 p. m.,Ordeño,05:51,13.65,2,,,,,0,,1.44,1.26,1.20,1.38,0,0,0,0,4.76,4.80,4.53,4.60,VMS 3,,Tanque,,1.92,1.74,1.50,1.74,3.02,2.81,3.97,3.85
16/04/2025 08:48 a. m.,Ordeño,06:43,15.17,1,,,,,0,,1.32,1.20,1.08,1.38,0,0,0,0,4.56,4.55,4.37,4.47,VMS 3,,Tanque,,1.74,1.56,1.56,1.68,3.20,3.19,4.38,4.40
16/04/2025 06:21 p. m.,Ordeño,06:04,12.43,2,,,,,0,,1.38,1.08,1.08,1.32,0,0,0,0,5.23,5.02,4.90,4.95,VMS 3,,Tanque,,1.80,1.56,1.56,1.68,2.58,2.52,3.70,3.63
17/04/2025 06:28 a. m.,Ordeño,07:20,15.63,1,,,,,0,,1.38,1.20,1.08,1.38,0,0,0,0,5.09,4.95,4.78,5.01,VMS 3,,Tanque,,1.86,1.74,1.62,1.68,3.28,3.07,4.66,4.62
18/04/2025 02:54 a. m.,Ordeño,09:18,24.27,1,,,,,0,,1.44,1.38,1.20,1.50,0,0,0,0,4.94,4.92,4.86,5.04,VMS 3,,Tanque,,1.92,1.74,1.74,1.86,4.70,4.73,7.76,7.08
18/04/2025 07:57 p. m.,Ordeño,08:28,19.15,2,,,,,0,,1.44,1.14,1.08,1.32,0,0,0,0,4.87,4.93,4.66,4.83,VMS 3,,Tanque,,1.92,1.56,1.56,1.80,3.91,3.95,5.74,5.55
19/04/2025 08:07 a. m.,Ordeño,05:32,16.22,1,,,,,0,,1.50,1.20,1.20,1.38,0,0,0,0,4.96,4.86,4.72,4.82,VMS 3,,Tanque,,2.10,1.68,1.68,1.74,3.46,3.24,4.80,4.72
20/04/2025 01:40 a. m.,Ordeño,09:12,23.26,1,,,,,0,,1.56,1.32,1.14,1.38,0,0,0,0,5.05,4.95,4.90,5.06,VMS 3,,Tanque,,1.98,1.92,1.56,1.86,4.69,4.36,7.19,7.02
20/04/2025 01:46 p. m.,Ordeño,05:41,11.10,2,,,,,0,,1.38,1.26,1.08,1.32,0,0,0,0,4.54,4.59,4.33,4.43,VMS 3,,Tanque,,1.86,1.68,1.62,1.68,2.31,2.26,3.30,3.23
20/04/2025 04:48 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
21/04/2025 11:14 a. m.,Ordeño,09:25,25.68,1,,,,,0,,1.44,1.38,1.20,1.44,0,0,0,0,5.08,5.03,4.78,5.07,VMS 3,,Tanque,,1.80,1.92,1.68,1.86,5.35,5.20,7.67,7.46
22/04/2025 12:06 a. m.,Ordeño,06:54,14.37,1,,,,,0,,1.38,1.14,1.02,1.32,0,0,0,0,4.77,4.80,4.49,4.57,VMS 3,,Tanque,,1.80,1.68,1.50,1.80,2.95,2.92,4.35,4.15
22/04/2025 11:44 a. m.,Ordeño,07:00,16.07,2,,,,,0,,1.32,1.32,1.08,1.20,0,0,0,0,5.10,5.05,4.86,4.02,VMS 3,,Tanque,,1.92,1.86,1.50,1.68,3.28,3.14,4.74,4.91
23/04/2025 01:24 a. m.,Ordeño,07:46,17.23,1,,,,,0,"DI,TD",1.32,1.26,1.20,1.38,0,0,0,0,5.09,4.36,4.36,5.36,VMS 3,,Tanque,,1.68,1.74,1.56,1.80,3.59,3.54,5.14,4.96
23/04/2025 07:30 p. m.,Ordeño,09:42,22.18,2,,DI,,,0,,1.50,1.32,1.08,1.50,0,0,0,0,4.94,4.87,4.89,5.00,VMS 3,,Tanque,,2.22,1.80,1.56,1.86,4.37,4.69,6.63,6.49
24/04/2025 05:55 a. m.,Ordeño,06:02,12.84,1,,,,,0,,1.20,1.20,1.14,1.32,0,0,0,0,4.54,4.59,4.50,4.60,VMS 3,,Tanque,,1.68,1.68,1.56,1.68,2.72,2.50,3.88,3.74
24/04/2025 08:04 p. m.,Ordeño,08:29,18.55,2,,,,,0,,1.44,1.26,1.14,1.32,0,0,0,0,5.06,4.94,4.87,4.96,VMS 3,,Tanque,,1.86,1.68,1.50,1.68,3.89,3.76,5.48,5.42
25/04/2025 07:04 a. m.,Ordeño,07:24,7.71,1,,,"DD,TD","DD,TD",0,,1.38,0.00,1.08,0.00,0,0,0,0,4.96,0.00,4.63,0.00,VMS 3,,Tanque,,1.98,0.00,1.44,0.00,3.21,0.00,4.50,0.00
18/06/2025 02:21 p. m.,Ordeño,04:52,2.49,1,,,,,0,Todos,0.90,0.84,0.90,0.96,1256,1184,771,1379,4.11,4.37,4.17,3.90,VMS 3,,Divert 3,,1.92,1.44,1.74,1.92,0.50,0.62,0.77,0.60
18/06/2025 11:31 p. m.,Ordeño,07:43,6.50,2,,,,,0,Todos,1.20,1.20,1.20,1.32,1248,789,772,872,4.82,4.94,4.84,4.44,VMS 3,,Divert 3,,2.10,1.86,1.86,2.10,1.26,1.63,1.87,1.74
19/06/2025 08:28 a. m.,Ordeño,13:47,7.72,1,,,,,0,"DI,DD,TD",1.50,1.32,1.38,1.20,1233,672,564,863,5.26,5.00,4.91,4.46,VMS 3,,Divert 3,,1.98,1.98,1.86,1.92,1.58,1.92,2.22,2.00
