Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
25/06/2025 05:41 p. m.,Ordeño,08:53,11.06,3,,,,,0,,0.90,1.02,0.78,0.72,346,0,0,0,5.05,5.44,4.96,5.19,VMS 3,,Tanque,,1.26,1.38,1.26,1.14,2.40,3.30,3.00,2.36
26/06/2025 06:14 a. m.,Ordeño,08:18,9.54,1,,,,,0,,0.90,0.84,0.72,0.72,348,0,0,0,4.63,5.04,4.70,4.44,VMS 3,,Tanque,,1.32,1.20,1.14,1.08,2.49,2.16,2.65,2.24
26/06/2025 05:05 p. m.,Ordeño,12:04,6.62,2,,,,TD,0,,0.84,0.90,0.84,0.00,355,0,0,0,4.72,5.06,4.75,0.00,VMS 3,,Tanque,,1.38,1.32,1.20,0.00,2.15,2.03,2.44,0.00
27/06/2025 05:38 a. m.,Ordeño,12:42,12.17,1,,,,,0,DD,0.84,0.84,0.72,0.66,332,0,0,0,4.45,4.86,4.61,3.64,VMS 3,,Tanque,,1.32,1.26,1.32,1.14,2.64,2.44,3.08,4.01
27/06/2025 11:09 p. m.,Ordeño,11:39,7.26,2,,,"DD,TD","DD,TD",0,,0.90,0.00,0.78,0.00,329,0,0,0,4.63,0.00,4.67,0.00,VMS 3,,Tanque,,1.32,0.00,1.32,0.00,3.30,0.00,3.96,0.00
28/06/2025 06:43 a. m.,Ordeño,07:33,6.93,1,,TD,DI,DI,0,,0.00,0.90,0.90,0.54,0,0,0,0,0.00,4.76,4.49,2.28,VMS 3,,Tanque,,0.00,1.32,1.44,1.32,0.00,2.90,1.63,2.40
28/06/2025 11:46 p. m.,Ordeño,09:57,15.01,2,,,,,0,,0.90,0.84,0.78,0.72,0,0,0,0,4.56,4.83,4.84,4.46,VMS 3,,Tanque,,1.32,1.38,1.14,1.14,3.56,2.92,4.92,3.61
29/06/2025 10:46 a. m.,Ordeño,07:51,6.51,1,,TD,DI,DI,0,,0.00,0.96,0.72,0.66,0,0,0,0,0.00,4.66,4.43,2.81,VMS 3,,Tanque,,0.00,1.32,1.08,1.20,0.00,2.29,2.68,1.54
29/06/2025 09:30 p. m.,Ordeño,08:50,9.45,2,,TI,,,0,TI,0.72,0.84,0.90,0.72,0,0,0,0,4.92,4.74,5.21,4.03,VMS 3,,Tanque,,1.38,1.20,1.32,1.14,0.56,2.45,3.30,3.14
30/06/2025 07:26 a. m.,Ordeño,10:48,8.87,1,,,,TD,0,,0.84,0.90,0.78,0.00,0,0,0,0,4.50,4.73,5.04,0.00,VMS 3,,Tanque,,1.26,1.26,1.26,0.00,2.22,2.32,4.33,0.00
30/06/2025 09:32 p. m.,Ordeño,09:50,13.27,2,,,,,0,,0.90,0.90,0.78,0.72,0,0,0,0,4.81,4.60,4.61,4.01,VMS 3,,Tanque,,1.32,1.44,1.20,1.20,2.76,2.75,3.41,4.35
01/07/2025 07:58 a. m.,Ordeño,07:03,10.56,1,,,,,0,,1.02,1.02,0.84,0.84,0,0,0,0,4.89,4.65,4.67,4.28,VMS 3,,Tanque,,1.38,1.38,1.20,1.14,2.37,2.62,2.91,2.66
01/07/2025 07:22 p. m.,Ordeño,09:16,10.45,2,,,,,0,,0.84,1.08,0.72,0.72,0,0,0,0,4.71,4.58,4.71,4.49,VMS 3,,Tanque,,1.26,1.44,1.02,1.08,2.36,2.58,3.05,2.46
02/07/2025 05:46 a. m.,Ordeño,08:13,8.83,1,,,,,0,,0.90,0.90,0.78,0.42,0,0,0,0,4.76,4.22,4.29,2.08,VMS 3,,Tanque,,1.26,1.26,1.14,0.72,2.39,2.42,2.73,1.29
02/07/2025 11:00 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
02/07/2025 09:41 p. m.,Ordeño,09:14,17.08,2,,,,,0,,0.90,0.96,0.78,0.84,0,0,0,0,4.85,4.63,4.84,4.51,VMS 3,,Tanque,,1.26,1.38,1.32,1.38,3.71,3.79,4.62,4.96
03/07/2025 08:57 a. m.,Ordeño,09:43,10.83,1,,,,,0,,0.90,0.90,0.72,0.66,0,0,0,0,4.64,4.61,4.63,4.35,VMS 3,,Tanque,,1.26,1.20,1.14,1.02,2.40,2.58,3.20,2.65
04/07/2025 01:38 a. m.,Ordeño,11:47,11.95,1,,,TD,TD,0,,0.78,1.02,0.72,0.00,0,0,0,0,4.64,4.64,4.52,0.00,VMS 3,,Tanque,,1.26,1.50,1.74,0.00,3.79,3.61,4.55,0.00
04/07/2025 06:20 a. m.,Ordeño,10:02,6.80,2,,,,,0,,0.66,0.72,0.60,0.66,0,0,0,0,3.98,4.33,3.84,3.97,VMS 3,,Tanque,,1.08,1.20,1.50,1.08,0.77,0.85,1.76,3.42
04/07/2025 08:08 p. m.,Ordeño,09:29,14.12,3,,,,,0,,0.72,1.08,0.72,0.84,0,0,0,0,4.83,4.71,4.69,4.20,VMS 3,,Tanque,,1.08,1.56,1.14,1.32,3.15,3.38,4.01,3.58
05/07/2025 07:37 a. m.,Ordeño,09:02,12.92,1,,,,,0,,0.96,0.96,0.78,0.66,0,0,0,0,4.73,4.72,4.69,2.82,VMS 3,,Tanque,,1.38,1.44,1.20,1.02,2.99,3.03,3.66,3.24
05/07/2025 03:21 p. m.,Ordeño,06:45,8.54,2,,,,,0,,1.02,0.90,0.78,0.90,0,0,0,0,4.42,4.36,4.39,3.91,VMS 3,,Tanque,,1.44,1.32,1.14,1.56,2.01,1.88,2.22,2.43
06/07/2025 12:13 a. m.,Ordeño,08:16,8.91,1,,,,,0,,0.90,0.96,0.72,0.78,0,0,0,0,4.54,4.56,4.59,4.20,VMS 3,,Tanque,,1.44,1.38,1.20,1.08,2.09,2.14,2.39,2.29
06/07/2025 09:18 a. m.,Ordeño,08:39,5.53,2,,TD,"TI,TD",TI,0,,0.90,0.90,0.00,0.54,0,0,0,0,4.58,4.55,0.00,4.19,VMS 3,,Tanque,,1.44,1.26,0.00,1.32,2.38,2.28,0.00,0.87
06/07/2025 06:21 p. m.,Ordeño,08:23,13.29,3,,,,,0,,0.96,0.90,0.84,0.84,0,0,0,0,4.50,4.62,4.95,4.41,VMS 3,,Tanque,,1.44,1.26,1.20,1.20,2.55,2.45,4.35,3.94
07/07/2025 03:41 a. m.,Ordeño,06:12,9.12,1,,,,,0,,1.20,0.84,0.78,0.84,0,0,0,0,4.62,4.52,4.21,3.94,VMS 3,,Tanque,,1.80,1.44,1.20,1.14,2.15,2.32,1.86,2.79
07/07/2025 04:22 p. m.,Ordeño,09:14,12.79,2,,,,,0,,1.08,0.90,0.78,0.78,0,0,0,0,4.88,4.67,4.79,4.49,VMS 3,,Tanque,,1.56,1.32,1.20,1.14,3.09,2.75,3.49,3.46
07/07/2025 11:51 p. m.,Ordeño,09:35,8.80,1,,,,,0,,0.96,1.02,0.66,0.84,0,0,0,0,4.49,4.45,4.59,4.29,VMS 3,,Tanque,,1.44,1.38,1.08,1.26,2.12,2.13,2.16,2.39
08/07/2025 09:28 a. m.,Ordeño,07:26,8.83,2,,TI,,,0,,0.90,0.90,1.02,0.66,0,0,0,0,4.09,4.60,4.62,3.13,VMS 3,,Tanque,,1.50,1.26,2.04,1.08,0.53,2.81,2.20,3.29
08/07/2025 07:34 p. m.,Ordeño,09:37,13.69,3,,,,,0,,0.90,0.90,0.78,0.78,0,0,0,0,4.49,4.44,4.75,4.55,VMS 3,,Tanque,,1.44,1.32,1.32,1.20,2.96,2.79,5.04,2.90
09/07/2025 03:49 a. m.,Ordeño,08:06,10.10,1,,,,,0,,1.02,0.96,0.78,0.84,0,0,0,0,4.57,4.40,4.31,3.74,VMS 3,,Tanque,,1.56,1.32,1.20,1.20,2.44,2.28,2.65,2.73
09/07/2025 04:05 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
09/07/2025 02:21 p. m.,Ordeño,07:48,9.42,2,,TI,DI,,0,"DD,TI",0.90,0.90,0.96,0.78,0,0,0,0,3.89,4.39,4.44,3.65,VMS 3,,Tanque,,1.86,1.32,1.50,1.20,0.60,2.95,2.38,3.49
09/07/2025 08:03 p. m.,Ordeño,11:18,9.33,3,,,,,0,,0.84,0.90,0.78,0.66,0,0,0,0,4.39,4.31,4.76,2.88,VMS 3,,Tanque,,1.26,1.26,1.44,1.02,1.50,1.70,3.86,2.27
10/07/2025 05:51 a. m.,Ordeño,08:43,11.75,1,,,,,0,,1.02,0.96,0.78,0.90,0,0,0,0,4.57,4.46,4.37,4.10,VMS 3,,Tanque,,1.50,1.26,1.26,1.50,2.74,2.62,3.24,3.15
10/07/2025 06:05 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
10/07/2025 06:08 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
10/07/2025 04:31 p. m.,Ordeño,12:11,10.91,2,,"DI,TD",,,0,,0.90,0.96,0.66,0.72,0,0,0,0,4.36,4.46,4.47,4.13,VMS 3,,Tanque,,1.50,1.32,1.26,1.38,2.83,3.06,2.95,2.07
11/07/2025 01:43 a. m.,Ordeño,08:04,8.64,1,,DI,TI,TI,0,,0.84,0.96,0.00,0.84,0,0,0,0,4.59,4.51,0.00,3.49,VMS 3,,Tanque,,1.32,1.38,0.00,1.20,1.56,2.68,0.00,4.40
11/07/2025 07:15 p. m.,Ordeño,18:38,19.29,2,,,,,1,"DI,TI",0.96,0.96,1.62,0.72,0,0,340,0,5.81,4.69,6.06,4.27,VMS 3,,Tanque,,1.62,1.38,2.52,1.50,4.14,3.67,7.69,3.79
12/07/2025 08:00 p. m.,Ordeño,14:57,18.54,1,,,,,0,,1.62,0.96,0.66,0.78,0,0,0,0,5.03,4.75,4.95,4.36,VMS 3,,Tanque,,2.82,1.32,1.38,1.26,4.44,4.34,3.90,5.86
13/07/2025 11:34 a. m.,Ordeño,12:13,13.97,1,,DI,,,0,,0.96,1.02,0.78,0.72,0,0,0,0,4.63,4.65,4.97,4.31,VMS 3,,Tanque,,1.38,1.44,1.38,1.20,2.71,3.30,4.06,3.90
14/07/2025 02:58 a. m.,Ordeño,10:28,11.87,1,,TI,TI,,0,"DI,DD",1.08,0.96,0.78,0.66,0,0,0,0,4.75,4.70,3.55,3.83,VMS 3,,Tanque,,1.74,1.32,1.50,1.14,3.56,3.83,0.24,4.24
14/07/2025 07:43 a. m.,Ordeño,13:06,8.88,2,,,,,1,TI,0.84,0.90,0.84,0.78,0,0,0,0,4.31,4.49,5.34,3.96,VMS 3,,Tanque,,1.20,1.26,1.50,1.08,1.18,1.27,4.68,1.75
14/07/2025 11:10 p. m.,Ordeño,09:40,11.96,3,,TI,DI,,1,TI,0.90,1.02,1.08,0.78,0,0,0,0,4.42,4.77,5.42,4.33,VMS 3,,Tanque,,1.68,1.32,1.38,1.32,0.67,3.81,2.98,4.50
15/07/2025 04:07 a. m.,Ordeño,09:05,9.13,1,,,,,0,,0.72,0.78,0.84,0.66,0,0,0,0,4.83,4.46,4.57,4.23,VMS 3,,Tanque,,1.14,1.14,1.20,0.96,1.34,1.38,4.56,1.85
15/07/2025 03:20 p. m.,Ordeño,10:03,12.74,2,,,,,0,,0.96,0.96,0.72,0.66,0,0,0,0,4.93,4.86,4.93,3.25,VMS 3,,Tanque,,1.38,1.32,1.62,1.26,2.16,3.29,3.44,3.85
16/07/2025 03:01 a. m.,Ordeño,10:05,10.52,1,,TI,TI,TI,0,"DI,DD",1.02,0.90,0.54,0.72,0,0,0,0,4.77,4.87,3.89,4.14,VMS 3,,Tanque,,1.62,1.32,1.08,1.14,2.93,3.40,0.10,4.09
16/07/2025 10:50 a. m.,Ordeño,12:15,11.21,2,,DI,,,0,,0.96,0.96,0.72,0.78,0,0,0,0,4.61,4.66,5.17,4.39,VMS 3,,Tanque,,1.38,1.26,1.20,1.14,2.19,2.24,3.95,2.83
16/07/2025 09:26 p. m.,Ordeño,07:17,13.08,3,,,,,0,,1.08,1.02,0.78,0.78,0,0,0,0,4.90,4.71,4.42,4.53,VMS 3,,Tanque,,1.56,1.38,1.20,1.26,2.85,3.30,3.59,3.34
17/07/2025 09:14 a. m.,Ordeño,09:40,13.55,1,,,,,0,,0.84,0.96,0.66,0.78,0,0,0,0,4.80,4.76,4.73,3.93,VMS 3,,Tanque,,1.32,1.32,1.20,1.14,3.25,3.43,2.79,4.08
17/07/2025 10:04 p. m.,Ordeño,08:16,10.86,2,,,TI,TI,0,,0.96,1.08,0.00,0.84,0,0,0,0,4.73,4.66,0.00,4.64,VMS 3,,Tanque,,1.32,1.56,0.00,1.26,3.52,3.42,0.00,3.92
18/07/2025 12:52 a. m.,Ordeño,14:17,6.11,1,,DI,,,0,TI,0.84,0.84,0.66,0.72,0,0,0,0,4.30,4.40,5.20,4.32,VMS 3,,Tanque,,1.26,1.20,1.02,1.02,1.00,1.08,2.79,1.24
