Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
17/03/2025 02:30 p. m.,Ordeño,06:49,12.28,2,,,,,0,,1.32,1.62,1.44,1.50,0,0,0,0,4.33,4.47,4.23,4.39,VMS 3,,Tanque,,2.10,2.04,2.04,2.04,3.38,2.79,2.12,3.99
18/03/2025 01:29 a. m.,Ordeño,06:03,14.79,1,,,,,0,,1.26,1.56,1.62,1.62,0,0,0,0,4.53,4.58,4.55,4.76,VMS 3,,Tanque,,1.62,2.10,2.04,2.10,4.04,3.46,2.31,4.98
18/03/2025 06:09 p. m.,Ordeño,12:21,23.96,2,,,,,0,,1.44,1.68,1.62,1.62,0,0,0,0,4.93,4.92,4.99,5.00,VMS 3,,Tanque,,2.16,2.22,2.10,2.22,6.84,5.30,3.79,8.03
19/03/2025 03:09 p. m.,Ordeño,10:07,26.48,1,,,,,1,,1.38,1.86,1.98,1.62,0,0,0,0,4.71,4.79,4.67,4.93,VMS 3,,Tanque,,1.92,2.40,3.84,2.10,6.91,5.76,5.04,8.77
20/03/2025 07:00 a. m.,Ordeño,08:38,20.08,1,,,,,0,,1.38,1.86,1.68,1.62,0,0,0,0,4.71,4.73,4.69,4.84,VMS 3,,Tanque,,1.86,2.58,2.16,2.04,5.54,4.62,3.32,6.60
21/03/2025 07:32 a. m.,Ordeño,09:11,24.82,1,,,,,0,,1.44,1.80,1.74,1.74,0,0,0,0,4.49,4.64,4.19,4.77,VMS 3,,Tanque,,2.34,2.34,2.22,2.28,6.34,5.66,4.36,8.46
21/03/2025 07:41 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
21/03/2025 11:52 p. m.,Ordeño,08:04,20.93,1,,,,,0,,1.44,1.74,1.74,1.68,0,0,0,0,4.65,4.72,4.57,4.75,VMS 3,,Tanque,,2.04,2.34,2.28,2.28,5.98,4.98,3.12,6.85
22/03/2025 11:26 p. m.,Ordeño,13:01,27.67,1,,,,,1,,1.44,1.62,1.56,1.50,0,0,0,0,4.85,4.91,4.47,4.73,VMS 3,,Tanque,,1.92,2.04,2.04,2.04,7.35,6.25,4.78,9.29
23/03/2025 02:48 p. m.,Ordeño,07:44,15.40,1,,,,,0,,1.32,1.74,1.38,1.74,0,0,0,0,4.17,4.46,4.21,4.45,VMS 3,,Tanque,,2.16,2.22,1.86,2.16,4.17,3.59,2.64,5.00
24/03/2025 03:24 a. m.,Ordeño,05:46,14.41,1,,,,,0,,1.38,1.56,1.68,1.56,0,0,0,0,4.46,4.53,4.45,4.58,VMS 3,,Tanque,,1.86,2.04,2.10,1.92,3.94,3.39,2.25,4.83
25/03/2025 06:25 a. m.,Ordeño,07:20,23.43,1,,,,,0,,1.44,1.68,2.16,1.68,0,0,0,0,4.82,4.79,5.07,5.16,VMS 3,,Tanque,,1.86,2.16,2.64,2.16,6.55,4.79,3.73,8.36
25/03/2025 12:35 p. m.,Ordeño,04:23,3.40,2,,,Todos,,0,TI,0.78,1.20,0.84,1.14,700,0,0,0,4.01,4.25,4.94,3.95,VMS 3,,Tanque,,1.32,2.04,1.98,1.56,0.92,0.85,0.60,1.03
26/03/2025 02:16 a. m.,Ordeño,09:43,12.53,1,,,,,1,,1.26,1.62,1.74,1.68,522,0,0,0,4.41,4.40,5.03,4.46,VMS 3,,Tanque,,2.28,2.22,2.22,2.16,3.64,2.86,1.90,4.13
26/03/2025 10:47 a. m.,Ordeño,06:16,11.47,2,,,,,1,,1.38,1.56,1.68,1.62,0,0,0,0,5.07,5.01,5.42,5.28,VMS 3,,Tanque,,1.74,2.16,2.10,2.16,3.39,2.83,1.47,3.78
27/03/2025 03:02 a. m.,Ordeño,10:07,21.42,1,,,,,1,,1.38,1.86,2.10,1.86,0,0,0,0,5.03,4.94,5.48,5.25,VMS 3,,Tanque,,2.04,2.52,2.64,2.34,6.03,4.50,3.30,7.59
27/03/2025 03:08 p. m.,Ordeño,08:32,17.27,2,,,,,1,,1.44,1.92,1.68,1.92,0,0,0,0,4.86,4.87,5.16,5.07,VMS 3,,Tanque,,1.92,2.28,2.10,2.52,5.01,3.88,2.74,5.64
28/03/2025 09:14 a. m.,Ordeño,08:16,22.85,1,,,,,1,,1.56,1.68,1.86,1.80,0,0,0,0,4.82,4.83,5.37,5.01,VMS 3,,Tanque,,2.10,2.28,2.46,2.34,5.74,5.20,3.67,8.24
28/03/2025 03:59 p. m.,Ordeño,03:47,6.78,2,,DI,,,1,,1.26,1.38,1.32,1.56,0,0,0,0,4.45,4.61,4.58,4.52,VMS 3,,Tanque,,1.86,1.74,1.80,2.16,1.83,1.67,0.96,2.32
29/03/2025 02:08 a. m.,Ordeño,07:47,14.13,1,,,,,0,,1.38,1.56,1.56,1.68,0,0,0,0,4.70,4.75,4.86,4.73,VMS 3,,Tanque,,1.74,2.04,2.10,2.10,3.97,3.37,2.05,4.74
30/03/2025 07:10 a. m.,Ordeño,08:26,23.33,1,,,,,0,,1.44,1.80,2.16,1.98,0,0,0,0,4.61,4.72,4.81,4.89,VMS 3,,Tanque,,1.86,2.28,2.58,2.64,5.90,5.69,3.34,8.40
30/03/2025 02:36 p. m.,Ordeño,04:44,5.74,2,,,Todos,,0,,1.08,1.20,1.20,1.44,0,0,0,0,4.05,4.13,3.96,3.87,VMS 3,,Tanque,,1.50,1.80,1.74,1.92,1.74,1.37,0.85,1.78
31/03/2025 12:35 a. m.,Ordeño,06:04,10.01,1,,,,,0,,1.20,1.38,1.50,1.56,0,0,0,0,4.38,4.47,4.15,4.48,VMS 3,,Tanque,,1.92,1.92,1.80,1.98,2.94,2.27,1.45,3.35
31/03/2025 11:11 a. m.,Ordeño,07:21,12.85,2,,,,,0,,1.32,1.38,1.44,1.62,0,0,0,0,4.66,4.71,4.45,4.75,VMS 3,,Tanque,,1.80,1.86,2.04,2.16,3.66,2.97,1.94,4.28
01/04/2025 02:49 a. m.,Ordeño,09:22,18.96,1,,,,,0,,1.32,1.74,1.62,1.68,0,0,0,0,4.70,4.68,4.42,4.76,VMS 3,,Tanque,,1.80,2.16,2.10,2.10,5.23,4.35,2.96,6.42
01/04/2025 10:51 a. m.,Ordeño,05:35,10.05,2,,DI,,,0,,1.38,1.50,1.62,1.56,0,0,0,0,4.37,4.53,4.38,4.61,VMS 3,,Tanque,,2.22,1.92,2.10,1.98,2.47,2.44,1.75,3.39
02/04/2025 06:13 a. m.,Ordeño,12:05,24.19,1,,,,,0,,1.32,1.86,1.56,1.74,0,0,0,0,4.70,4.65,4.65,4.82,VMS 3,,Tanque,,1.98,2.46,2.10,2.28,6.49,5.42,4.01,8.27
02/04/2025 06:22 p. m.,Ordeño,08:09,14.58,2,,,,,0,,1.20,1.74,1.56,1.80,0,0,0,0,4.39,4.64,4.41,4.77,VMS 3,,Tanque,,2.10,2.28,1.98,2.34,3.90,3.43,2.43,4.82
03/04/2025 03:11 p. m.,Ordeño,07:00,21.03,1,,,,,0,,1.38,1.74,1.98,1.86,0,0,0,0,4.71,4.81,4.90,4.94,VMS 3,,Tanque,,2.10,2.22,2.58,2.40,5.31,5.20,3.34,7.18
04/04/2025 06:05 p. m.,Ordeño,09:18,23.97,1,,,,,0,,1.38,1.80,1.62,1.62,0,0,0,0,4.95,4.95,4.91,4.96,VMS 3,,Tanque,,2.28,2.22,2.28,2.10,5.92,4.90,4.48,8.67
05/04/2025 11:32 a. m.,Ordeño,06:46,18.30,1,,,,,0,,1.32,1.68,1.74,1.74,0,0,0,0,4.53,4.70,4.64,4.74,VMS 3,,Tanque,,1.74,2.16,2.22,2.28,4.96,4.32,2.48,6.54
06/04/2025 06:32 p. m.,Ordeño,09:21,25.47,1,,,,,0,,1.32,1.86,1.86,1.68,0,0,0,0,4.62,4.73,4.40,4.81,VMS 3,,Tanque,,2.16,2.58,2.40,2.16,6.74,5.70,4.78,8.25
07/04/2025 10:17 a. m.,Ordeño,06:24,13.96,1,,,,,0,,1.14,1.62,1.74,1.62,0,0,0,0,4.57,4.94,4.77,4.89,VMS 3,,Tanque,,1.98,2.04,2.16,1.98,3.79,3.39,2.11,4.67
07/04/2025 11:22 p. m.,Ordeño,06:57,16.11,2,,,,,0,,1.32,1.62,1.56,1.68,0,0,0,0,4.93,5.10,5.03,5.31,VMS 3,,Tanque,,1.92,2.16,2.04,2.10,4.21,3.82,2.56,5.52
08/04/2025 02:31 p. m.,Ordeño,06:06,17.23,1,,DI,,,0,,1.32,1.68,1.80,1.74,0,0,0,0,4.95,5.06,4.93,5.16,VMS 3,,Tanque,,2.28,2.10,2.34,2.22,3.62,4.36,2.88,6.37
09/04/2025 06:50 a. m.,Ordeño,07:39,18.53,1,,,,,0,,1.32,1.80,1.74,1.74,0,0,0,0,4.74,4.99,4.95,5.02,VMS 3,,Tanque,,1.68,2.28,2.22,2.22,5.15,4.21,3.01,6.16
09/04/2025 05:03 p. m.,Ordeño,06:09,11.94,2,,,,,0,,1.38,1.62,1.68,1.62,0,0,0,0,4.77,4.99,4.77,4.91,VMS 3,,Tanque,,1.86,2.28,2.16,2.10,3.12,2.71,1.94,4.17
10/04/2025 07:33 a. m.,Ordeño,06:16,17.09,1,,,,,0,,1.32,1.74,1.62,1.74,0,0,0,0,4.83,4.84,4.88,4.88,VMS 3,,Tanque,,1.80,2.22,2.10,2.28,4.39,4.03,2.78,5.89
10/04/2025 10:38 p. m.,Ordeño,06:47,16.50,2,,,,,0,,1.38,1.68,1.68,1.62,0,0,0,0,4.60,4.77,4.79,4.73,VMS 3,,Tanque,,1.86,2.22,2.16,2.22,4.22,4.08,2.61,5.59
11/04/2025 03:09 p. m.,Ordeño,07:12,18.96,1,,,,,0,,1.32,1.74,1.68,1.74,0,0,0,0,4.63,4.70,4.63,4.80,VMS 3,,Tanque,,1.86,2.28,2.16,2.22,5.08,4.54,3.08,6.26
11/04/2025 03:16 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 3,,,,,,,,,,,
12/04/2025 09:30 a. m.,Ordeño,06:38,18.19,1,,,,,0,,1.44,1.80,1.68,1.86,0,0,0,0,4.63,4.58,4.49,4.66,VMS 3,,Tanque,,2.10,2.46,2.28,2.46,4.89,4.11,3.11,6.08
13/04/2025 02:25 p. m.,Ordeño,08:03,26.65,1,,,,,0,,1.32,1.68,1.86,1.68,0,0,0,0,4.56,4.63,4.81,4.90,VMS 3,,Tanque,,1.92,2.10,2.46,2.22,6.15,6.44,4.13,9.93
13/04/2025 11:00 p. m.,Ordeño,04:42,5.84,2,,,,,0,,1.02,1.32,1.32,1.38,0,0,0,0,4.05,4.22,4.34,3.94,VMS 3,,Tanque,,1.44,1.80,1.80,1.80,1.61,1.32,1.03,1.88
14/04/2025 07:54 a. m.,Ordeño,06:09,9.52,1,,,,,0,,1.14,1.56,1.56,1.62,0,0,0,0,4.61,4.63,4.56,4.83,VMS 3,,Tanque,,1.56,2.04,2.04,2.16,2.68,2.19,1.38,3.27
15/04/2025 06:50 a. m.,Ordeño,08:55,22.62,1,,,,,0,,1.44,1.74,2.10,1.92,0,0,0,0,5.07,4.78,4.87,4.91,VMS 3,,Tanque,,1.98,2.40,2.64,2.46,6.32,4.82,3.59,7.89
15/04/2025 04:16 p. m.,Ordeño,06:22,9.64,2,,,,,0,,1.20,1.44,1.44,1.50,0,0,0,0,4.62,4.61,4.59,4.74,VMS 3,,Tanque,,1.74,1.86,1.80,1.98,2.47,2.16,1.77,3.24
16/04/2025 01:58 a. m.,Ordeño,06:22,10.19,1,,,,,0,,1.26,1.38,1.50,1.50,0,0,0,0,4.63,4.49,4.37,4.52,VMS 3,,Tanque,,1.80,1.92,2.04,1.98,2.68,2.28,1.70,3.53
16/04/2025 08:21 p. m.,Ordeño,03:27,1.05,2,,,Todos,"DI,DD,TI",0,,0.00,0.00,0.00,1.68,0,0,0,0,0.00,0.00,0.00,5.49,VMS 3,,Tanque,,0.00,0.00,0.00,2.64,0.00,0.00,0.00,1.05
17/04/2025 01:51 a. m.,Ordeño,06:20,20.14,1,,DI,,,0,,1.38,1.80,2.04,1.80,0,0,0,0,4.82,4.81,4.85,4.95,VMS 3,,Tanque,,1.98,2.34,2.46,2.34,4.10,5.22,3.12,7.70
17/04/2025 08:16 p. m.,Ordeño,08:28,22.53,2,,,,,0,,1.56,2.10,1.80,2.04,0,0,0,0,4.87,4.73,5.06,4.84,VMS 3,,Tanque,,2.04,2.82,2.34,2.64,6.14,5.12,3.63,7.64
19/04/2025 09:14 a. m.,Ordeño,06:16,26.36,1,,,,,0,,1.44,1.62,1.98,1.80,0,0,0,0,4.42,4.58,4.41,4.28,VMS 3,,Tanque,,1.92,2.10,2.76,2.46,6.55,6.12,4.52,9.17
19/04/2025 06:31 p. m.,Ordeño,04:16,8.53,2,,DI,,,0,,1.26,1.62,1.50,1.74,0,0,0,0,4.50,4.59,4.77,4.77,VMS 3,,Tanque,,1.86,2.22,1.86,2.22,1.87,2.21,1.22,3.23
20/04/2025 12:15 p. m.,Ordeño,05:37,15.47,1,,,,,1,,1.44,1.86,1.74,1.98,0,0,0,0,4.60,4.59,4.54,4.70,VMS 3,,Tanque,,1.86,2.46,2.40,2.34,4.22,3.70,2.02,5.53
21/04/2025 01:51 a. m.,Ordeño,05:46,13.15,1,,,,,0,,1.38,1.62,1.62,1.62,0,0,0,0,4.55,4.56,4.58,4.67,VMS 3,,Tanque,,1.92,2.52,2.10,1.98,3.35,3.16,2.10,4.54
21/04/2025 07:54 p. m.,Ordeño,07:52,19.46,2,,,,,0,,1.38,1.86,1.98,1.86,0,0,0,0,4.82,4.69,4.86,4.86,VMS 3,,Tanque,,2.04,2.58,2.46,2.46,5.03,4.65,3.03,6.75
22/04/2025 10:37 a. m.,Ordeño,09:09,13.87,1,,,,,1,,1.32,1.74,1.62,1.86,0,0,0,0,4.28,4.38,4.54,4.29,VMS 3,,Tanque,,1.80,2.46,2.10,2.34,3.57,3.31,2.34,4.65
22/04/2025 10:42 p. m.,Ordeño,08:46,13.68,2,,,,,1,"DI,TD",1.32,1.68,1.62,1.80,0,0,0,0,4.96,4.15,4.09,5.43,VMS 3,,Tanque,,1.74,2.16,2.04,2.22,3.49,3.18,2.28,4.73
23/04/2025 10:25 p. m.,Ordeño,10:50,21.58,1,,,TI,TI,1,,1.44,1.92,0.00,1.68,0,0,0,0,4.88,4.60,0.00,4.92,VMS 3,,Tanque,,1.92,2.46,0.00,2.10,6.30,5.72,0.00,9.56
24/04/2025 11:26 p. m.,Ordeño,09:21,23.17,1,,,,,1,TI,1.44,1.74,2.04,1.62,0,0,0,0,4.62,4.61,6.32,4.68,VMS 3,,Tanque,,2.28,2.28,2.58,1.98,6.44,5.35,3.25,8.13
25/04/2025 12:24 p. m.,Ordeño,07:49,12.94,1,,,TI,,1,TI,1.26,1.62,1.38,1.74,0,0,0,0,4.36,4.40,5.52,4.47,VMS 3,,Tanque,,1.92,2.22,1.86,2.34,3.77,3.40,0.92,4.85
25/04/2025 10:34 p. m.,Ordeño,07:35,11.75,2,,,,,1,TI,1.26,1.68,1.38,1.62,0,0,0,0,4.67,4.67,5.58,4.78,VMS 3,,Tanque,,2.10,2.16,1.92,1.98,3.25,3.02,0.98,4.50
26/04/2025 08:47 a. m.,Ordeño,06:17,12.23,1,,,,,1,,1.32,1.74,1.68,1.74,0,0,0,0,4.92,4.88,5.57,5.07,VMS 3,,Tanque,,2.22,2.22,2.34,2.16,3.36,3.21,1.12,4.54
26/04/2025 07:27 p. m.,Ordeño,06:30,12.91,2,,,,,1,,1.44,1.68,1.68,1.68,0,0,0,0,4.83,4.76,5.28,5.03,VMS 3,,Tanque,,2.22,2.22,2.28,2.16,3.46,3.18,1.70,4.57
27/04/2025 08:02 a. m.,Ordeño,10:12,15.35,1,,,,,1,,1.38,1.68,1.86,1.74,0,0,0,0,4.77,4.86,5.32,4.95,VMS 3,,Tanque,,1.92,2.46,2.28,2.16,4.31,3.54,2.03,5.47
28/04/2025 02:27 a. m.,Ordeño,08:56,21.65,1,,,,,1,,1.38,1.80,1.86,1.56,0,0,0,0,4.68,4.61,5.18,4.83,VMS 3,,Tanque,,1.80,2.46,2.34,2.04,5.63,4.61,3.28,8.13
28/04/2025 11:21 a. m.,Ordeño,05:31,10.91,2,,,,,0,,1.26,1.62,1.62,1.62,0,0,0,0,4.33,4.56,3.91,4.49,VMS 3,,Tanque,,1.68,2.22,2.28,2.04,2.93,2.49,1.99,3.50
29/04/2025 04:11 a. m.,Ordeño,08:52,21.44,1,,,,,0,,1.32,1.68,1.68,1.74,0,0,0,0,4.69,4.80,4.67,4.74,VMS 3,,Tanque,,1.74,2.22,2.16,2.28,5.75,4.96,3.15,7.58
29/04/2025 05:03 p. m.,Ordeño,08:52,15.73,2,,,,,0,,1.32,1.68,1.62,1.68,0,0,0,0,4.61,4.61,4.47,4.73,VMS 3,,Tanque,,1.98,2.16,2.28,2.22,4.14,3.61,2.35,5.63
30/04/2025 07:07 a. m.,Ordeño,08:43,16.00,1,,,,,0,,1.32,1.74,1.62,1.80,0,0,0,0,4.75,4.57,4.40,4.77,VMS 3,,Tanque,,1.74,2.34,2.16,2.22,4.34,3.74,2.50,5.42
30/04/2025 11:32 p. m.,Ordeño,11:08,18.78,2,,,TI,TI,0,,1.20,1.80,0.00,1.62,0,0,0,0,4.97,4.80,0.00,5.04,VMS 3,,Tanque,,1.86,2.46,0.00,2.04,5.86,5.21,0.00,7.71
01/05/2025 12:24 p. m.,Ordeño,08:26,15.67,1,,,,,1,TI,1.44,1.68,1.98,1.92,0,0,0,0,4.58,4.57,5.43,4.78,VMS 3,,Tanque,,1.98,2.34,2.58,2.46,3.94,3.57,3.17,4.99
02/05/2025 03:43 a. m.,Ordeño,07:21,13.61,1,,,TI,,1,,1.32,1.62,1.44,1.80,0,0,0,0,4.40,4.39,4.45,4.44,VMS 3,,Tanque,,1.86,2.16,1.92,2.28,3.62,3.70,1.05,5.24
02/05/2025 09:54 p. m.,Ordeño,09:18,19.38,2,,,TI,TI,1,,1.38,1.80,0.00,1.62,0,0,0,0,4.72,4.61,0.00,4.81,VMS 3,,Tanque,,1.86,2.58,0.00,2.04,6.08,5.46,0.00,7.84
03/05/2025 07:58 a. m.,Ordeño,07:02,12.84,1,,,,,1,TI,1.26,1.68,1.92,1.74,0,0,0,0,4.44,4.43,5.74,4.68,VMS 3,,Tanque,,1.62,2.22,2.40,2.28,3.22,2.84,2.86,3.92
03/05/2025 06:37 p. m.,Ordeño,08:35,12.48,2,,,,,0,,1.14,1.62,1.44,1.74,0,0,0,0,4.63,4.64,4.81,4.82,VMS 3,,Tanque,,1.50,2.16,1.86,2.22,3.41,3.09,1.53,4.45
04/05/2025 07:08 a. m.,Ordeño,10:33,14.07,1,,,TI,TI,0,,1.26,1.68,0.00,1.74,0,0,0,0,4.89,4.72,0.00,4.95,VMS 3,,Tanque,,1.62,2.22,0.00,2.22,4.38,4.01,0.00,5.68
04/05/2025 12:24 p. m.,Ordeño,03:53,6.78,2,,,,,0,TI,1.02,1.20,1.80,1.44,0,0,0,0,4.36,4.53,5.29,4.50,VMS 3,,Tanque,,1.32,1.74,2.34,1.92,1.38,1.21,2.50,1.69
05/05/2025 01:14 a. m.,Ordeño,08:09,16.42,1,,,,,0,,1.32,1.68,1.74,1.62,0,0,0,0,4.96,4.92,5.17,5.06,VMS 3,,Tanque,,1.74,2.16,2.22,2.04,4.39,3.98,2.20,5.85
05/05/2025 09:39 a. m.,Ordeño,09:45,12.92,2,,,,,0,,1.14,1.80,1.62,1.62,0,0,0,0,5.15,4.90,4.90,5.36,VMS 3,,Tanque,,1.56,2.52,2.22,2.04,3.39,3.23,1.80,4.50
06/05/2025 03:35 a. m.,Ordeño,08:15,21.95,1,,,,,0,,1.50,1.62,1.86,1.86,0,0,0,0,4.82,4.79,4.96,4.52,VMS 3,,Tanque,,2.16,2.28,2.46,2.34,4.83,5.40,3.17,8.55
06/05/2025 02:53 p. m.,Ordeño,09:04,13.25,2,,,,,0,,1.26,1.80,1.74,1.80,0,0,0,0,4.74,4.65,4.78,4.93,VMS 3,,Tanque,,2.10,2.46,2.10,2.34,3.56,3.36,1.90,4.43
