Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
13/07/2025 02:25 a. m.,Ordeño,04:56,11.51,1,,,,,0,,2.04,1.32,1.38,1.56,0,0,0,0,4.36,4.52,4.64,4.50,VMS 3,,Tanque,,2.70,1.68,1.80,1.98,3.63,3.01,1.90,2.97
13/07/2025 08:20 a. m.,Ordeño,04:40,6.49,2,,,,,0,,1.68,1.20,1.14,1.44,0,0,0,0,4.52,4.35,4.45,4.30,VMS 3,,Tanque,,2.46,1.62,1.62,1.86,2.10,1.71,1.01,1.67
14/07/2025 12:34 a. m.,Ordeño,05:54,21.04,1,,,,,0,,2.10,1.50,1.56,1.68,0,0,0,0,4.65,4.85,5.22,4.78,VMS 3,,Tanque,,2.76,1.92,1.98,2.22,6.98,5.33,3.78,4.95
14/07/2025 11:56 a. m.,Ordeño,04:35,12.68,2,,,,,1,,1.68,1.44,1.56,1.68,0,0,0,0,5.05,4.56,5.18,4.51,VMS 3,,Tanque,,2.22,1.86,2.10,2.16,3.42,3.17,2.96,3.13
14/07/2025 09:44 p. m.,Ordeño,05:46,12.21,3,,,,,0,,1.44,1.20,1.50,1.56,0,0,0,0,5.22,4.76,5.21,4.84,VMS 3,,Tanque,,1.80,1.62,1.92,1.98,3.25,3.12,2.74,3.10
15/07/2025 09:02 a. m.,Ordeño,05:03,14.92,1,,,,,0,,1.56,1.38,1.62,1.56,0,0,0,0,5.37,5.03,5.40,5.03,VMS 3,,Tanque,,1.98,1.74,2.04,2.10,3.96,3.74,3.59,3.63
15/07/2025 04:53 p. m.,Ordeño,04:53,10.56,2,,,,,0,,1.44,1.38,1.50,1.44,0,0,0,0,5.16,4.99,5.20,4.95,VMS 3,,Tanque,,1.92,1.86,1.92,1.86,2.78,2.71,2.45,2.62
16/07/2025 03:18 a. m.,Ordeño,04:56,13.75,1,,,,,0,,1.50,1.32,1.50,1.56,0,0,0,0,5.11,5.00,5.31,5.01,VMS 3,,Tanque,,1.98,1.80,1.92,1.92,3.56,3.45,3.42,3.32
16/07/2025 02:26 p. m.,Ordeño,04:47,11.92,2,,,,,0,,1.62,1.26,1.62,1.62,0,0,0,0,5.10,5.05,5.35,5.14,VMS 3,,Tanque,,2.28,1.68,2.04,2.04,2.95,3.17,2.64,3.16
17/07/2025 12:36 a. m.,Ordeño,04:46,13.24,1,,,,,0,,1.50,1.38,1.50,1.56,0,0,0,0,4.89,4.64,4.98,4.52,VMS 3,,Tanque,,1.98,1.74,1.86,1.98,3.45,3.30,3.34,3.15
17/07/2025 02:04 p. m.,Ordeño,06:21,15.65,2,,,,,0,,1.62,1.32,1.56,1.68,0,0,0,0,5.08,4.81,5.05,4.90,VMS 3,,Tanque,,2.04,1.86,1.98,2.10,4.06,3.85,3.88,3.86
17/07/2025 10:37 p. m.,Ordeño,12:09,7.58,3,,,TD,TD,0,,1.44,1.38,1.56,0.24,0,0,0,0,4.60,4.52,4.44,0.00,VMS 3,,Tanque,,1.92,2.04,1.92,0.54,2.72,2.27,2.47,0.12
18/07/2025 06:53 a. m.,Ordeño,05:08,12.00,1,,,,,0,,1.32,1.38,1.50,1.56,0,0,0,0,4.85,4.79,4.89,4.77,VMS 3,,Tanque,,1.92,1.92,1.92,1.98,2.74,2.61,4.20,2.45
