Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
20/03/2025 07:16 a. m.,Ordeño,07:27,23.38,1,,,,,0,,1.50,1.44,2.16,1.68,0,0,0,0,5.85,5.20,5.63,6.17,VMS 3,,Tanque,,2.04,1.92,2.82,2.16,3.67,3.25,7.38,9.08
21/03/2025 02:48 p. m.,Ordeño,07:39,22.40,1,,,,,0,,1.38,1.74,2.04,1.56,0,0,0,0,5.77,5.44,5.42,5.81,VMS 3,,Tanque,,1.86,2.40,2.88,2.28,4.31,4.06,6.61,7.42
23/03/2025 12:26 a. m.,Ordeño,08:26,24.58,1,,,,,0,,1.62,1.68,2.22,1.68,0,0,0,0,5.84,5.58,5.48,6.21,VMS 3,,Tanque,,2.04,2.10,2.88,2.04,3.91,4.93,7.27,8.47
24/03/2025 03:05 a. m.,Ordeño,06:46,21.56,1,,,,,0,,1.44,1.74,1.98,1.68,0,0,0,0,5.73,5.40,5.65,6.19,VMS 3,,Tanque,,1.98,2.40,2.40,2.64,3.76,3.80,6.58,7.42
25/03/2025 01:45 a. m.,Ordeño,06:49,18.70,1,,,,,1,,1.32,1.38,1.86,1.56,0,0,0,0,5.69,5.06,5.87,6.14,VMS 3,,Tanque,,1.80,1.86,2.70,2.34,3.37,2.29,6.35,6.69
26/03/2025 12:00 a. m.,Ordeño,06:16,18.84,1,,,,,1,,1.44,1.56,1.98,1.62,0,0,0,0,5.49,5.34,5.61,6.01,VMS 3,,Tanque,,2.04,1.98,2.82,2.04,3.27,3.33,5.88,6.36
26/03/2025 03:47 p. m.,Ordeño,05:42,13.53,2,,,,,1,,1.44,1.62,1.86,1.56,0,0,0,0,5.64,5.34,5.82,5.91,VMS 3,,Tanque,,1.86,2.22,2.70,2.22,2.21,2.52,4.20,4.60
27/03/2025 01:26 a. m.,Ordeño,04:06,7.90,1,,,,,1,,1.38,1.44,1.68,1.38,0,0,0,0,5.16,5.06,5.49,5.59,VMS 3,,Tanque,,1.80,1.98,2.40,1.80,1.29,1.41,2.32,2.88
27/03/2025 03:40 p. m.,Ordeño,05:05,13.36,2,,,,,1,,1.44,1.56,1.80,1.50,0,0,0,0,5.73,5.47,5.76,6.15,VMS 3,,Tanque,,1.92,1.98,2.46,2.10,2.12,2.44,4.24,4.56
28/03/2025 01:53 a. m.,Ordeño,04:11,8.59,1,,,,,1,,1.38,1.44,1.74,1.50,0,0,0,0,5.21,5.23,5.44,5.62,VMS 3,,Tanque,,1.80,1.86,2.46,1.92,1.31,1.55,2.66,3.07
29/03/2025 02:42 a. m.,Ordeño,06:59,21.44,1,,,,,1,TD,1.68,1.50,2.04,1.56,0,0,0,0,5.76,5.68,5.86,7.04,VMS 3,,Tanque,,2.16,2.04,2.70,1.98,3.41,3.82,6.82,7.39
29/03/2025 07:59 p. m.,Ordeño,05:29,13.11,2,,TD,,,1,,1.56,1.56,1.62,1.44,0,0,0,0,5.18,5.06,5.57,5.63,VMS 3,,Tanque,,1.98,2.04,2.40,1.86,2.17,2.44,4.03,4.47
30/03/2025 01:52 p. m.,Ordeño,06:14,14.30,1,,DI,,,1,,1.50,1.68,1.62,1.44,0,0,0,0,5.40,5.20,5.51,5.71,VMS 3,,Tanque,,1.86,2.16,2.28,2.40,2.39,2.54,4.38,4.99
31/03/2025 03:58 a. m.,Ordeño,04:55,10.79,1,,"TI,TD",,,0,,1.44,1.38,1.74,1.26,0,0,0,0,5.27,5.14,5.24,4.97,VMS 3,,Tanque,,1.98,1.86,2.34,1.98,1.98,2.10,3.30,3.41
01/04/2025 12:44 a. m.,Ordeño,06:48,12.46,1,,TD,TD,,1,,1.38,1.56,1.80,1.14,0,0,0,300,5.50,5.41,5.84,6.16,VMS 3,,Tanque,,1.80,1.98,2.40,1.98,2.78,3.23,5.66,0.79
01/04/2025 05:51 p. m.,Ordeño,04:50,11.93,2,,"DI,TD",,,1,TD,1.44,1.56,1.92,1.74,0,0,0,0,5.45,5.19,5.47,7.44,VMS 3,,Tanque,,2.10,2.04,2.70,2.58,2.21,2.08,4.23,3.41
03/04/2025 02:11 a. m.,Ordeño,06:45,19.40,1,,,,,1,,1.50,1.62,1.86,1.62,0,0,0,0,6.00,5.44,5.93,6.17,VMS 3,,Tanque,,2.34,2.46,2.46,2.10,4.24,3.36,6.20,5.60
04/04/2025 09:45 a. m.,Ordeño,06:04,17.95,1,,,,,1,TD,1.50,1.68,1.92,1.38,0,0,0,0,5.71,5.48,5.85,7.30,VMS 3,,Tanque,,1.98,2.22,2.58,1.92,4.00,3.54,5.82,4.59
28/06/2025 01:18 p. m.,Ordeño,06:49,14.73,1,,,,,0,Todos,2.04,1.68,1.98,1.62,7811,1895,1286,1582,4.08,4.51,4.05,3.97,VMS 3,,Divert 3,,2.58,2.22,2.52,2.34,3.86,2.24,3.76,4.87
28/06/2025 09:47 p. m.,Ordeño,05:48,6.66,2,,,,,1,Todos,1.50,0.90,1.62,1.26,3529,997,790,988,4.77,4.95,4.64,4.55,VMS 3,,Divert 3,,2.40,1.80,2.70,2.28,1.61,0.79,2.16,2.10
29/06/2025 06:49 a. m.,Ordeño,05:19,8.56,1,,,,,1,"DI,DD,TD",1.56,1.50,2.04,1.50,2340,898,482,1085,5.66,5.59,5.49,5.97,VMS 3,,Divert 3,,2.28,1.98,3.06,1.98,1.98,1.61,2.40,2.57
29/06/2025 04:39 p. m.,Ordeño,04:53,11.52,2,,,,,1,"DI,DD,TD",1.92,1.68,2.22,1.56,1446,689,386,791,5.87,6.00,5.51,6.07,VMS 3,,Divert 3,,2.46,2.28,2.94,2.16,2.67,2.03,3.16,3.66
30/06/2025 12:15 a. m.,Ordeño,04:30,10.58,1,,,,,1,"DI,TD",1.68,1.68,2.16,1.50,1056,387,0,794,5.66,5.68,5.31,5.86,VMS 3,,Divert 3,,2.34,2.16,2.88,1.98,2.55,2.00,2.95,3.08
30/06/2025 09:03 a. m.,Ordeño,07:07,13.51,2,,,,,1,DI,1.86,1.92,2.28,1.62,872,0,0,588,5.58,5.20,5.23,5.78,VMS 3,,Divert 3,,2.76,2.46,2.94,2.10,3.15,2.66,4.11,3.59
30/06/2025 05:17 p. m.,Ordeño,05:47,11.50,3,,,,,0,,1.86,1.56,2.10,1.50,0,0,0,383,5.34,5.46,5.28,5.63,VMS 3,,Divert 3,,2.58,2.10,2.64,1.92,2.98,1.99,3.04,3.49
01/07/2025 03:03 a. m.,Ordeño,05:11,13.89,1,,,,,0,,1.98,1.92,2.16,1.80,0,0,0,0,5.36,5.59,5.41,5.35,VMS 3,,Divert 3,,2.70,2.46,2.82,2.40,3.77,2.26,3.76,4.10
01/07/2025 08:06 a. m.,Ordeño,06:09,7.86,2,,,,,0,,1.56,1.56,1.80,1.62,0,0,0,0,5.29,5.38,5.07,5.42,VMS 3,,Divert 3,,2.16,2.22,2.34,2.10,2.01,1.27,2.25,2.33
01/07/2025 06:34 p. m.,Ordeño,06:26,15.68,3,,,,,0,,1.68,1.62,1.98,1.62,0,0,0,0,5.57,5.59,5.65,5.77,VMS 3,,Divert 3,,2.40,2.10,2.58,2.10,3.93,2.67,4.16,4.92
02/07/2025 01:00 a. m.,Ordeño,06:09,9.61,1,,,,,0,,1.62,1.80,1.98,1.56,0,0,0,0,5.51,5.18,5.17,5.64,VMS 3,,Divert 3,,2.10,2.64,3.30,1.98,2.30,1.66,3.06,2.59
02/07/2025 09:54 a. m.,Ordeño,06:27,14.68,2,,,,,0,,1.80,1.80,2.04,1.68,0,0,0,0,5.60,5.58,5.24,5.69,VMS 3,,Tanque,,2.58,2.34,2.64,2.22,3.62,2.30,3.95,4.81
02/07/2025 06:56 p. m.,Ordeño,06:42,14.83,3,,,,,0,,1.80,1.80,2.34,1.86,0,0,0,0,5.72,5.65,5.37,5.77,VMS 3,,Tanque,,2.34,2.28,3.00,2.46,3.62,2.54,4.38,4.29
03/07/2025 05:29 a. m.,Ordeño,08:00,18.04,1,,DI,,,0,,1.98,1.80,1.86,1.80,0,0,0,0,5.58,5.46,4.92,5.62,VMS 3,,Tanque,,2.46,2.40,2.52,2.22,3.74,3.16,5.55,5.59
03/07/2025 11:21 a. m.,Ordeño,05:52,9.80,2,,,,,0,,1.68,1.62,1.62,1.32,0,0,0,0,5.24,5.13,4.91,4.42,VMS 3,,Tanque,,2.10,2.22,2.40,1.92,2.15,1.68,2.70,3.27
03/07/2025 08:05 p. m.,Ordeño,08:32,15.34,3,,,,,0,,1.92,1.74,2.22,1.74,0,0,0,0,5.72,5.46,5.45,5.61,VMS 3,,Tanque,,2.52,2.34,2.76,2.40,3.65,2.60,4.27,4.82
04/07/2025 04:19 a. m.,Ordeño,07:05,14.14,1,,,,,0,,1.92,1.68,2.46,1.74,0,0,0,0,5.38,5.26,5.12,5.62,VMS 3,,Tanque,,2.70,2.28,3.12,2.22,3.34,2.55,3.98,4.27
04/07/2025 01:58 p. m.,Ordeño,05:38,17.49,2,,,,,0,,1.92,1.74,2.34,1.86,0,0,0,0,5.57,5.45,5.35,5.67,VMS 3,,Tanque,,2.70,2.34,2.94,2.46,4.64,2.77,4.61,5.47
04/07/2025 08:27 p. m.,Ordeño,05:45,11.87,3,,DI,,,0,,1.74,1.62,2.16,1.62,0,0,0,0,5.50,5.31,5.16,5.61,VMS 3,,Tanque,,2.64,2.28,3.00,2.10,2.57,2.05,3.79,3.46
05/07/2025 04:14 a. m.,Ordeño,07:36,15.00,1,,,,,0,,1.98,1.62,2.22,1.74,0,0,0,0,5.45,5.17,5.15,5.54,VMS 3,,Tanque,,2.46,2.28,2.88,2.22,4.09,2.43,4.16,4.32
05/07/2025 11:16 a. m.,Ordeño,05:47,13.80,2,,,,,0,,1.86,1.68,2.16,1.68,0,0,0,0,5.33,5.30,5.28,5.60,VMS 3,,Tanque,,2.34,2.28,2.82,2.16,3.60,2.28,3.72,4.20
05/07/2025 06:38 p. m.,Ordeño,04:37,12.91,3,,DI,,,0,,1.80,1.86,2.22,1.62,0,0,0,0,5.59,5.48,5.34,5.83,VMS 3,,Tanque,,2.52,2.40,2.88,2.04,2.78,2.28,3.74,4.11
06/07/2025 01:01 a. m.,Ordeño,05:56,9.56,1,,,TI,TI,0,,1.86,1.68,0.00,1.74,0,0,0,0,5.14,5.02,0.00,5.29,VMS 3,,Tanque,,2.52,2.22,0.00,2.22,4.04,2.02,0.00,3.50
06/07/2025 06:46 a. m.,Ordeño,06:28,14.95,2,,,,,0,,1.74,1.50,2.28,1.62,0,0,0,0,5.17,5.20,5.32,5.61,VMS 3,,Tanque,,2.40,2.10,2.88,2.10,3.00,2.04,6.24,3.67
06/07/2025 05:48 p. m.,Ordeño,05:47,22.21,3,,,,,0,,1.98,1.62,2.22,1.80,0,0,0,0,5.51,5.29,5.22,5.68,VMS 3,,Tanque,,2.76,2.16,2.76,2.22,6.36,2.98,6.22,6.65
07/07/2025 02:44 a. m.,Ordeño,06:21,18.73,1,,,,,0,,1.92,1.68,2.34,1.62,0,0,0,0,5.21,5.13,5.01,5.42,VMS 3,,Tanque,,2.58,2.28,3.00,2.22,4.83,3.01,5.39,5.50
07/07/2025 10:26 a. m.,Ordeño,06:07,14.89,2,,DI,,,0,,1.86,1.62,2.22,1.68,0,0,0,0,5.21,4.99,5.05,5.52,VMS 3,,Tanque,,2.70,2.22,2.82,2.22,3.19,2.51,4.54,4.65
07/07/2025 07:03 p. m.,Ordeño,05:22,17.99,3,,,,,0,,1.98,1.62,2.22,1.68,0,0,0,0,5.28,5.32,5.19,5.71,VMS 3,,Tanque,,2.46,2.10,2.82,2.22,4.84,2.86,4.86,5.43
08/07/2025 01:56 a. m.,Ordeño,06:37,14.38,1,,,,,0,,2.04,1.50,2.04,1.62,0,0,0,0,5.09,5.06,4.86,5.16,VMS 3,,Tanque,,2.64,2.04,2.64,2.34,3.72,2.56,4.18,3.92
08/07/2025 10:04 a. m.,Ordeño,10:08,17.91,2,,,,,0,,2.16,1.68,1.80,1.44,0,0,0,0,5.28,5.06,5.07,5.42,VMS 3,,Tanque,,2.70,2.22,2.52,1.92,4.93,2.82,4.68,5.48
08/07/2025 06:05 p. m.,Ordeño,06:45,17.28,3,,DI,,,0,,1.92,1.56,1.98,1.62,0,0,0,0,5.29,5.11,5.02,5.48,VMS 3,,Tanque,,2.94,1.92,2.64,2.10,4.07,3.03,5.03,5.15
09/07/2025 01:36 a. m.,Ordeño,05:32,17.52,1,,,,,0,,1.92,1.50,2.04,1.68,0,0,0,0,5.22,5.06,5.06,5.36,VMS 3,,Tanque,,2.58,2.04,2.82,2.22,5.52,2.39,4.38,5.23
09/07/2025 08:50 a. m.,Ordeño,07:07,17.61,2,,,,,0,,1.92,1.62,1.74,1.62,0,0,0,0,5.29,5.21,5.12,5.48,VMS 3,,Tanque,,2.52,2.10,2.64,2.10,4.64,3.12,4.77,5.08
09/07/2025 04:44 p. m.,Ordeño,09:26,16.12,3,,DI,,,0,,1.98,1.68,1.92,1.50,0,0,0,0,5.32,5.12,5.27,5.47,VMS 3,,Tanque,,2.58,2.22,2.40,2.04,2.85,2.70,4.91,5.66
09/07/2025 09:18 p. m.,Ordeño,05:45,7.07,4,,"DI,TD",TI,TI,0,,1.92,1.56,0.00,1.38,0,0,0,0,5.16,4.92,0.00,5.04,VMS 3,,Tanque,,3.00,2.10,0.00,1.98,2.27,1.80,0.00,3.00
10/07/2025 12:23 a. m.,Ordeño,07:04,10.75,1,,DI,,,0,,1.80,1.32,1.98,1.44,0,0,0,0,5.11,5.00,5.24,5.42,VMS 3,,Tanque,,2.64,1.92,2.64,1.86,2.65,1.15,4.62,2.33
10/07/2025 08:44 a. m.,Ordeño,08:57,21.07,2,,,,,0,,2.10,1.68,1.98,1.74,0,0,0,0,5.51,5.46,5.23,5.71,VMS 3,,Tanque,,2.70,2.28,2.82,2.22,5.83,3.22,5.83,6.19
10/07/2025 06:18 p. m.,Ordeño,08:47,22.25,3,,,,,0,,2.04,1.68,2.52,1.74,0,0,0,0,5.35,5.32,5.41,5.56,VMS 3,,Tanque,,2.58,2.16,3.78,2.28,5.56,3.52,6.74,6.43
11/07/2025 02:02 a. m.,Ordeño,06:49,14.02,1,,DI,TI,TI,0,,1.98,1.62,0.00,1.68,0,0,0,0,5.32,5.24,0.00,5.58,VMS 3,,Tanque,,2.76,2.10,0.00,2.10,4.99,3.22,0.00,5.81
11/07/2025 12:43 p. m.,Ordeño,07:31,27.78,2,,,,,0,,2.04,1.62,2.28,1.56,0,0,0,0,5.54,5.53,6.03,5.88,VMS 3,,Tanque,,2.70,2.16,3.96,2.04,7.08,4.24,8.42,8.04
11/07/2025 10:50 p. m.,Ordeño,07:47,22.31,3,,DI,,,0,,1.92,1.44,2.52,1.68,0,0,0,0,5.27,5.37,5.44,5.50,VMS 3,,Tanque,,2.64,2.10,4.32,2.16,5.15,3.66,6.73,6.77
12/07/2025 09:16 a. m.,Ordeño,09:18,17.87,1,,,TI,TI,0,,1.92,1.44,0.00,1.68,0,0,0,0,5.33,5.39,0.00,5.71,VMS 3,,Tanque,,2.52,2.16,0.00,2.22,5.72,4.24,0.00,7.91
12/07/2025 06:15 p. m.,Ordeño,07:50,24.03,2,,,,,0,,1.80,1.50,2.58,1.56,0,0,0,0,5.26,5.50,5.42,5.80,VMS 3,,Tanque,,2.40,1.92,4.98,2.04,5.54,3.58,7.80,7.11
13/07/2025 03:03 a. m.,Ordeño,10:17,23.47,1,,,,,0,TD,1.98,1.62,1.62,1.62,0,0,0,0,5.23,5.31,4.46,5.63,VMS 3,,Tanque,,2.64,2.10,2.16,2.16,6.56,3.38,6.27,7.26
13/07/2025 05:33 p. m.,Ordeño,09:26,36.53,2,,,,,1,TD,2.04,1.68,2.22,1.74,0,0,0,0,5.37,5.59,5.18,7.04,VMS 3,,Tanque,,2.82,2.16,2.70,2.34,9.11,6.29,9.31,11.82
14/07/2025 02:31 a. m.,Ordeño,09:39,20.99,1,,,,,0,,1.74,1.62,1.98,1.68,0,0,0,0,4.95,5.10,4.95,5.30,VMS 3,,Tanque,,2.64,2.28,2.52,2.10,5.35,3.44,5.91,6.29
14/07/2025 02:01 p. m.,Ordeño,08:38,28.15,2,,DI,,,1,"DI,TD",1.68,1.68,1.92,1.80,0,0,0,0,6.61,5.31,4.86,5.93,VMS 3,,Tanque,,2.28,2.22,2.46,2.22,5.16,4.94,8.88,9.17
15/07/2025 12:27 a. m.,Ordeño,09:56,28.83,1,,,,,1,DI,1.86,1.68,1.92,1.62,0,0,0,0,5.98,5.39,4.99,5.01,VMS 3,,Tanque,,2.28,2.16,2.64,2.16,5.35,5.04,8.64,9.80
15/07/2025 08:46 a. m.,Ordeño,08:07,23.63,2,,,,,0,,1.56,1.50,1.86,1.62,0,0,0,0,5.71,5.23,4.85,5.43,VMS 3,,Tanque,,2.10,2.10,2.40,2.28,5.24,3.51,7.35,7.53
15/07/2025 05:04 p. m.,Ordeño,09:41,23.33,3,,,,,0,,1.50,1.50,1.50,1.50,0,0,0,0,4.90,5.19,4.53,5.15,VMS 3,,Tanque,,2.04,2.22,2.22,1.98,5.13,3.97,6.87,7.36
15/07/2025 11:40 p. m.,Ordeño,06:40,17.14,4,,,,,0,,1.62,1.68,2.04,1.56,0,0,0,0,5.48,5.27,5.22,5.54,VMS 3,,Tanque,,2.52,2.16,2.76,2.04,3.86,2.81,4.97,5.50
16/07/2025 10:20 a. m.,Ordeño,09:26,27.17,1,,DI,,,0,DI,1.56,1.62,1.86,1.50,0,0,0,0,5.91,5.40,4.93,5.33,VMS 3,,Tanque,,2.22,2.16,2.46,1.86,4.66,4.58,8.89,9.04
16/07/2025 06:15 p. m.,Ordeño,06:58,17.67,2,,TD,,,0,,1.68,1.56,1.86,1.44,0,0,0,0,5.63,5.31,5.29,5.54,VMS 3,,Tanque,,2.22,2.10,2.46,2.28,6.65,3.40,5.91,1.71
17/07/2025 12:18 a. m.,Ordeño,08:56,21.13,1,,,,,0,,1.56,1.44,1.92,1.74,0,0,0,0,5.36,5.17,5.44,5.67,VMS 3,,Tanque,,2.16,1.98,2.52,2.40,3.96,2.46,4.84,9.87
17/07/2025 07:44 a. m.,Ordeño,06:14,19.95,2,,,,,0,,1.68,1.62,1.92,1.50,0,0,0,0,5.75,5.36,5.66,5.67,VMS 3,,Tanque,,2.16,2.22,2.58,1.86,4.78,3.06,5.77,6.34
17/07/2025 05:44 p. m.,Ordeño,06:17,23.24,3,,,,,0,,1.86,1.86,2.04,1.80,0,0,0,0,5.73,5.27,5.59,5.85,VMS 3,,Tanque,,2.52,2.70,2.64,2.34,5.43,3.44,6.88,7.49
18/07/2025 01:33 a. m.,Ordeño,07:20,19.60,1,,,,,0,,1.74,1.56,1.74,1.62,0,0,0,0,5.40,5.07,5.32,5.66,VMS 3,,Tanque,,2.34,2.04,2.28,1.98,4.14,3.37,5.81,6.28
